-0.0053585+0.00080474i,-0.0033621+0.0010803i,-0.0029538+0.0028512i,-0.0011183+0.0037914i,0.00098591+0.0031333i,0.0004663+0.0019076i,-0.00085637+0.0012999i,-0.00032385+0.0017726i,0.00032943+0.0010675i,0.00057329+5.299e-05i,0.00062461-9.5102e-05i,0.00088114-0.00047746i,0.001348-0.0013093i,0.0011721-0.0011781i,0.00081378+0.00034138i,-0.00016934+0.00079761i,-0.0005672+0.00051388i,8.0622e-05+3.928e-05i,0.00026008-0.00044435i,0.00044513+5.6527e-05i,0.0001196+0.0004357i,0.00033259+6.0717e-05i,0.00055574-0.0011002i
0.0038645+0.10607i,0.0047662+0.1734i,-0.0013628+0.13512i,-0.017772+0.019535i,-0.021338-0.045653i,-0.00054158-0.065511i,-0.0073743-0.084204i,-0.036939-0.089842i,-0.032421-0.08479i,-0.011643-0.067227i,0.0048935-0.036964i,0.0099231-0.020151i,-0.0017911-0.014006i,-0.01443-0.0070834i,-0.0217-0.0017333i,-0.01807+0.0047729i,-0.0035937+0.0076433i,0.0094073+0.0045964i,0.015047+0.0010472i,0.013764-0.00080853i,0.0089576-0.00076755i,0.0033803-0.0018352i,-0.0033217-0.0043841i
0.0042113-0.10495i,0.0077764-0.17045i,0.016498-0.12143i,0.055118+0.0006326i,0.08299+0.038454i,0.037465+0.013351i,-0.0061153+0.034393i,0.0030653+0.066295i,-0.0052641+0.059416i,-0.023036+0.03808i,-0.023453+0.014571i,-0.020022+0.0043693i,-0.0084814+0.0066292i,0.0041991+0.005108i,0.010864+0.0050413i,0.012729+0.0055347i,0.0071606+0.001985i,-0.0017759-0.0022589i,-0.0078994-0.0045501i,-0.0082722-0.0037293i,-0.0052235-0.00090264i,-0.0019795+0.0024242i,0.001024+0.0073166i
-0.013277+0.10707i,-0.0072652+0.18086i,0.01516+0.13846i,0.0041263+0.015645i,-0.038695-0.010833i,-0.021963+0.043907i,0.030717+0.035847i,0.045937-0.0020583i,0.055213+0.00017567i,0.057158+0.0073226i,0.036267+0.012572i,0.023992+0.012128i,0.015564-0.003563i,0.0019735-0.015014i,-0.0058455-0.017486i,-0.0067456-0.013616i,-0.0013975-0.0043661i,0.0036303+0.00409i,0.0034658+0.0094678i,0.0020989+0.011835i,0.00036886+0.0081825i,-0.0012735+0.00062061i,-0.0029537-0.0060723i
0.020827-0.10933i,0.0091153-0.18877i,-0.054709-0.15368i,-0.099569-0.012723i,-0.056098+0.03983i,-0.019963-0.023955i,-0.046653-0.039064i,-0.060594-0.013073i,-0.056387-0.024115i,-0.049248-0.028328i,-0.025731-0.017918i,-0.011635-0.015131i,-0.0072588-0.0036073i,0.0033167+0.0099943i,0.0098162+0.011449i,0.0075581+0.0047274i,0.0013822-0.0036825i,-0.0025629-0.0076401i,-0.00071772-0.0079385i,0.0012391-0.0073074i,-0.00063276-0.0032211i,-0.0029383+0.0022993i,-0.0033955+0.0062548i
-0.031129+0.10672i,-0.025768+0.19807i,0.05036+0.17833i,0.10682+0.018252i,0.017514-0.08539i,-0.09062-0.028238i,-0.069425+0.033232i,-0.026804+0.036823i,-0.023658+0.054557i,-0.010298+0.061732i,-0.0014337+0.037138i,-0.0033904+0.022014i,-0.0026681+0.012491i,-0.0055751+0.00098309i,-0.0077742-0.0036257i,-0.0063348-0.0042087i,-0.004897-0.00083756i,-0.0030708+0.0024767i,-0.00306+0.00097192i,-0.0034382-0.00093922i,-0.00088165-0.0013809i,0.0028101-0.002449i,0.0060794-0.0038985i
0.049821-0.10834i,0.05911-0.2171i,-0.020668-0.24587i,-0.11972-0.11049i,-0.063141+0.057561i,0.073032+0.079751i,0.089413+0.0098483i,0.05609-0.026718i,0.059777-0.040989i,0.046332-0.048573i,0.020292-0.034998i,0.0081756-0.02195i,-0.0013225-0.012009i,-0.0049307+0.00052295i,-0.0036744+0.0065235i,-0.0041939+0.0072088i,-0.0037864+0.0041561i,-0.0030774+0.0001104i,-0.00061714-0.00072137i,0.0027583-0.00027148i,0.0025047-0.00040899i,-0.00013937-0.00022185i,-0.0027854+0.00086146i
-0.062676+0.10391i,-0.089015+0.23006i,-0.002739+0.31691i,0.1732+0.23603i,0.21305+0.028653i,0.08095-0.091787i,-0.0074746-0.064379i,-0.02286-0.028865i,-0.045632-0.024222i,-0.046408-0.011634i,-0.023187-0.0048917i,-0.012629-0.0034613i,-0.0068055-0.0053391i,-0.0035663-0.014758i,-0.0055052-0.017731i,-0.0042108-0.0094574i,-0.001025+0.00058493i,0.0015912+0.0044253i,0.0023698+0.0024092i,4.1751e-05-0.00074339i,-0.0013272-0.0012088i,0.00034096-0.00052498i,0.0031971-0.00036896i
0.08298-0.097527i,0.14319-0.22541i,0.090974-0.35046i,-0.10717-0.32764i,-0.23171-0.11801i,-0.15011+0.070961i,-0.030461+0.09364i,0.017902+0.06967i,0.04264+0.066784i,0.044184+0.040158i,0.021736+0.015346i,0.01353+0.008833i,0.012678+0.0055018i,0.0079105+0.0081949i,0.0053852+0.01174i,0.0039271+0.0078004i,0.0023229+0.00042744i,-0.00022156-0.0027438i,-0.0028096+0.00027752i,-0.0031578+0.0044229i,-0.0014687+0.0042098i,-0.00088112+0.001012i,-0.0012739-0.001565i
-0.097565+0.082888i,-0.20016+0.20178i,-0.21707+0.3533i,-0.053044+0.40558i,0.13208+0.25033i,0.14434+0.041462i,0.059747-0.031109i,0.021557-0.038837i,0.011295-0.056963i,-0.0049039-0.04129i,-0.006912-0.010108i,-0.0057242-0.0011291i,-0.004678-0.0013377i,0.0040077-0.0037265i,0.010549-0.007121i,0.010009-0.0043205i,0.0063391+0.0025777i,0.0049394+0.00734i,0.0076657+0.0048199i,0.0085892-0.0013614i,0.0051787-0.0034979i,0.0017557-0.0029254i,-0.00026813-0.003103i
0.11372-0.06513i,0.25405-0.16472i,0.33955-0.32855i,0.21788-0.46864i,-0.026953-0.416i,-0.15303-0.20417i,-0.1202-0.04199i,-0.079938+0.020668i,-0.069941+0.048976i,-0.042128+0.046732i,-0.016106+0.022738i,-0.0068932+0.012911i,-0.0058229+0.012895i,-0.011604+0.011482i,-0.014084+0.011056i,-0.0064901+0.005096i,0.0028243-0.0053642i,0.0046534-0.011527i,-0.0016962-0.011009i,-0.0061283-0.0059122i,-0.0038074-0.00076781i,-0.0013892+0.0018099i,-0.0017553+0.0034812i
-0.1161+0.042109i,-0.28351+0.10046i,-0.43288+0.2189i,-0.39646+0.37338i,-0.18361+0.41154i,0.0015085+0.27005i,0.04831+0.098287i,0.049123+0.018612i,0.058115-0.0024787i,0.042131-0.0085378i,0.017666-0.0065343i,0.0055308-0.011249i,-0.0001422-0.016226i,0.0019153-0.01272i,0.0038461-0.0093343i,-0.0031599-0.0060148i,-0.011223-0.00018912i,-0.012193+0.005067i,-0.0047185+0.0082852i,0.0026325+0.0074088i,0.0043217+0.0027443i,0.003196-0.0012458i,0.0027909-0.00227i
0.1252-0.016836i,0.30625-0.022611i,0.5046-0.056374i,0.56511-0.15387i,0.41863-0.23529i,0.18736-0.20102i,0.04081-0.10543i,-0.016744-0.058934i,-0.041216-0.051448i,-0.031779-0.034849i,-0.0093891-0.019489i,-0.002129-0.0079845i,-0.0018412+7.0052e-05i,-0.0051041-0.0026867i,-0.0099835-0.0068597i,-0.0071133-0.0053178i,0.00027282-0.0019686i,0.004596-0.0013502i,0.0025335-0.0028961i,-0.0022737-0.0033159i,-0.0060794-0.0011406i,-0.0065268+0.0020471i,-0.005277+0.0039955i
-0.11659-0.0023167i,-0.28891-0.047423i,-0.48964-0.10166i,-0.60021-0.075431i,-0.52036+0.030607i,-0.28377+0.09313i,-0.080346+0.069699i,0.00033799+0.051568i,0.024221+0.055984i,0.024269+0.035811i,0.010232+0.012916i,0.0070884+0.0022286i,0.0088681-0.0042986i,0.0098179-0.00056491i,0.011703+0.0030335i,0.005679-0.0015369i,-0.0048137-0.0037356i,-0.0077938+4.5341e-05i,-0.0043473+0.0045913i,-0.00017259+0.0063779i,0.0038784+0.0058385i,0.0069835+0.002835i,0.0088306-0.0012437i
0.10715+0.025013i,0.24807+0.11325i,0.39673+0.24789i,0.48745+0.30759i,0.45471+0.21272i,0.27757+0.072791i,0.10116+0.011415i,0.041838-0.01113i,0.032551-0.034568i,0.016568-0.028727i,0.0053983-0.0095606i,-0.0039507+0.0013614i,-0.0081575+0.0089006i,-0.0058197+0.0080506i,-0.0029579+0.004393i,0.0021995+0.007979i,0.0083427+0.010662i,0.011382+0.005859i,0.010949-0.0017656i,0.0088643-0.0063716i,0.0047548-0.0068174i,-0.0002519-0.0057989i,-0.0039164-0.0057884i
-0.090062-0.038108i,-0.18193-0.1575i,-0.24267-0.36144i,-0.26718-0.51892i,-0.26503-0.46891i,-0.18844-0.259i,-0.087367-0.082761i,-0.054601-0.0048758i,-0.055403+0.026514i,-0.037254+0.027127i,-0.017783+0.013549i,-0.0050234+0.0064972i,0.001903-0.0013468i,0.00079899-0.0046928i,0.0019144-0.00083615i,0.0060647-0.00041091i,0.0059508-0.0033181i,0.0021014-0.0040796i,-0.00099712-0.0023088i,-0.0018593-0.00018382i,-0.00029198+0.0014149i,0.0022056+0.0023024i,0.002494+0.0033949i
0.073494+0.0532i,0.11588+0.17464i,0.083653+0.38106i,0.017315+0.55288i,0.00335+0.52263i,0.0038415+0.30997i,-0.0081788+0.11721i,0.0069824+0.039872i,0.02895+0.014222i,0.022423+0.0046602i,0.010192+0.0026875i,0.0022873-0.0034298i,-0.0057135-0.0044883i,-0.0068976-0.0026499i,-0.0070884-0.0049152i,-0.0092032-0.0038588i,-0.006817-0.00041087i,-0.0017838+0.00076843i,0.0017036+0.0016192i,0.0025177+0.0011303i,0.0010837-0.0018767i,-0.0019578-0.0029329i,-0.0037342-0.0013681i
-0.047743-0.050161i,-0.043249-0.15397i,0.077109-0.31043i,0.23204-0.42681i,0.25035-0.3884i,0.15269-0.22285i,0.065674-0.090034i,0.011435-0.055999i,-0.020539-0.046466i,-0.017739-0.027609i,-0.0057325-0.015384i,0.00061815-0.0070096i,0.0078532-0.0057595i,0.0092408-0.009197i,0.0054604-0.0065503i,0.0022102-0.0040561i,-0.0026629-0.0050374i,-0.0073554-0.0038526i,-0.0085569-0.0014832i,-0.0076218-3.0796e-05i,-0.0060675+0.0020489i,-0.0031832+0.004221i,0.00033793+0.0046771i
0.036641+0.046776i,-0.002076+0.12026i,-0.18159+0.20036i,-0.39931+0.23928i,-0.42904+0.20269i,-0.26474+0.1114i,-0.10402+0.041811i,-0.027084+0.035665i,0.0072685+0.040267i,0.013061+0.022972i,0.007749+0.0075608i,0.0032996+0.00037693i,-0.0052816-0.00017922i,-0.0088471+0.0031771i,-0.0055694+0.0013178i,-0.0040205-0.003118i,-0.0027434-0.0025646i,0.00040819+0.0024584i,0.0024801+0.0060526i,0.0033949+0.0064118i,0.0043987+0.0042529i,0.003724+0.0005831i,0.0011029-0.0023517i
-0.023087-0.043081i,0.027177-0.075274i,0.20743-0.067473i,0.41796-0.015352i,0.44002+0.02652i,0.27028+0.035655i,0.11776+0.026108i,0.059236-0.0032403i,0.031642-0.023338i,0.015391-0.017307i,0.0063816-0.010152i,-0.00078664-0.0025897i,0.0033231+0.0055337i,0.0090137+0.0062061i,0.0065753+0.0077483i,0.003859+0.011218i,0.0026736+0.0079539i,0.0024646-0.00058397i,0.0028116-0.0055773i,0.0032153-0.0048065i,0.0032282-0.0032559i,0.0017541-0.00099457i,0.001305+0.00061467i
0.019122+0.032252i,-0.020156+0.025899i,-0.15319-0.071503i,-0.30076-0.2219i,-0.3049-0.27202i,-0.17994-0.18635i,-0.085983-0.078563i,-0.062505-0.0092817i,-0.045224+0.019208i,-0.024719+0.016845i,-0.012217+0.011354i,-0.0059435+0.0055149i,-0.0092387-0.0029706i,-0.012295-0.0056962i,-0.0062981-0.0047088i,0.0021816-0.0021803i,0.0060658+0.0010801i,0.0033728+0.0025576i,-0.00088054+0.0021263i,-0.0013911+0.0019401i,-0.00028768+0.00086748i,5.3956e-06-0.0018623i,-0.00059207-0.0040384i
-0.015388-0.023147i,0.0041558+0.0091009i,0.073471+0.15379i,0.14443+0.34321i,0.13222+0.37576i,0.059189+0.23913i,0.02403+0.10691i,0.033928+0.036936i,0.032158+0.0038695i,0.016555-0.0022242i,0.0088535-0.0030775i,0.0066425-0.0038544i,0.0085992+0.00080254i,0.010057+0.0034709i,0.0045571+0.0016441i,-0.0025503-0.00061144i,-0.0051552-0.0013282i,-0.0021892+0.00032669i,0.0019155+0.00188i,0.0023403-0.00029105i,-0.00053097-0.0021378i,-0.003003+0.00027671i,-0.0036266+0.0036589i
0.018566+0.019564i,0.030595-0.018875i,0.038209-0.16451i,0.046082-0.3365i,0.050017-0.34062i,0.036146-0.20068i,0.0034343-0.094052i,-0.023748-0.049094i,-0.024773-0.023399i,-0.01405-0.010341i,-0.0094152-0.0016012i,-0.0053164-0.00063058i,-0.0033041-0.0097609i,-0.0046434-0.014886i,-0.0022746-0.012234i,0.0020697-0.0073386i,0.0039175-0.0029272i,0.0026134-0.0018889i,-0.0010754-0.0022233i,-0.0045395-0.00036369i,-0.0046238+0.002275i,-0.0021622+0.0031338i,0.00012798+0.0012992i
-0.023381-0.020517i,-0.066746+0.01124i,-0.14721+0.13048i,-0.23016+0.26294i,-0.23433+0.25312i,-0.14737+0.14823i,-0.046782+0.081342i,0.01031+0.052175i,0.021509+0.030901i,0.01519+0.017063i,0.012087+0.005371i,0.0067306+0.00026016i,0.0019104+0.0062402i,0.0003059+0.011449i,-0.0019899+0.0077996i,-0.0041215-0.00019194i,-0.0051589-0.0055821i,-0.0044428-0.0030736i,-0.00084207+0.0017444i,0.0038204+0.0017494i,0.0049218-0.00025501i,0.0025183-0.0011525i,0.00014393-0.0011281i
0.023749+0.018532i,0.08595+0.0074361i,0.20439-0.062855i,0.31273-0.13778i,0.2957-0.11889i,0.17412-0.062527i,0.064934-0.04616i,0.0088947-0.037777i,-0.0076267-0.019222i,-0.0058655-0.0088872i,-0.0073341-0.006501i,-0.0093489-0.0037045i,-0.0056741-0.0042322i,-0.001936-0.0063138i,-0.00086699-0.0026095i,-0.0002862+0.0047611i,0.0021692+0.0079419i,0.0041751+0.0038035i,0.0028306-0.0018175i,0.00025002-0.003749i,-0.00036385-0.0023307i,0.00022833-0.00038237i,0.00088126-0.0005421i
-0.027609-0.026625i,-0.092367-0.040618i,-0.21006-0.028965i,-0.29571-0.016537i,-0.24841-0.030982i,-0.13052-0.018526i,-0.054651+0.023204i,-0.023245+0.037264i,-0.010765+0.022214i,-0.0052023+0.011083i,0.0019674+0.0089747i,0.0037425+0.0061988i,-0.0014192+0.0062243i,-0.0049151+0.007586i,-0.0038184+0.0048891i,-0.00027428+0.00086612i,0.0013087-0.001878i,-0.0015924-0.0024109i,-0.0040949+0.00035914i,-0.0018759+0.0025828i,0.00084192+0.0019453i,0.0013019+0.00017125i,0.0010408-0.00078804i
0.023776+0.02852i,0.086139+0.068672i,0.18916+0.11168i,0.25013+0.14346i,0.19328+0.13737i,0.094864+0.069165i,0.042161-0.0042333i,0.019069-0.030209i,0.009293-0.023394i,0.0056057-0.014096i,-6.8179e-05-0.010729i,-0.00023934-0.0075702i,0.0058275-0.0072857i,0.0095076-0.0085949i,0.0078504-0.0055985i,0.0019889-0.00038895i,-0.003258+0.0039335i,-0.0025024+0.0064435i,0.0014257+0.0049183i,0.0016622+0.001902i,-0.0013912-0.00026689i,-0.0034174-0.00066389i,-0.0032768+8.7734e-05i
-0.02179-0.034942i,-0.06993-0.090935i,-0.14063-0.15814i,-0.16785-0.19774i,-0.11758-0.16541i,-0.066321-0.073244i,-0.047059+0.0012555i,-0.022818+0.023323i,-0.0032324+0.015253i,-0.000552+0.0080463i,0.00053018+0.0089197i,0.0027808+0.0062571i,-0.00051443+0.00047781i,-0.0047314-0.0025856i,-0.0035372-0.0040666i,0.00085928-0.0047306i,0.0044923-0.0044647i,0.0047418-0.0030403i,0.0015473-0.00060169i,-7.3058e-05+0.0015247i,9.3968e-05+0.0032691i,-0.00028433+0.0042396i,-0.00074942+0.004016i
0.011677+0.040329i,0.041059+0.1055i,0.070565+0.18052i,0.052918+0.20677i,0.0022137+0.14792i,-0.0032197+0.057886i,0.02465+0.0045646i,0.025128-0.0089472i,0.01081+0.00023624i,0.0066198+0.0049336i,0.0044465-0.0015746i,0.00061991-0.003861i,0.0016436-0.0010312i,0.0035908+0.0013198i,0.002561+0.0021041i,0.00027422+0.00090533i,-0.0010856-0.00096864i,0.00011388-0.0018826i,0.002206-0.0017705i,0.0030741-0.0011591i,0.0024116-0.0014862i,0.0013849-0.0021767i,0.00098099-0.0025331i
-0.0073148-0.038599i,-0.013917-0.1048i,-0.0076185-0.17672i,0.029449-0.18776i,0.054672-0.11499i,0.019903-0.037123i,-0.025283+0.00039957i,-0.029285+0.015705i,-0.01583+0.011627i,-0.0094536+0.0049192i,-0.0060914+0.0057571i,-0.0043112+0.0046983i,-0.0050729+0.0018051i,-0.0049328-0.0010605i,-0.0034603-0.002837i,-0.0020763-0.0010913i,-0.00086452+0.0010178i,-0.00076499+0.00018347i,-0.0018753-0.0011411i,-0.00135-0.0010835i,0.00020045-0.0011168i,0.00082325-0.0012858i,9.6853e-05-0.00046987i
0.00067032+0.039193i,-0.0046544+0.10104i,-0.024091+0.15679i,-0.050749+0.14115i,-0.043799+0.064475i,0.003248+0.015922i,0.03616+0.0014947i,0.027371-0.013402i,0.0060989-0.015828i,-0.00012092-0.008926i,0.00044792-0.0055156i,-0.0024972-0.0030224i,-0.0031576+0.00064398i,-0.0024638+0.0035035i,-0.0021888+0.0044861i,-0.0011375+0.0040087i,-0.00022581+0.0033227i,0.00091084+0.0024378i,0.0027263+0.0018027i,0.0015576+0.00067163i,-0.00034488+0.00014577i,-0.00013787+8.5422e-05i,0.0020739-0.0011066i
0.010379-0.034644i,0.026481-0.086557i,0.054801-0.11971i,0.071812-0.081559i,0.043443-0.010939i,-0.010046+0.0086193i,-0.040245-0.00019086i,-0.031961+0.0024121i,-0.0074797+0.0012905i,0.0023402-0.00428i,0.00042182-0.0033265i,0.00095215-0.00097249i,0.0036322-0.0022164i,0.0055772-0.0035254i,0.0066474-0.0039683i,0.0052867-0.004529i,0.001291-0.0044747i,-0.0021711-0.0024127i,-0.0027146-0.00081596i,-0.0010255-0.00021179i,0.0014094+0.00069146i,0.0015829+0.00073423i,-0.0002286-0.00032065i
-0.015344+0.031891i,-0.036887+0.073708i,-0.065718+0.092676i,-0.069734+0.047478i,-0.032087-0.0091428i,0.011695-0.0055535i,0.035966+0.01477i,0.036548+0.009331i,0.021484+0.0031149i,0.011108+0.0039532i,0.007741+0.0010283i,0.0051411-0.0025146i,0.002353-0.0037817i,-0.0020239-0.0035862i,-0.0053215-0.0013308i,-0.0047276+0.00040784i,-0.0021079+0.0019171i,0.00019691+0.0039609i,0.0024609+0.0042555i,0.0023525+0.0023308i,-0.00041697-0.00023435i,-0.0023899-0.0015189i,-0.0012423-6.9406e-05i
0.016665-0.028692i,0.04169-0.062429i,0.061061-0.076108i,0.039317-0.041524i,-0.013851-0.0065365i,-0.043806-0.013959i,-0.04784-0.020635i,-0.040088-0.0028424i,-0.02219+0.011828i,-0.010208+0.010816i,-0.0046967+0.0066745i,-0.00021849+0.0054783i,0.0019228+0.0054855i,0.0024679+0.0052568i,0.0026562+0.0038409i,0.0034362+0.00094088i,0.0039722-0.0034734i,0.0029136-0.0065608i,0.0010135-0.0061375i,-0.00012327-0.0020847i,0.00069742+0.0023098i,0.000395+0.0033959i,-0.0007344+0.0026671i
-0.016074+0.023417i,-0.039817+0.051372i,-0.051052+0.06015i,-0.017131+0.032029i,0.030511+0.012369i,0.039661+0.026353i,0.032203+0.035553i,0.024456+0.022839i,0.0086444+0.0069291i,-0.0019846+0.0027459i,-0.0022315+0.0023452i,-0.0013855-0.0015535i,-0.0021774-0.0056321i,-0.0032374-0.0078582i,-0.0040757-0.0072453i,-0.0052584-0.0032603i,-0.0057508+0.001177i,-0.0045018+0.0026163i,-0.002331+0.0019467i,-0.00042431+0.00041877i,0.00030696-0.0017752i,-0.00038572-0.0024001i,-0.0002047-0.00078218i
0.019027-0.022894i,0.043891-0.044794i,0.053316-0.052893i,0.01911-0.03612i,-0.021064-0.025816i,-0.026048-0.035109i,-0.024107-0.042752i,-0.02424-0.035687i,-0.014829-0.022031i,-0.0071267-0.012211i,-0.0059911-0.0053889i,-0.0070497+0.00014164i,-0.0071902+0.0030969i,-0.0042258+0.0043489i,-0.00066727+0.0048599i,0.0024648+0.004425i,0.0052222+0.0031368i,0.0053811+0.0010187i,0.0037666-0.0004965i,0.0010777-9.2267e-05i,-0.000597+0.0016222i,0.00011488+0.0022193i,0.00037013+0.0002476i
-0.020796+0.016971i,-0.045839+0.039378i,-0.055919+0.056702i,-0.025782+0.057805i,0.0074358+0.057265i,0.01098+0.057079i,0.012351+0.051576i,0.020691+0.033708i,0.021391+0.011701i,0.014731+0.0010882i,0.008453-0.0031255i,0.0051653-0.0053981i,0.0051235-0.0062307i,0.0058723-0.0071822i,0.0049501-0.0071754i,0.0025838-0.0063012i,-6.1781e-05-0.0042274i,-0.0018185-0.0013834i,-0.00067125+0.00043947i,0.0026243-7.9208e-05i,0.0051477-0.0019926i,0.005571-0.0022419i,0.0031257-0.0010327i
0.019987-0.017137i,0.046007-0.033467i,0.058145-0.050386i,0.031061-0.061111i,-0.00016954-0.064577i,-0.0020476-0.056961i,0.0026852-0.047755i,-0.00010317-0.032726i,0.00039901-0.011402i,0.0037943-0.0014594i,0.0037565-0.0010661i,0.00086445+0.00076713i,-0.0020541+0.0032387i,-0.0045714+0.0041086i,-0.0053971+0.0042192i,-0.002859+0.0032946i,-0.00055545+0.0017395i,-0.00015467+0.0011751i,-0.00028254+0.00094733i,6.0286e-05+0.00030313i,-1.3723e-06-0.00063195i,-0.00054181-0.0013162i,-0.00054352-0.00090293i
-0.017393+0.01055i,-0.045569+0.024471i,-0.063324+0.036385i,-0.048864+0.043565i,-0.029336+0.045252i,-0.026981+0.043376i,-0.025442+0.046889i,-0.017824+0.043881i,-0.0126+0.029336i,-0.0087997+0.017267i,-0.0015278+0.010074i,0.0047416+0.0046632i,0.0066664+0.0023012i,0.0064298+0.0017645i,0.003889+0.00083015i,0.00066062-0.00042127i,-0.00017733-0.00086632i,6.6859e-05-0.00051901i,-6.5873e-05+0.00091762i,0.0001513+0.0028939i,0.00065412+0.0027357i,0.00039591+0.0015108i,-0.00070714+0.0016056i
0.017733-0.0094831i,0.048884-0.017759i,0.074334-0.026007i,0.069288-0.035843i,0.048063-0.039245i,0.032455-0.035015i,0.021225-0.033586i,0.0087181-0.027066i,-0.0025939-0.015038i,-0.0077299-0.0058457i,-0.0086524-0.00087357i,-0.0078243-0.0001962i,-0.0073298-0.0025277i,-0.0073364-0.0038095i,-0.0060235-0.0030199i,-0.0043146-0.00062845i,-0.0028265+0.00040014i,-0.0016306-0.0011795i,-0.0014669-0.0018814i,-0.00097383-0.0010915i,-0.00054871+0.00012166i,-0.0010936+0.00019804i,-0.0013569-0.0004244i
-0.01761+0.0048509i,-0.046807+0.0098737i,-0.073931+0.015614i,-0.071413+0.024771i,-0.051199+0.030961i,-0.039854+0.029528i,-0.035042+0.025826i,-0.023845+0.015676i,-0.010556+0.0026727i,-0.004729-0.0031313i,-0.0033987-0.0022732i,-0.0017662-0.00043409i,-0.00011531+0.001255i,0.0010954+0.002952i,0.0013694+0.0027915i,0.0010156+0.0012123i,0.00099083+0.00042851i,0.0011659+0.0018365i,0.0012209+0.0028121i,0.00080469+0.0021227i,-0.0002216+0.0021603i,-3.2388e-05+0.0021095i,-0.00021272+0.0016579i
0.016109-0.0028553i,0.047027-0.001128i,0.072789+0.0048081i,0.068631+0.0044977i,0.045591-0.0024164i,0.03394-0.0079135i,0.037025-0.012844i,0.034831-0.013952i,0.026163-0.009i,0.018588-0.0056545i,0.010107-0.006386i,0.002756-0.0072882i,-0.00029435-0.007074i,2.7169e-06-0.0055322i,0.0012017-0.0036971i,0.0026526-0.0025151i,0.0044101-0.0017743i,0.0051152-0.0020023i,0.0041828-0.0029712i,0.0028962-0.0034927i,0.00212-0.0024172i,0.0015565-0.0011067i,0.0015915-0.00032081i
-0.018778-0.00069953i,-0.046181-0.0058135i,-0.070347-0.016962i,-0.067185-0.021453i,-0.047022-0.013832i,-0.035653-0.0033271i,-0.032069+0.0041956i,-0.020948+0.0073486i,-0.0059595+0.0064561i,0.0024408+0.0043638i,0.0048876+0.002646i,0.0044077+0.0030712i,0.0023907+0.0049535i,0.00051586+0.004424i,-0.00062495+0.0016096i,-0.00097417-0.00039484i,-0.0015251-0.0011707i,-0.0026427-0.0014797i,-0.0029791-0.00079099i,-0.0010653+0.00023353i,0.001685+4.9997e-05i,0.002001-0.00059053i,0.0015413-0.0010985i
0.013316+0.0026551i,0.039276+0.012993i,0.061496+0.027478i,0.05999+0.027498i,0.040922+0.013159i,0.028455+0.0044591i,0.024179+0.005572i,0.014542+0.0090584i,0.0018089+0.011533i,-0.0033528+0.010158i,-0.00049583+0.0068177i,0.0032022+0.0034152i,0.0041079+2.4375e-05i,0.0031872-0.00062727i,0.001187+0.00087873i,-2.7482e-05+0.0017354i,-0.00027449+0.0015643i,-0.0004155+0.0013119i,0.00083583+0.0016784i,0.0014864+0.0010068i,0.00050314-0.00078393i,-0.0014236-0.0018055i,-0.0018951-0.0013095i
-0.014144-0.0042284i,-0.032979-0.0166i,-0.045505-0.032825i,-0.038588-0.032722i,-0.024485-0.016805i,-0.022869-0.0063819i,-0.028931-0.0055138i,-0.027511-0.0060411i,-0.020383-0.0053887i,-0.014261-0.0032617i,-0.0098631-0.00049745i,-0.0063702+0.0022115i,-0.0037284+0.0024494i,-0.0018781+0.00062206i,-0.0017484-0.0008064i,-0.002067-0.0013853i,-0.0022687-0.0014952i,-0.0018609-0.0016797i,-0.0020596-0.0013659i,-0.0025396+0.00051143i,-0.0013779+0.0021503i,0.00022384+0.0018932i,0.00023687+0.0014197i
0.01296+0.0082252i,0.028851+0.024881i,0.039174+0.044433i,0.031544+0.042858i,0.01809+0.022858i,0.014778+0.012619i,0.015838+0.013064i,0.011251+0.0089207i,0.0045842+0.0020893i,0.0010146-0.0015823i,-0.0014735-0.0027293i,-0.0023114-0.0035154i,-0.0013892-0.0037745i,-0.0008235-0.002197i,-0.00047847+0.00012729i,-3.445e-05+0.00098869i,0.00029571+0.00089772i,0.00041842+0.0006925i,0.001253+0.00025314i,0.0017146-0.0012696i,0.00025647-0.0028101i,-0.0012646-0.0026843i,-0.0013799-0.0014646i
-0.011591-0.0066677i,-0.022178-0.023574i,-0.026879-0.041159i,-0.021048-0.037981i,-0.018823-0.019277i,-0.020519-0.012382i,-0.015768-0.01371i,-0.0039861-0.0098972i,0.0065897-0.0047267i,0.0093852-0.0035198i,0.0064495-0.0048112i,0.0011754-0.0053621i,-0.0021531-0.0039345i,-0.001894-0.0025672i,0.00043829-0.0029345i,0.0017913-0.0023776i,0.0020911-0.00055713i,0.0027088+4.9297e-05i,0.0027447-0.00092769i,0.0012905-0.0011651i,-0.0008861+0.00049147i,-0.0016106+0.0028084i,-0.0012538+0.0031248i
0.007784+0.0099592i,0.016607+0.027593i,0.017446+0.043948i,0.011756+0.035149i,0.010733+0.015773i,0.012321+0.011906i,0.011707+0.016863i,0.0093247+0.016485i,0.007026+0.011531i,0.0057747+0.0075384i,0.0055464+0.004221i,0.0049435+0.0022251i,0.0030904+0.0013657i,0.00086057+0.001258i,-3.3199e-05+0.0011486i,0.00023152+0.00095527i,0.00095969+0.00041608i,0.00096324-0.00068309i,0.00062469-0.0012725i,0.0018975-0.00038572i,0.0038191-0.00029324i,0.0049007-0.0011989i,0.0037587-0.0015335i
