-0.0025092-0.00050919i,-0.0017004-0.0016578i,-0.0023876-0.0015611i,-0.0030476-0.00032485i,-0.0032185+0.0013985i,-0.0025277+0.0022034i,-0.001553+0.0018425i,-0.001175+0.0015279i,-0.00024308+0.00075128i,0.00084475+0.00018344i,0.0010552-0.00027184i,0.0010819-0.00047316i,0.00012962-2.1235e-05i,-0.00083505-0.0001922i,-0.00018456-0.00016541i,0.00051336+0.00085362i,0.00015708+0.00152i,-0.00072121+0.00099329i,-0.00067986+0.00014619i,0.00032491-0.00023566i,-4.2425e-06+0.00040452i,-0.00041013+0.001093i,-0.00013399+0.00093303i
0.075027+0.028511i,0.026258+0.030333i,-0.005711+0.020065i,-0.011908+0.01i,-0.010123+0.0043644i,-0.0087701+0.0025692i,-0.0060416+0.0029777i,-0.0026317+0.0042573i,0.00020697+0.0062606i,0.0011016+0.006734i,0.00057444+0.0045182i,0.00017366+0.0020246i,7.0506e-05+0.00072984i,-0.00037425+0.00070226i,-0.0013632+0.0012825i,-0.0019611+0.0012198i,-0.0017198+0.00055667i,-0.0017964+0.00062368i,-0.00079984+0.001811i,0.0013367+0.002932i,0.0029413+0.003463i,0.0026802+0.0030567i,0.0016852+0.0013077i
0.063603-0.06771i,0.051655-0.021564i,0.032873+0.0053953i,0.018092+0.0082498i,0.0080577+0.0041179i,0.0025946+0.0033707i,0.002205+0.0025753i,0.0031173-0.00023217i,0.0053144-0.001049i,0.0063474-0.00023183i,0.0037411-0.0002367i,0.0014504-0.00043729i,0.00071309+0.0011745i,0.00028791+0.0027644i,0.00045353+0.002905i,0.00065282+0.0027774i,0.00054576+0.002908i,0.00057748+0.0027665i,0.001385+0.0016049i,0.0028609+0.00025351i,0.0043007-0.00099453i,0.0040906-0.0022973i,0.0019759-0.0025738i
-0.045418-0.093214i,-0.0056467-0.068417i,0.016162-0.042619i,0.014556-0.025512i,0.0077031-0.014878i,0.0052562-0.0076074i,0.0046588-0.0050389i,0.0028259-0.0063074i,0.00086958-0.0072259i,-0.00043284-0.0070824i,-0.0013032-0.0047101i,-0.00097908-0.0002204i,0.00029936+0.001044i,0.00092294-0.00021449i,0.0013557-0.0005363i,0.0019441+0.00032455i,0.0024542+0.00043984i,0.0025667-2.5828e-05i,0.0021578-0.00040901i,0.00095108-0.0015771i,-0.0005768-0.0035518i,-0.001653-0.0034299i,-0.001686-0.0018455i
-0.11001+0.02231i,-0.074606-0.0091889i,-0.040487-0.02708i,-0.02066-0.025872i,-0.010726-0.017917i,-0.0041204-0.012634i,-0.0030169-0.0090137i,-0.0055904-0.0057479i,-0.0074176-0.0038353i,-0.0074358-0.0029567i,-0.0050217-0.00063595i,-0.0015264+0.00036021i,1.7961e-05-0.00093344i,-0.00083688-0.0020059i,-0.0011028-0.0022378i,5.4022e-05-0.0024065i,0.0012933-0.0034277i,0.0018229-0.0038632i,0.00032591-0.0031307i,-0.0020267-0.0010309i,-0.0036201+0.00011246i,-0.0037703+0.00035439i,-0.0015553+0.0011883i
-0.017741+0.12108i,-0.036733+0.077715i,-0.043167+0.038414i,-0.032349+0.016948i,-0.019533+0.0072028i,-0.012861+0.0015017i,-0.0092482+0.00037316i,-0.0069834+0.0036422i,-0.0063694+0.0072659i,-0.004861+0.0082218i,-0.00097409+0.0056599i,0.0011538+0.0018046i,-0.00020161-0.00015788i,-0.0018046-0.00037667i,-0.0024896-0.00057817i,-0.0032155-0.0010105i,-0.0039722-0.0016577i,-0.0031865-0.0020177i,-0.0018306-0.0010886i,-0.0013812+0.0006009i,-0.00093001+0.0026652i,-0.00060251+0.0023393i,-8.7326e-05+0.00068406i
0.1168+0.054709i,0.072622+0.060434i,0.032346+0.055722i,0.012557+0.037469i,0.0034876+0.019334i,-0.0030949+0.011i,-0.0024632+0.0077907i,0.0017653+0.0059529i,0.0044329+0.0060737i,0.0063147+0.0063985i,0.0056836+0.0039651i,0.0027635+0.00069549i,0.00083657+0.00094123i,-0.00065211+0.0033921i,-0.0022658+0.0041303i,-0.0027612+0.003394i,-0.0030978+0.0032228i,-0.0031919+0.0037669i,-0.0023015+0.0029368i,-0.00010205+0.0013105i,0.0018001+0.0011677i,0.0025706+0.001091i,0.0018864+0.00098352i
0.10194-0.09799i,0.091718-0.057543i,0.074302-0.02318i,0.04731-0.0090975i,0.022786-0.0037385i,0.010703+0.00096253i,0.0062922+9.5736e-05i,0.0050565-0.0037283i,0.0063925-0.0049235i,0.0063308-0.0050071i,0.0025032-0.0049592i,-0.00092562-0.0027987i,-0.00063276-0.001044i,0.0014085-6.4442e-05i,0.00288+0.0012688i,0.0028267+0.0026739i,0.0024467+0.0035873i,0.0022729+0.0037882i,0.0021259+0.0032764i,0.0020872+0.00094173i,0.0015892-0.0012254i,0.0008396-0.0012157i,0.00020803-0.00089399i
-0.068643-0.13454i,-0.035951-0.11173i,-0.0055624-0.083675i,0.0033293-0.055287i,0.0028895-0.030757i,0.0045117-0.016554i,0.0037184-0.011448i,0.00013444-0.010135i,-0.0032877-0.010391i,-0.0047554-0.0088319i,-0.0050058-0.0037547i,-0.0036844+0.00050456i,-0.00092808+0.00041434i,0.00080412-0.001559i,0.0025754-0.0024786i,0.0036409-0.0027019i,0.0048799-0.0023106i,0.0050466-0.001288i,0.0035623-0.0010525i,0.0022937-0.0013922i,-0.00018742-0.00092001i,-0.0019852-0.00040841i,-0.0022941-0.00032543i
-0.15532+0.027838i,-0.12636+0.0076269i,-0.089636-0.014819i,-0.055606-0.019447i,-0.029293-0.015444i,-0.012576-0.013199i,-0.006968-0.0089812i,-0.0083389-0.0033947i,-0.011308+0.00018891i,-0.010469+0.0025597i,-0.0050406+0.0042376i,-0.0012837+0.004131i,-0.00056607+0.0010947i,-0.00085432-0.002019i,-0.0018494-0.0032941i,-0.002824-0.0036404i,-0.0012835-0.0042635i,0.00063647-0.0045634i,0.00095516-0.0032858i,0.00081448-0.0017018i,8.4105e-05-0.00021601i,-0.00074555+0.0009367i,-0.00068458+0.0012407i
-0.021473+0.16067i,-0.0256+0.12805i,-0.034532+0.087657i,-0.030455+0.050803i,-0.020825+0.022214i,-0.014794+0.0071363i,-0.00932+0.0037892i,-0.0047067+0.0060712i,-0.0029111+0.010674i,-0.00038989+0.011921i,0.003542+0.0066223i,0.0045845+0.0009903i,0.0021206+8.6168e-05i,-0.001513+0.0012758i,-0.0035986+0.0020127i,-0.0042519+0.0017798i,-0.0044375+0.00020967i,-0.0040732-0.0012462i,-0.0034529-0.0018326i,-0.0012822-0.0016135i,0.00070235-1.0441e-05i,0.00040935+0.0016394i,-0.0006484+0.0016124i
0.14884+0.069229i,0.12049+0.060683i,0.079684+0.055326i,0.043584+0.04083i,0.017383+0.023209i,0.0028127+0.014299i,0.0011105+0.0087582i,0.004672+0.0045633i,0.0085341+0.0045623i,0.0098288+0.0036702i,0.0061554-0.00064944i,0.0021667-0.0034928i,0.00082896-0.0023696i,0.0019101+0.00075071i,0.0021633+0.003099i,0.00085675+0.0044482i,-0.00052627+0.0048008i,-0.0011217+0.0043526i,-0.0022206+0.0032176i,-0.0023368+0.0009206i,-0.00045907-0.00078505i,0.00095303-0.0010396i,0.00025168-0.0007311i
0.11381-0.12751i,0.093958-0.10531i,0.075017-0.068324i,0.051062-0.038401i,0.027976-0.01594i,0.015286-0.0017253i,0.008389+0.00025i,0.005179-0.0043059i,0.0058016-0.008794i,0.0045057-0.0095196i,-0.00099048-0.0060449i,-0.0041039-0.0025548i,-0.0026176-0.0011942i,0.00047479+3.2595e-05i,0.0031451+0.0010998i,0.00397+0.001134i,0.0039962+0.0015737i,0.0036055+0.0023326i,0.0026947+0.002833i,0.001332+0.0028406i,3.1315e-05+0.0022955i,-0.00031633+0.00063976i,-0.00052518-0.00062436i
-0.085255-0.14425i,-0.079486-0.11793i,-0.049412-0.091616i,-0.023023-0.064384i,-0.0075418-0.037376i,0.0008035-0.018932i,3.3763e-05-0.01018i,-0.0054631-0.007027i,-0.0093358-0.0081043i,-0.0097554-0.0070273i,-0.0071226-0.00080164i,-0.0045824+0.0028971i,-0.0017189+0.00095531i,6.4928e-05-0.0020276i,0.00011601-0.0039598i,0.00083315-0.0042848i,0.0024994-0.004153i,0.0039612-0.0031842i,0.0044923-0.00098519i,0.0037593+0.00059297i,0.0020492+0.0013997i,0.0007473+0.00066853i,0.00036014-0.00042048i
-0.15906+0.040818i,-0.12874+0.048502i,-0.093686+0.028261i,-0.061546+0.0072634i,-0.033734-0.0046051i,-0.015472-0.0093306i,-0.007965-0.0057943i,-0.0087645+0.00058267i,-0.012046+0.0043883i,-0.010531+0.0056651i,-0.0042106+0.0050937i,0.00076528+0.0037152i,0.0015057+0.001536i,-0.00054187+4.0235e-05i,-0.0035934-0.00071547i,-0.0039593-0.0015346i,-0.0021821-0.0023899i,-0.00043026-0.0033475i,0.001006-0.0040174i,0.0021633-0.0034639i,0.002592-0.0024538i,0.0011195-0.00099713i,7.2985e-05+0.0010505i
-0.0076574+0.16418i,0.014295+0.1359i,0.01027+0.095201i,-0.0018051+0.055677i,-0.0083524+0.023787i,-0.010376+0.0068984i,-0.0069772+0.0023781i,-0.0011396+0.0052845i,0.0027759+0.011462i,0.0051546+0.01187i,0.0055794+0.004748i,0.0045061-0.00056311i,0.0032131-0.0014784i,0.00052087-0.00016937i,-0.0017462+0.0029865i,-0.0016037+0.0050727i,-0.0013274+0.0038692i,-0.0023635+0.00073571i,-0.0028942-0.0014967i,-0.0015448-0.0017509i,-0.00055666-0.0023898i,-0.000557-0.0030748i,-0.00044311-0.0016563i
0.15053+0.056935i,0.13386+0.023288i,0.095911+0.013838i,0.057093+0.012897i,0.024761+0.0093454i,0.0060186+0.0058855i,0.0015363+0.0020784i,0.0046555-0.0018953i,0.010669-0.0032703i,0.012095-0.002778i,0.0062193-0.0029684i,0.0012611-0.0024407i,0.00056112-0.00061132i,0.00097718+0.0020775i,0.0017597+0.0039509i,0.0016663+0.0030747i,0.00041673+0.0020161i,-0.00090567+0.0021542i,-0.0020047+0.0017097i,-0.0031698+0.0010369i,-0.0033439+0.0010341i,-0.0025294+0.0010826i,-0.0011382+0.0011586i
0.094576-0.12756i,0.051992-0.1233i,0.029963-0.090312i,0.020936-0.054602i,0.012137-0.024506i,0.0058305-0.0056244i,0.0026483-0.0014236i,0.00036795-0.0060858i,-0.00052147-0.012144i,-0.00012294-0.012539i,-0.0009485-0.0069644i,-0.0026286-0.001927i,-0.0024334+0.00014751i,0.00049968+0.0003727i,0.0031725-0.00082756i,0.002913-0.0017957i,0.0015605-0.0011922i,0.00067959+0.00064314i,0.00068417+0.0025864i,5.0594e-05+0.004114i,-0.0016542+0.0043157i,-0.0020107+0.0029799i,-0.0010591+0.0015352i
-0.08998-0.1207i,-0.10187-0.072281i,-0.078444-0.041283i,-0.04583-0.029363i,-0.020197-0.019295i,-0.0044574-0.0095481i,-0.0014232-0.003312i,-0.0066902-0.0023916i,-0.01405-0.0044395i,-0.015445-0.0042013i,-0.0095124-0.00090366i,-0.0031675+0.0016998i,8.108e-05+0.0013134i,0.00026013-0.0010246i,-0.0013171-0.0029335i,-0.0024713-0.0029623i,-0.0016437-0.0019722i,0.00035259-0.0012424i,0.0018444-0.0011803i,0.0026452-0.00077904i,0.0029371+5.8151e-05i,0.0023743+0.00048048i,0.0010654+0.00068429i
-0.13236+0.041379i,-0.088741+0.069434i,-0.052246+0.057575i,-0.034833+0.03084i,-0.021232+0.011155i,-0.0085479+0.0013134i,-0.0028536-0.00076444i,-0.0043435+0.004273i,-0.0080925+0.01209i,-0.0083596+0.013746i,-0.0037919+0.0087786i,0.00028225+0.0036725i,0.0011348+0.0005394i,-0.00065609-0.0013643i,-0.0029621-0.00082763i,-0.0034038+0.00076204i,-0.0016734+0.00031087i,0.00082644-0.00085954i,0.0021471-0.0015244i,0.0025077-0.0029948i,0.0023308-0.0035688i,0.00088701-0.002152i,0.00010703-0.00075209i
0.0017165+0.13419i,0.04243+0.099577i,0.045462+0.057762i,0.02609+0.031824i,0.0085104+0.014793i,-0.00032578+0.0027901i,-0.0011565-0.0024362i,0.0036018+3.7111e-06i,0.0092089+0.007015i,0.0106+0.0096178i,0.0077759+0.0049228i,0.0044265+0.00051669i,0.0022651+2.0732e-08i,-3.9683e-05+0.0015143i,-0.0017118+0.0032973i,-0.00095462+0.0042912i,0.00055899+0.0028217i,0.0014567-0.00042475i,0.00049251-0.0019197i,-0.0015138-0.0020939i,-0.0016251-0.0025111i,-0.00095047-0.0020651i,-0.00066613-0.0011158i
0.12123+0.034229i,0.097084-0.017944i,0.058523-0.031271i,0.034252-0.019954i,0.017789-0.0093931i,0.0051061-0.0040927i,0.00051428-0.0035026i,0.0032564-0.0065144i,0.009305-0.010075i,0.012181-0.0099538i,0.0078696-0.0061856i,0.0014996-0.0028058i,-0.0011745-0.0012686i,7.504e-05-0.0006618i,0.0026065-0.00023276i,0.0028097-1.2349e-05i,0.00099647+0.00086686i,-0.00057806+0.0009403i,-0.001764+0.0008512i,-0.0026215+0.0018975i,-0.0033597+0.001708i,-0.0029474+0.00064822i,-0.0021827+0.00060016i
0.066214-0.091044i,0.0076018-0.082912i,-0.015267-0.054585i,-0.0092394-0.036534i,-0.0046197-0.023956i,-0.0035344-0.0093233i,-0.0034436-0.0021815i,-0.0057056-0.0053883i,-0.0089861-0.012506i,-0.008065-0.014825i,-0.0050933-0.0095254i,-0.0041604-0.0033413i,-0.0029368-0.00077401i,-0.00029938-0.0002021i,0.00084603-0.00099343i,-0.0003807-0.001793i,-0.0011986-0.0008825i,-0.0015969-7.4405e-06i,-0.00051723+0.00096205i,0.0017008+0.0025642i,0.0021337+0.0033553i,0.0015692+0.0019865i,0.00097968+0.00016257i
-0.060986-0.086301i,-0.066592-0.025676i,-0.046026+0.0054651i,-0.02914+0.0014815i,-0.020518-0.0044082i,-0.010721-0.0027879i,-0.0038731+0.0004998i,-0.0067897+0.0030067i,-0.015972+0.0037994i,-0.018995+0.0045509i,-0.012415+0.0048326i,-0.0045333+0.0040461i,-0.00083409+0.0019284i,-0.00014226-0.0015024i,-0.0010515-0.0032149i,-0.001552-0.0020826i,-0.00096983-0.00053944i,-0.00055901+0.0004731i,0.0001174+0.0010752i,0.0014962+0.00013727i,0.0026353-0.0015089i,0.0027543-0.0012708i,0.0014414+0.00027416i
-0.093225+0.029373i,-0.03482+0.051863i,0.003506+0.0387i,0.0020044+0.021406i,-0.0066694+0.013485i,-0.0045008+0.0072901i,0.00067145+0.0028045i,0.00075545+0.0066311i,-0.00067341+0.015571i,-0.00019081+0.018381i,0.00058303+0.012303i,0.00094619+0.0048174i,0.0013227+0.00089228i,-0.00036315-3.6133e-05i,-0.0028228+0.0010869i,-0.0026716+0.0016158i,-0.00040394+0.00086492i,0.0020425-5.929e-05i,0.0023093-0.0014697i,0.00093509-0.0017182i,0.00043902-0.0011494i,0.0006719-0.00098681i,0.00079056+0.00029956i
-0.0025754+0.087226i,0.0318+0.037972i,0.031445-0.002363i,0.018956-0.006025i,0.011638+0.0008898i,0.0060731-0.00077027i,0.0027999-0.0036741i,0.0069379-0.0018576i,0.015292+0.0028788i,0.018655+0.0052985i,0.013804+0.0029498i,0.006834+6.8312e-05i,0.0026152-3.1165e-05i,0.00020851+0.0013657i,-0.00010654+0.0022382i,0.0016202+0.0019947i,0.0027808+0.0010979i,0.0020432+0.0003289i,0.00070259+0.00035045i,-0.00096196+0.0018164i,-0.0026259+0.0012479i,-0.0023116-0.00014294i,-0.00097001+0.0003373i
0.071028+0.026279i,0.027792-0.01788i,-0.0094951-0.02522i,-0.0080135-0.015706i,0.0025209-0.011992i,0.0018713-0.0091512i,-0.0012109-0.0069709i,0.00068697-0.010342i,0.0052967-0.016914i,0.00733-0.018873i,0.0053501-0.01304i,0.0027637-0.0062966i,0.0013319-0.0020359i,0.0011234+0.001032i,0.00094358+0.0018098i,-0.00017811+0.00064806i,-0.0010368-0.00023088i,-0.00098387-0.0012402i,-0.0004489-0.0012891i,0.00092631+0.00013957i,0.0022464+0.00096755i,0.00085375+0.00031021i,-9.6918e-05-0.00049393i
0.069061-0.040128i,0.018185-0.016834i,0.002479+0.0046323i,0.0042616-0.0044982i,-0.00017371-0.019385i,-0.0077437-0.01695i,-0.011257-0.0069835i,-0.013562-0.0035089i,-0.016991-0.007631i,-0.017241-0.011853i,-0.013463-0.01115i,-0.0097974-0.0066768i,-0.0059961-0.0023594i,-0.0014761-0.0021161i,0.0011039-0.0032455i,0.0013389-0.0033926i,-0.00016955-0.0025233i,-0.0021467-0.00030817i,-0.0014606+0.0013944i,2.2585e-05+0.00033057i,0.0007613-0.00068953i,0.0012355-0.00028734i,0.00088742-0.00012989i
-0.028388-0.070744i,-0.012615-0.014059i,0.010647+0.011394i,0.0045165+0.0042848i,-0.012133-0.00066842i,-0.011704+0.0027161i,-0.0035679+0.0044301i,-0.0057258+0.0064718i,-0.014689+0.010878i,-0.017111+0.01335i,-0.011512+0.011153i,-0.0037486+0.0070138i,0.00090404+0.0028827i,0.00067622-0.00010602i,-0.0012369-0.00026257i,-0.0022317+0.00023231i,-0.0016938-4.6892e-05i,-0.00012143+0.00040877i,0.00062013-0.00019053i,-0.00023832-0.0014791i,-0.0014547-0.00065214i,-0.0010686+0.00058775i,-0.00036257+0.00087365i
-0.070568+0.0012612i,-0.011716+0.0007287i,0.018615-0.017844i,0.011473-0.013606i,0.0024868+0.0039697i,0.0025903+0.0069532i,0.0038738+0.0031747i,0.0050322+0.0066563i,0.0073325+0.016372i,0.0093444+0.020914i,0.0083377+0.014576i,0.0045434+0.0066943i,0.0017859+0.0022328i,0.00030592+0.00010299i,-0.00016255-0.00023492i,0.00080038-0.00037421i,0.002457-0.00011917i,0.0034554+0.00047197i,0.0020496+0.0013642i,-0.0012063+0.0025269i,-0.0028156+0.0016927i,-0.0016232+0.00027758i,-0.00081236-0.00036246i
-0.021603+0.059874i,-0.011747+0.0049912i,-0.019-0.025665i,-0.011512-0.016549i,0.0057268-0.0059976i,0.0081458-0.0052989i,0.0042423-0.0043848i,0.0074503-0.0039964i,0.017112-0.0054573i,0.022016-0.0074595i,0.015603-0.0079215i,0.0065891-0.0056142i,0.0021627-0.0023469i,-7.0556e-05-0.00065118i,-0.0016913+9.6697e-05i,-0.0021123+0.00037524i,-0.0015621-0.00015477i,-3.7501e-05-0.0013027i,0.0017401-0.0012874i,0.0032306+0.0011866i,0.0029453+0.0030004i,0.0021326+0.002406i,0.0025013+0.00098298i
0.04797+0.051528i,0.00067675+0.030956i,-0.026753+0.028904i,-0.013529+0.014855i,0.0019624-0.008815i,0.00052039-0.015119i,-0.0024183-0.011201i,-0.0012718-0.013807i,-9.5383e-05-0.0214i,-0.00042158-0.023706i,-0.002202-0.016517i,-0.0037633-0.0075981i,-0.003655-0.0029678i,-0.0020971-0.00019109i,-0.0019239+0.00055534i,-0.0021596-0.00035057i,-0.0014738-0.00029716i,-0.00088264+0.00016773i,-0.00029608+4.7909e-05i,0.0013865-0.00076077i,0.0026847-0.0020429i,0.0013861-0.0026866i,0.00040544-0.002326i
0.070989-0.025987i,0.041846+0.01108i,0.034059+0.034543i,0.022163+0.013711i,-0.00078049-0.010191i,-0.011002-0.011451i,-0.010684-0.0066434i,-0.015358-0.0052243i,-0.023777-0.0048916i,-0.025171-0.0036098i,-0.016256-0.00061316i,-0.0058578+0.0018531i,-0.00015411+0.0021795i,0.0016711+0.0025542i,0.0008207+0.0030545i,-0.0003428+0.0034543i,-0.0013639+0.0027818i,-0.0011346+0.00092895i,-0.00032263-0.00075507i,-0.00074439-0.0015809i,-0.0010346-0.00059492i,-0.00067551+0.00076899i,-0.00017727+0.00075125i
-0.0055536-0.073961i,0.022204-0.039664i,0.041871-0.029908i,0.019175-0.024865i,-0.0094078-0.0068446i,-0.011667+0.0043957i,-0.0065331+0.0052999i,-0.0085091+0.01027i,-0.012117+0.020547i,-0.010965+0.024537i,-0.0052633+0.017664i,-0.0013449+0.0082482i,0.0001601+0.0033406i,0.0011448+0.0011738i,0.0016681+0.00027418i,0.002355+0.00034927i,0.0031371+0.0013713i,0.002411+0.0022647i,-0.00052977+0.0022437i,-0.0035816+0.0012474i,-0.0037981-0.00014903i,-0.0022782-0.00080312i,-0.002268-0.00087914i
-0.074095-0.022i,-0.035193-0.037564i,-0.022102-0.051158i,-0.020723-0.027474i,-0.0063272+0.0035228i,0.0049402+0.0090603i,0.0054303+0.0057264i,0.0082695+0.0082296i,0.016164+0.014524i,0.02018+0.015716i,0.015268+0.0070096i,0.008208-0.00011007i,0.0048958-0.0013129i,0.0027988-0.0025261i,0.001218-0.0032751i,0.00073366-0.0030827i,0.0010984-0.0021239i,0.0025781-0.00086125i,0.0037569+0.00068654i,0.0036483+0.0033699i,0.0032798+0.005245i,0.002359+0.0038365i,0.0011785+0.0020511i
-0.055444+0.065641i,-0.056922+0.031166i,-0.06156+0.020409i,-0.031834+0.023552i,0.0053121+0.011981i,0.013374-0.0020711i,0.01115-0.0056601i,0.014677-0.0098594i,0.019748-0.017368i,0.019371-0.019262i,0.010994-0.014348i,0.0021164-0.0077502i,-0.0025138-0.00356i,-0.0037377-0.0019505i,-0.0038891-0.0016784i,-0.0039077-0.0028681i,-0.0023584-0.0025305i,-0.00058221-0.00017663i,-2.2464e-05-0.00026879i,0.00086006-0.0016081i,0.0017321-0.0015585i,0.00034154-0.0014568i,-0.00046298-0.0016008i
0.051085+0.07134i,0.021881+0.064837i,0.011686+0.062623i,0.020016+0.029967i,0.015275-0.010604i,0.002602-0.018903i,-0.0014633-0.013607i,-0.0044719-0.017542i,-0.011187-0.025742i,-0.015362-0.025951i,-0.013021-0.015511i,-0.0065771-0.0049914i,-0.0021289-0.00075135i,-0.0022059+0.00081698i,-0.0044475+0.0023947i,-0.0057884+0.0028327i,-0.0051653+0.001355i,-0.0030851-0.00096253i,-0.0010696-0.0018984i,-0.0002417-0.0015174i,0.00059601-0.0011041i,0.0012838-0.00060418i,0.0014709-0.00062032i
0.090678-0.029096i,0.073697-0.0070738i,0.071211-0.0030105i,0.042844-0.022236i,-0.0020983-0.02594i,-0.017802-0.012039i,-0.014719-0.0052468i,-0.019897-0.0012914i,-0.02844+0.0055741i,-0.028389+0.010124i,-0.018659+0.0094975i,-0.0087782+0.006313i,-0.0036417+0.0053994i,-0.0010314+0.005357i,0.0014534+0.0045889i,0.0031985+0.004539i,0.002228+0.0039432i,-0.00065108+0.0027678i,-0.0030174+0.0025971i,-0.0044621+0.0018686i,-0.003596+0.00056297i,-0.0020168-0.00060939i,-0.0022339-0.0016066i
0.0021239-0.092619i,0.013529-0.071383i,0.014947-0.068595i,-0.010598-0.050348i,-0.026337-0.011834i,-0.017682+0.0068023i,-0.010115+0.0085342i,-0.0074351+0.016501i,-0.0026816+0.028285i,0.0024554+0.030888i,0.0052438+0.020035i,0.0050777+0.0074962i,0.0054286+0.0023891i,0.0066266+8.0383e-05i,0.0064987-0.00032817i,0.0058521+0.00091239i,0.0044303+0.00062613i,0.0020376+0.00061897i,0.0018631+0.0025364i,0.0033527+0.0049262i,0.0034002+0.0052682i,0.0030874+0.0042321i,0.0023697+0.0030642i
-0.083932-0.026081i,-0.062095-0.027016i,-0.058736-0.024971i,-0.046319-6.3534e-05i,-0.011444+0.017831i,0.0074044+0.011848i,0.0073974+0.0068803i,0.013878+0.0084214i,0.026084+0.0086337i,0.029654+0.00515i,0.020363-9.8343e-05i,0.0075341-0.0019794i,0.00080183-0.0023549i,-0.00036114-0.0037201i,0.00056436-0.004937i,0.0013591-0.0047243i,0.0017717-0.0019445i,0.0024291+0.0026083i,0.003313+0.0037585i,0.0040346-0.00030493i,0.0029508-0.0037781i,0.00037561-0.0041099i,-0.0014613-0.0031723i
-0.057272+0.079947i,-0.043555+0.061647i,-0.034833+0.058111i,-0.0044047+0.047063i,0.022944+0.013573i,0.020974-0.0083903i,0.012973-0.010533i,0.012078-0.016618i,0.012078-0.028039i,0.0089336-0.030674i,0.0042882-0.021705i,0.002597-0.011079i,0.0014442-0.0064068i,-0.0021163-0.0047717i,-0.0052831-0.0030081i,-0.0053743-0.0022024i,-0.00297-0.002109i,0.00070606-0.0025865i,0.0021081-0.0033203i,-0.00017802-0.0032718i,-0.0022097-0.0016463i,-0.0018365+0.00038538i,-0.00043406+0.0020296i
0.060635+0.079825i,0.053431+0.05487i,0.055331+0.039634i,0.051924+0.0070351i,0.023971-0.024774i,-0.00083281-0.025659i,-0.0067032-0.017279i,-0.013257-0.01792i,-0.025521-0.019821i,-0.029433-0.016108i,-0.022257-0.0092733i,-0.013703-0.0042238i,-0.010066-0.00034607i,-0.0081845+0.002676i,-0.0055396+0.0034122i,-0.0036916+0.0027001i,-0.002221+0.0010328i,-0.0021333-0.0017708i,-0.00338-0.0030994i,-0.004853-0.0019064i,-0.0055642-0.00029848i,-0.004165+0.00020387i,-0.0020837-2.9575e-05i
0.089456-0.033167i,0.05894-0.032959i,0.046007-0.038017i,0.019878-0.04563i,-0.016881-0.030664i,-0.026283-0.0079115i,-0.019246+0.00020959i,-0.020514+0.006672i,-0.02509+0.019079i,-0.021882+0.024628i,-0.011156+0.017957i,-0.0039623+0.0077825i,-0.0010053+0.0045895i,0.002109+0.0060488i,0.0033735+0.0058861i,0.002003+0.0047405i,-0.0011847+0.0027361i,-0.0035535+0.0003835i,-0.0030639+0.0012842i,-0.0011449+0.0049272i,0.0020196+0.0069701i,0.0042667+0.0058503i,0.0039335+0.0028537i
-0.006013-0.095323i,-0.018503-0.059747i,-0.027619-0.043661i,-0.039421-0.023208i,-0.032269+0.0087873i,-0.012391+0.019966i,-0.0030232+0.014903i,0.0026847+0.017659i,0.013162+0.027155i,0.018819+0.027983i,0.013821+0.018497i,0.0058643+0.010558i,0.0029933+0.0076591i,0.0034612+0.0043814i,0.0039937+0.00085163i,0.0046448+5.3731e-05i,0.003582+0.002012i,0.00099352+0.0049185i,0.0020222+0.0054304i,0.0049374+0.0026922i,0.0048864-0.0013326i,0.0025141-0.0043086i,-0.00035739-0.0048472i
-0.085488-0.026596i,-0.054948+0.001127i,-0.038308+0.015737i,-0.022064+0.028309i,0.0068597+0.026681i,0.019374+0.010579i,0.01443+0.0015943i,0.017639-0.0016315i,0.026759-0.0080806i,0.028042-0.012922i,0.021388-0.010678i,0.014781-0.005965i,0.011098-0.0052596i,0.0063126-0.0065646i,0.0018651-0.0057316i,0.0011303-0.0035781i,0.0027278-0.0016761i,0.0049123-6.2154e-05i,0.0058527-0.0012054i,0.0046806-0.0031685i,0.0029727-0.0033856i,0.0015315-0.0022414i,0.00033184-7.9828e-05i
-0.048799+0.072129i,-0.0090248+0.048138i,0.012491+0.031905i,0.028083+0.016688i,0.032347-0.01026i,0.019575-0.023464i,0.0086666-0.01871i,0.0038344-0.020924i,-0.0028029-0.030428i,-0.0074401-0.031066i,-0.006497-0.022043i,-0.0044349-0.012458i,-0.0052786-0.0073085i,-0.0069997-0.0046752i,-0.0066764-0.0033346i,-0.0038798-0.0040689i,-0.00054473-0.0049896i,0.0011844-0.0047677i,-0.00024211-0.0047462i,-0.0042752-0.0046756i,-0.007275-0.0037743i,-0.0068994-0.0025618i,-0.0047216-0.00037778i
0.048473+0.073223i,0.038298+0.022498i,0.026678-0.0053351i,0.018394-0.024296i,-0.0015217-0.035512i,-0.015313-0.026116i,-0.013664-0.013455i,-0.018617-0.0096268i,-0.030793-0.0061168i,-0.031656-0.00050599i,-0.019554+0.00141i,-0.0086173-0.00127i,-0.0051282-0.0024556i,-0.0045007+0.00043732i,-0.0036755+0.0032925i,-0.0037399+0.0022505i,-0.0046529-0.0016639i,-0.0045306-0.0045976i,-0.0035927-0.0027986i,-0.003208+0.0032526i,-0.0024929+0.0083739i,-0.00046499+0.0089197i,0.0021095+0.0069539i
