0.00098814-0.00042028i,3.7074e-05-0.0010427i,3.2371e-05-0.0015786i,2.4342e-05-0.0016119i,-0.0010744-0.0010143i,-0.0013481+0.00069972i,-0.00062196+0.0014351i,0.0004684+0.0012683i,0.0014167+0.00074553i,0.0010945+0.00032887i,0.0010483+9.4811e-06i,-4.4015e-05-0.00054822i,-0.0013824-0.00094226i,-0.00046694-8.7338e-05i,2.4268e-05+0.00043589i,0.00012636+0.00020603i,0.00075613+5.8513e-06i,0.00085788-0.00046607i,0.00033053-0.00041271i,-0.00018658-5.6142e-05i,-0.00044217-0.00035859i,-0.00068873-0.00073807i,-0.00030779-0.00075645i
-0.17068-0.035865i,-0.12642-0.17311i,-0.080717-0.31323i,-0.061545-0.29995i,-0.03604-0.17371i,-0.032986-0.078366i,-0.048398-0.034121i,-0.043221-0.014956i,-0.028206-0.015568i,-0.010226-0.020114i,0.0076169-0.026914i,0.015513-0.034881i,0.02589-0.047937i,0.038932-0.068785i,0.046108-0.081528i,0.049873-0.080473i,0.044654-0.067822i,0.023738-0.043192i,0.0014052-0.013412i,-0.011105+0.0072458i,-0.016994+0.0055473i,-0.018119-0.006037i,-0.010461-0.0040165i
0.0011329+0.080177i,0.077984+0.081599i,0.18694+0.055674i,0.24521+0.022922i,0.20364+0.020113i,0.14161+0.045365i,0.11754+0.04319i,0.091628+0.0082793i,0.052062-0.0063723i,0.030724+0.0079114i,0.03105+0.021977i,0.042576+0.02142i,0.045361+0.010828i,0.022977+0.0031742i,-0.0099558-0.0028965i,-0.039268-0.0090444i,-0.056162-0.00034351i,-0.043923+0.019186i,-0.0092978+0.02014i,0.016697+0.0094471i,0.022805+0.015308i,0.021222+0.025071i,0.018975+0.018408i
0.12602-0.045969i,0.097133+0.07655i,0.039566+0.24643i,-0.010686+0.3101i,-0.029422+0.22197i,-0.021928+0.086706i,-0.020258+0.0064069i,-0.026723-0.0039859i,-0.022676+0.0087274i,-0.023693+0.016332i,-0.033271+0.027501i,-0.041787+0.046316i,-0.038891+0.072268i,-0.015695+0.093067i,0.014559+0.10101i,0.035965+0.1015i,0.046131+0.082346i,0.040241+0.040114i,0.014452+0.00090896i,-0.014874-0.020943i,-0.022121-0.031741i,-0.011605-0.035192i,-0.0070878-0.031704i
-0.154-0.16516i,-0.30229-0.19805i,-0.3932-0.1842i,-0.35406-0.12885i,-0.23215-0.069445i,-0.14527-0.024167i,-0.11075+0.022534i,-0.070991+0.053363i,-0.027942+0.043655i,-0.014197+0.0098902i,-0.021348-0.011254i,-0.026741-0.015178i,-0.024239-0.022768i,-0.019351-0.038236i,-0.013344-0.051139i,-0.00051152-0.059997i,0.010231-0.066464i,0.0040572-0.055803i,-0.0023493-0.017348i,0.0044192+0.021811i,0.0017463+0.03394i,-0.014767+0.031103i,-0.021263+0.033173i
0.093611+0.15267i,0.18026+0.067385i,0.20947-0.096463i,0.14426-0.19606i,0.060368-0.14389i,0.052316-0.044682i,0.082772-0.024259i,0.072966-0.053008i,0.04187-0.061539i,0.034609-0.054874i,0.039437-0.05738i,0.038683-0.069958i,0.027552-0.084337i,0.001338-0.087455i,-0.033905-0.073619i,-0.063949-0.046441i,-0.07029-0.0095627i,-0.044472+0.014373i,-0.011977-0.0010043i,0.0070057-0.031812i,0.021181-0.038529i,0.033024-0.025302i,0.039386-0.01643i
0.13085+0.057573i,0.2237+0.042343i,0.28875+0.06735i,0.29177+0.11849i,0.22429+0.11486i,0.12693+0.056739i,0.052402-0.0017086i,0.003761-0.029042i,-0.022035-0.013452i,-0.016197+0.017653i,-0.0015119+0.03498i,0.0053497+0.051032i,0.018486+0.071576i,0.039125+0.079762i,0.054342+0.073556i,0.055922+0.061214i,0.043798+0.0444i,0.024396+0.02515i,-0.00066833+0.017304i,-0.027667+0.024317i,-0.037175+0.024207i,-0.028855+0.0062813i,-0.02825-0.01168i
-0.24318-0.12867i,-0.36966+0.014988i,-0.39518+0.17644i,-0.29113+0.22068i,-0.14758+0.13686i,-0.077922+0.060824i,-0.063117+0.07137i,-0.031076+0.10164i,0.0031365+0.0915i,0.0062815+0.070455i,0.0010035+0.066068i,0.0018683+0.062731i,0.0035038+0.053112i,0.015585+0.03855i,0.038451+0.015631i,0.054684-0.01517i,0.054345-0.040217i,0.040329-0.039492i,0.037708-0.019049i,0.051498-0.0041258i,0.046405+0.0017869i,0.018983+0.0090718i,0.0052547+0.019116i
0.055307-0.0293i,0.057001-0.062849i,-0.011966-0.11548i,-0.13412-0.12427i,-0.18019-0.055404i,-0.11419-0.0063544i,-0.033191-0.0099554i,0.0094356-0.022111i,0.019429-0.039578i,0.0046033-0.05968i,-0.010446-0.071472i,-0.021499-0.079505i,-0.043654-0.086393i,-0.0751-0.081334i,-0.10205-0.055236i,-0.10488-0.017167i,-0.07965+0.01178i,-0.04668+0.015058i,-0.036307-0.0047555i,-0.044875-0.02701i,-0.038639-0.029291i,-0.0096019-0.013528i,0.015956-0.0062701i
0.17265+0.08471i,0.17053-0.07909i,0.1589-0.21924i,0.14909-0.23279i,0.10368-0.13921i,0.055521-0.044469i,0.025341-0.036765i,-0.016294-0.063812i,-0.045706-0.048248i,-0.03501-0.018172i,-0.019263+0.00094625i,-0.0041386+0.018001i,0.022472+0.020525i,0.041666+0.014527i,0.043029+0.016633i,0.036724+0.025794i,0.029084+0.036473i,0.019253+0.038225i,0.0082187+0.038266i,0.0026924+0.047009i,0.0041963+0.043832i,0.003357+0.018192i,-0.0035331-0.00038942i
-0.10062+0.046877i,-0.065937+0.17209i,0.022516+0.26429i,0.10709+0.23417i,0.12894+0.12022i,0.087732+0.045102i,0.044139+0.037383i,0.026669+0.045179i,0.031341+0.044316i,0.044629+0.039514i,0.051133+0.037925i,0.048829+0.043119i,0.052406+0.047568i,0.066066+0.032661i,0.072687-0.001779i,0.055964-0.039385i,0.022103-0.063421i,0.0014199-0.060013i,0.012255-0.045401i,0.03154-0.043124i,0.028023-0.037959i,0.0038161-0.015754i,-0.012616+0.0070257i
-0.068432-0.17706i,-0.037338-0.13797i,-0.036865-0.030595i,-0.054272+0.095146i,-0.033834+0.13255i,-0.0095512+0.071749i,-0.010771+0.038337i,-0.00070566+0.040201i,0.0011785+0.022875i,-0.025499+0.0063607i,-0.051032-0.0074178i,-0.071904-0.023143i,-0.086385-0.020556i,-0.085985-0.0019076i,-0.072865+0.019816i,-0.043467+0.038255i,-0.0045845+0.045767i,0.016207+0.035102i,2.1859e-05+0.013147i,-0.034798+0.0018081i,-0.046345+0.002926i,-0.023414+0.0027231i,0.005003-0.0032112i
0.063267+0.091312i,-0.057438+0.027211i,-0.18825-0.06325i,-0.24103-0.10192i,-0.20392-0.05652i,-0.10692+0.0060727i,-0.02828+0.0064164i,-0.0037462-0.0089034i,0.0079733+0.00017199i,0.016652+0.00013571i,0.015141-0.00043365i,0.021195+0.0038602i,0.022221-0.0062777i,0.0033332-0.016346i,-0.019175-0.010949i,-0.029089+0.0025103i,-0.025058+0.010306i,-0.016694+0.012967i,-0.0061223+0.023355i,0.013991+0.0363i,0.031517+0.033905i,0.030383+0.013406i,0.013379-0.0044802i
0.096805+0.11899i,0.15166+0.098753i,0.19535+0.030845i,0.14297-0.045408i,0.040939-0.0545i,-0.010235-0.027082i,-0.016103-0.033118i,-0.026549-0.049466i,-0.022579-0.048634i,0.0041088-0.044224i,0.025627-0.036152i,0.042847-0.023926i,0.065443-0.018273i,0.086041-0.029825i,0.084863-0.048734i,0.052787-0.051034i,0.0088624-0.027403i,-0.012999-0.0033583i,-0.0033348-0.013045i,0.0070829-0.04576i,-5.2098e-05-0.060783i,-0.013485-0.040228i,-0.015636-0.0083575i
-0.11128-0.20348i,-0.099301-0.20537i,-0.0076927-0.12517i,0.11943-0.036994i,0.15483-0.0082253i,0.076578+0.01323i,0.017107+0.053804i,0.0058814+0.057353i,-0.016491+0.047258i,-0.026742+0.059658i,-0.027557+0.062899i,-0.048562+0.058409i,-0.066895+0.059008i,-0.066421+0.057542i,-0.045998+0.044778i,-0.010453+0.0076656i,0.016031-0.042938i,0.016722-0.067788i,-0.0054291-0.045315i,-0.030441+0.0023441i,-0.036397+0.037102i,-0.018418+0.042256i,0.0036661+0.028714i
0.0026292+0.090734i,-0.025276+0.19682i,-0.10274+0.27147i,-0.13652+0.27161i,-0.069986+0.19393i,0.028582+0.07871i,0.056037-0.00034029i,0.034471-0.016809i,0.018362-0.011519i,0.0027405-0.014743i,-0.0012048-0.023815i,0.0096227-0.030237i,0.0145-0.021045i,0.012952+0.0095786i,0.011181+0.048481i,0.011534+0.080714i,0.017403+0.09372i,0.024193+0.078391i,0.031473+0.048669i,0.045249+0.02225i,0.056384-0.00096932i,0.048438-0.023338i,0.028968-0.035275i
0.04047-0.00095811i,0.048465-0.13486i,0.0052892-0.2262i,-0.078362-0.15783i,-0.11484-0.028384i,-0.095879+0.018668i,-0.072883+0.010705i,-0.038983+0.013149i,0.0011175+0.0036838i,0.0081-0.01599i,-0.0068981-0.019058i,-0.012095-0.020745i,0.00059724-0.049629i,0.005915-0.10443i,-0.013664-0.13913i,-0.030935-0.11663i,-0.019955-0.062068i,0.0022665-0.020528i,0.0021029-0.014198i,-0.02147-0.02689i,-0.042114-0.027499i,-0.044826-0.0049625i,-0.035344+0.020897i
-0.048784-0.059744i,-0.11937-0.0099204i,-0.10198+0.009233i,-0.035112-0.054742i,0.00074462-0.079761i,0.020244-0.015777i,0.049029+0.017734i,0.041471-0.0066924i,0.022023-0.012843i,0.035268+0.0014628i,0.052717+0.028591i,0.0585+0.066782i,0.053002+0.09665i,0.04006+0.11009i,0.027595+0.095149i,0.0020204+0.048224i,-0.039819+0.0045863i,-0.060535-0.0069165i,-0.037793+0.00491i,-0.0026186+0.024346i,0.018612+0.037197i,0.028204+0.030941i,0.034092+0.014615i
0.21722+0.04966i,0.29799+0.073705i,0.30853+0.09172i,0.21763+0.071784i,0.069084+0.030253i,-0.039008+0.001451i,-0.053986-0.0014135i,-0.027356-0.0048466i,-0.027417-0.0085362i,-0.036861-0.00026816i,-0.034478-0.013042i,-0.036161-0.046024i,-0.03066-0.056614i,-0.0007448-0.037235i,0.039075-0.008909i,0.076186+0.0064702i,0.092614-0.00081399i,0.068169-0.017421i,0.025836-0.026319i,0.00090564-0.032965i,-0.006357-0.042038i,-0.011813-0.040655i,-0.019178-0.029851i
-0.22918+0.054771i,-0.32954-0.0094357i,-0.38175-0.037079i,-0.29371+0.066305i,-0.10309+0.17077i,0.024568+0.15047i,0.018108+0.064994i,-0.038887+0.019424i,-0.063965+0.02266i,-0.054901+0.030453i,-0.051979+0.030322i,-0.058921+0.032412i,-0.069188+0.018233i,-0.091601-0.0070615i,-0.10518-0.012029i,-0.086959+0.002614i,-0.046237+0.018279i,-0.0065615+0.024387i,0.0099356+0.024004i,0.0006968+0.025508i,-0.012287+0.030727i,-0.0073846+0.032162i,0.0082294+0.027594i
-0.099684-0.14413i,-0.03151-0.062848i,0.068181+0.024306i,0.084223+0.041599i,0.039552+0.036828i,0.02738+0.041995i,0.034725+0.073339i,0.056015+0.12123i,0.10028+0.10167i,0.1078+0.02781i,0.091821-0.0094094i,0.096307-0.0091763i,0.11778-0.0075661i,0.12951-0.019898i,0.096527-0.038625i,0.025812-0.027405i,-0.018872+0.0077726i,-0.010935+0.018539i,0.0093471-0.00038041i,0.021211-0.015326i,0.026532-0.021339i,0.015894-0.02506i,-0.0009217-0.020552i
0.32775-0.14167i,0.26705-0.22997i,0.12302-0.23099i,0.011034-0.16435i,-0.022656-0.096231i,0.0015146-0.056624i,0.041318-0.070265i,0.044335-0.12547i,0.0026445-0.12657i,-0.030421-0.061213i,-0.04406-0.0029632i,-0.0533+0.030542i,-0.048421+0.044297i,-0.026837+0.035569i,0.010649+0.017284i,0.04643-0.015726i,0.038516-0.051321i,-0.0059048-0.052288i,-0.037044-0.029047i,-0.044105-0.011068i,-0.038408-0.00023258i,-0.022842+0.0070228i,-0.0059433+0.011966i
0.045294+0.40153i,-0.027784+0.46086i,-0.073605+0.38966i,-0.03876+0.18949i,-0.01779-0.024567i,-0.042605-0.12004i,-0.062992-0.10519i,-0.067709-0.039426i,-0.039304+0.031402i,0.0038728+0.060256i,0.022342+0.057205i,0.032012+0.045752i,0.034383+0.027953i,0.0073899+0.021872i,-0.026718+0.031919i,-0.033907+0.036936i,-0.019675+0.027902i,-0.0063993+0.01909i,0.0022899+0.020414i,0.0098346+0.018521i,0.016946+0.012827i,0.022849+0.0057332i,0.021421-0.0047034i
-0.33205-0.13367i,-0.17978-0.19848i,-0.022835-0.25514i,-0.082198-0.13603i,-0.20095+0.1025i,-0.18867+0.23216i,-0.090157+0.20162i,-0.016203+0.095688i,-0.014965-0.010313i,-0.028916-0.058612i,-0.014543-0.0762i,-0.015558-0.095462i,-0.034542-0.10128i,-0.036278-0.092811i,-0.031361-0.070013i,-0.025159-0.024933i,-0.0016002+0.018343i,0.02696+0.019086i,0.032405-0.013079i,0.015087-0.035822i,-0.0059811-0.035778i,-0.015709-0.018226i,-0.0070343+0.0004479i
-0.0032267-0.34037i,-0.09971-0.21558i,-0.10296+0.053945i,0.049221+0.25026i,0.21435+0.26607i,0.24871+0.15962i,0.12411+0.053866i,-0.028068+0.035054i,-0.067924+0.065787i,-0.041044+0.062644i,-0.036415+0.042093i,-0.037842+0.04728i,-0.0012087+0.067989i,0.049891+0.059017i,0.068208+0.0087527i,0.040924-0.045155i,-0.0015346-0.061899i,-0.026194-0.042127i,-0.036092-0.020065i,-0.037104-0.0041021i,-0.024881+0.0066463i,-0.011652+0.0058672i,-0.0044761+0.0083718i
0.47534+0.25574i,0.40483+0.21808i,0.18859+0.15419i,-0.053166+0.074739i,-0.2289+0.055947i,-0.22914+0.12467i,-0.064381+0.11402i,0.061726+0.0050464i,0.077469-0.049897i,0.063094-0.043456i,0.042857-0.026646i,0.014362-0.0075527i,-0.010116+0.0019756i,-0.020251+0.013269i,-0.012451+0.042982i,0.0055507+0.067754i,0.021438+0.066905i,0.037983+0.045926i,0.05331+0.018197i,0.051119-0.0012944i,0.036286-0.010503i,0.019196-0.016682i,0.0028867-0.017639i
-0.22977+0.0041161i,-0.30912-0.23892i,-0.33391-0.38577i,-0.13662-0.27293i,0.20336-0.18892i,0.27947-0.242i,0.061928-0.15671i,-0.088164+0.069662i,-0.07536+0.19218i,-0.040506+0.16603i,-0.04205+0.094272i,-0.040555+0.043542i,-0.014869+0.0071534i,-0.011384-0.03815i,-0.036814-0.063501i,-0.041944-0.050416i,-0.025534-0.04018i,-0.025887-0.045329i,-0.04297-0.04512i,-0.049201-0.038848i,-0.040189-0.023337i,-0.02187-0.00074517i,-0.0049431+0.010537i
-0.20867-0.0094545i,0.082499+0.31955i,0.41554+0.41145i,0.35114+0.21665i,0.079355+0.16441i,0.052734+0.25453i,0.1916+0.14941i,0.22781-0.078987i,0.15981-0.20884i,0.068869-0.19594i,0.01893-0.074519i,0.036642+0.040694i,0.065471+0.067898i,0.083016+0.048917i,0.095291+0.022954i,0.080947+0.0013845i,0.046996-0.00042091i,0.026691+0.0042459i,0.022555-0.00018317i,0.015457-0.0028692i,-0.0017796+0.00037764i,-0.016435+0.007861i,-0.018519+0.0219i
0.22528-0.22272i,-0.082998-0.3592i,-0.42134-0.26701i,-0.45479-0.080914i,-0.32242-0.12077i,-0.29186-0.24i,-0.28683-0.13287i,-0.18173+0.061267i,-0.043239+0.16286i,0.052898+0.16489i,0.089862+0.080273i,0.061945-0.019024i,0.01189-0.045875i,-0.021165-0.01787i,-0.033969+0.010694i,-0.029821+0.022937i,-0.01992+0.026974i,-0.015163+0.037706i,-0.0092424+0.048389i,0.0097921+0.033756i,0.034884-0.0028822i,0.043302-0.037764i,0.032691-0.057289i
0.14607+0.3488i,0.1063+0.3997i,0.040055+0.39837i,-0.073064+0.3561i,-0.15135+0.31146i,-0.087185+0.20877i,-0.0018782-0.010452i,-0.042253-0.19722i,-0.12379-0.21406i,-0.139-0.12746i,-0.10328-0.044662i,-0.050374-0.0051242i,-0.0079915-0.0084094i,0.0046548-0.028772i,-0.0015853-0.03431i,0.0048837-0.025688i,0.020903-0.02432i,0.02743-0.037837i,0.018565-0.059068i,-0.0041297-0.061818i,-0.022768-0.034852i,-0.02642-0.0018495i,-0.023942+0.029544i
-0.18666-0.34975i,-0.11792-0.48029i,-0.070893-0.49876i,-0.11738-0.26392i,-0.14736+0.12261i,-0.10154+0.36475i,-0.0060504+0.35019i,0.062353+0.21487i,0.071058+0.10407i,0.072145+0.026371i,0.057702-0.046022i,0.016532-0.087846i,-0.0072282-0.081552i,-0.002669-0.044613i,0.0073999-0.0085318i,0.001113+0.015754i,-0.009894+0.036982i,-0.0047061+0.049925i,0.0021785+0.044907i,-0.0072754+0.034379i,-0.02085+0.034858i,-0.017823+0.037939i,-0.0068226+0.029121i
-0.0045259+0.12174i,-0.017564+0.3391i,0.052639+0.5019i,0.20571+0.45007i,0.30069+0.29586i,0.2923+0.18212i,0.20921+0.091303i,0.058953+0.05436i,-0.037566+0.073726i,-0.058365+0.042599i,-0.10443+0.0054116i,-0.12469+0.032922i,-0.062179+0.051611i,0.0099029+9.439e-05i,0.010462-0.067509i,-0.0313-0.071316i,-0.041961-0.039194i,-0.017551-0.040464i,0.00493-0.066487i,0.0073177-0.071307i,-0.0062353-0.060138i,-0.028527-0.047139i,-0.040902-0.01593i
0.12878-0.089377i,-0.22293-0.234i,-0.51303-0.31006i,-0.47983-0.185i,-0.14528-0.0172i,0.096648+0.086058i,0.10554+0.203i,0.11542+0.2545i,0.13707+0.16244i,0.08263+0.057383i,0.019853+0.051764i,0.010013+0.10265i,0.049383+0.1322i,0.085916+0.12524i,0.078683+0.098019i,0.045371+0.060725i,0.012422+0.026574i,-0.014962+0.0069106i,-0.037769-0.0048923i,-0.036956-0.0051302i,0.0023551+0.0068627i,0.046051+0.005583i,0.047787-0.0056275i
-1.4196+7.7605i,1.8345+7.5827i,5.7259+7.3633i,7.0166+4.59i,6.1006+1.3619i,3.7455-1.0943i,0.91955-1.4667i,-0.41052-0.42292i,-0.051021+0.26461i,0.71974+0.072329i,0.93095-0.62i,0.59499-1.1659i,0.24326-1.1829i,0.10223-0.82646i,0.1718-0.51468i,0.24888-0.35556i,0.11018-0.23137i,-0.12164+0.0038087i,-0.17281+0.30727i,-0.05443+0.47787i,0.088128+0.54093i,0.2388+0.57935i,0.40447+0.51155i
0.22368-0.38392i,0.16811-0.29368i,0.0086064-0.16538i,-0.15664-0.11819i,-0.16569-0.10696i,-0.0046754-0.025577i,0.15697+0.07092i,0.21621+0.10271i,0.21037+0.072772i,0.17186+0.042437i,0.13668+0.070266i,0.1383+0.10469i,0.13671+0.084605i,0.089069+0.038617i,0.015821-0.0037911i,-0.051077-0.022294i,-0.09248+0.0023767i,-0.097614+0.065172i,-0.058036+0.1357i,-0.011005+0.15686i,0.0054331+0.12364i,0.0004044+0.073913i,-0.023059+0.034335i
0.20068+0.56471i,0.35717+0.38371i,0.17473+0.099202i,-0.11002-0.027522i,-0.23928-0.12474i,-0.27508-0.24867i,-0.25887-0.24594i,-0.16559-0.16823i,-0.09487-0.12738i,-0.099717-0.066964i,-0.080805+0.037181i,-0.0013861+0.10475i,0.047681+0.092287i,0.036371+0.059334i,0.035393+0.053852i,0.068416+0.044393i,0.089657+0.0056436i,0.074032-0.037458i,0.034251-0.044252i,0.00941-0.013038i,0.018489+0.014934i,0.038639+0.019162i,0.040667+0.015801i
-0.43597+0.14831i,-0.37233+0.11695i,-0.32388+0.022882i,-0.44309+0.026004i,-0.49983+0.14922i,-0.31497+0.22016i,-0.10369+0.16073i,-0.011364+0.10942i,0.0572+0.13022i,0.14848+0.12749i,0.17453+0.081596i,0.13434+0.067084i,0.10724+0.063579i,0.069944+0.024518i,0.0021928-0.0086557i,-0.051126-0.010344i,-0.088979-0.0021105i,-0.11474+0.02117i,-0.090049+0.052164i,-0.029164+0.060243i,0.01261+0.059327i,0.026707+0.06139i,0.024667+0.049014i
0.092272-0.50074i,0.17226-0.17649i,0.30451+0.15611i,0.21594+0.16589i,0.0059778+0.078769i,-0.014273-0.00019132i,0.090947-0.15154i,0.11323-0.258i,0.044658-0.22503i,-0.029323-0.10617i,-0.041566-0.016378i,-0.020984-0.0083275i,-0.019758-0.013448i,-0.0027101+0.014139i,0.040688+0.03644i,0.065101+0.025596i,0.060318-0.00080865i,0.044214-0.009342i,0.0273+0.0086525i,0.019225+0.025345i,0.014917+0.019778i,0.0048806+0.001885i,-0.011971-0.013361i
0.39818+0.38179i,0.28484+0.27442i,0.0057545+0.13454i,-0.12368-0.10939i,-0.12141-0.4079i,-0.10409-0.45299i,-0.070243-0.27969i,-0.055733-0.12849i,-0.044575-0.018783i,0.0096417+0.044562i,0.073986+0.043994i,0.1104+0.014114i,0.11668-0.010692i,0.10773-0.027701i,0.090314-0.047819i,0.071109-0.058469i,0.064222-0.054443i,0.062178-0.046541i,0.057525-0.040284i,0.046426-0.04591i,0.020501-0.062047i,-0.012583-0.066873i,-0.035421-0.050522i
-0.19436+0.64174i,0.051406+0.51309i,0.09432+0.21673i,-0.10711+0.10648i,-0.23954+0.14979i,-0.1824+0.10862i,-0.084862+0.011234i,-0.040543-0.023535i,-0.040673-0.0076051i,-0.064918+0.019835i,-0.092356+0.045886i,-0.091927+0.055498i,-0.079996+0.030305i,-0.084358+0.0068838i,-0.08972+0.014113i,-0.079844+0.026352i,-0.076485+0.035492i,-0.08639+0.052083i,-0.095027+0.058202i,-0.092492+0.04422i,-0.069047+0.032828i,-0.026964+0.024806i,0.0020194+0.0040181i
-0.43081-0.67955i,-0.50108-0.46977i,-0.38682-0.27924i,-0.25095-0.22544i,-0.16962-0.1143i,-0.10826+0.11608i,-0.0019294+0.23986i,0.10404+0.13634i,0.1019-0.0113i,0.052025-0.037677i,0.060586-0.017489i,0.083237-0.037613i,0.075451-0.058467i,0.054594-0.050205i,0.040091-0.038544i,0.035476-0.033386i,0.036278-0.030545i,0.035818-0.030296i,0.036188-0.031444i,0.044187-0.0361i,0.041176-0.044965i,0.01664-0.045669i,-0.0080116-0.03242i
0.36925-0.17875i,0.13979-0.14554i,-0.076488-0.079256i,-0.18741-0.16146i,-0.30128-0.30553i,-0.32605-0.34207i,-0.22085-0.27712i,-0.15245-0.16838i,-0.1427-0.052271i,-0.11411+0.015848i,-0.085425+0.011378i,-0.074275-0.02i,-0.057777-0.025506i,-0.021972-0.01685i,0.015171-0.017776i,0.03802-0.019885i,0.049516-0.018027i,0.049121-0.012827i,0.050874+0.0016801i,0.063863+0.016605i,0.072529+0.014858i,0.065316-0.0054984i,0.047456-0.033861i
0.024427+0.84279i,0.21293+0.55058i,0.29743+0.11473i,0.35348-0.20949i,0.38251-0.37489i,0.27622-0.33963i,0.13644-0.17715i,0.087908-0.076599i,0.048694-0.072988i,-0.019894-0.077278i,-0.047192-0.063362i,-0.020146-0.039352i,0.026404-0.019724i,0.050284-0.020293i,0.030159-0.026208i,-0.0042474-0.014326i,-0.02399+0.0085579i,-0.030589+0.024626i,-0.029073+0.031005i,-0.029546+0.026824i,-0.040047+0.021995i,-0.039841+0.030225i,-0.01431+0.039197i
-0.45261-0.45293i,-0.26232-0.38918i,-0.055255-0.26495i,-0.02668-0.082326i,-0.04456+0.10905i,-0.019712+0.18232i,0.014533+0.14664i,0.045477+0.09061i,0.048559+0.046354i,0.024732+0.031662i,-0.0023887+0.035622i,-0.027186+0.041572i,-0.043131+0.065891i,-0.027339+0.099214i,0.020871+0.098887i,0.051228+0.069038i,0.050088+0.044151i,0.03994+0.021144i,0.019359-0.0027958i,0.00341-0.006377i,0.013499-0.00057126i,0.027333-0.0093233i,0.015432-0.016965i
0.40196-0.59878i,0.15458-0.30355i,0.043687-0.025825i,0.15657-0.08728i,0.19949-0.25133i,0.070588-0.22064i,-0.027486-0.051762i,-0.0082968+0.06211i,0.036474+0.062915i,0.037886+0.0014556i,0.0059644-0.056776i,-0.024789-0.072738i,-0.031336-0.051935i,-0.030179-0.022702i,-0.043932-0.0012147i,-0.065714+0.00513i,-0.079972+0.0041628i,-0.070658+0.010732i,-0.035088+0.02201i,-0.0037394+0.022955i,0.0031873+0.015379i,-0.0011514+0.010267i,-0.0038601+0.0041168i
0.40588+0.86766i,0.4528+0.51099i,0.29848+0.057997i,0.095832-0.098175i,-0.033747-0.086625i,-0.078329-0.12373i,-0.10191-0.15834i,-0.13094-0.11349i,-0.13051-0.046127i,-0.090279-0.014396i,-0.039196-0.020955i,-0.013142-0.039137i,-0.023916-0.038489i,-0.039321-0.022386i,-0.026899-0.0055759i,0.0085452-0.00019052i,0.033812-0.0086927i,0.032516-0.01071i,0.017064-0.00083814i,0.0071348+0.006212i,0.0076105+0.014557i,0.015756+0.027007i,0.02086+0.027969i
-0.78216+0.28361i,-0.41818+0.23618i,0.077568+0.09683i,0.37545-0.027176i,0.46222-0.10018i,0.36267-0.12326i,0.17415-0.090622i,0.068517-0.054391i,0.029391-0.056482i,-0.0097101-0.04584i,-0.009208-0.01892i,0.022945-0.024917i,0.028049-0.045762i,0.0042319-0.041449i,-0.018388-0.021987i,-0.032069-0.010081i,-0.039051-0.0062298i,-0.035651-0.0093854i,-0.02293-0.014525i,-0.010087-0.013403i,-0.0061868-0.010306i,-0.0089694-0.009645i,-0.0064241-0.0078053i
-0.04942-1.0834i,-0.25145-0.71072i,-0.29736-0.11074i,-0.17644+0.26084i,-0.029911+0.35429i,0.083904+0.26688i,0.11932+0.11893i,0.083224+0.04476i,0.06654+0.018844i,0.069675-0.028569i,0.059931-0.060003i,0.0483-0.05389i,0.038884-0.033086i,0.040085-0.014233i,0.050852-0.016736i,0.047532-0.037135i,0.024705-0.046981i,-0.0013396-0.032297i,-0.01171-0.00063426i,-0.0030655+0.024018i,0.0055051+0.023784i,-0.0032204+0.013445i,-0.018751+0.010208i
0.96349+0.30698i,0.86237+0.22743i,0.57193+0.096792i,0.31908-0.009492i,0.11213-0.036261i,-0.014184+0.0040188i,-0.021754+0.016263i,0.0091609+4.9376e-05i,0.024782+0.0044533i,0.026473+0.0077578i,0.0091266+0.0046951i,-0.010107+0.017467i,-0.024+0.037266i,-0.036735+0.054025i,-0.032456+0.073829i,-0.0036687+0.085804i,0.024098+0.072005i,0.030834+0.04213i,0.019326+0.016983i,0.0031965+0.0015195i,-0.0034441-0.0053538i,-2.9433e-06-0.010256i,0.0025171-0.016683i
-0.49397+0.95717i,-0.30336+0.75453i,-0.17261+0.40276i,-0.1941+0.26389i,-0.1989+0.23435i,-0.11574+0.16094i,-0.030014+0.092683i,-0.010241+0.061826i,-0.020466+0.056424i,-0.010187+0.046694i,0.005654+0.016779i,0.0066325-0.011635i,-0.0088352-0.02298i,-0.026457-0.016996i,-0.035204-0.0082476i,-0.038663-0.0019531i,-0.031475+0.0015676i,-0.01606-0.003536i,-0.0042703-0.012111i,0.0014564-0.012419i,0.0020341-0.0040568i,-0.0025446-0.00036082i,-0.0078031-0.0031746i
-0.6028-0.62103i,-0.53457-0.4197i,-0.29091-0.20664i,-0.1184-0.21134i,-0.072032-0.27591i,-0.069744-0.20971i,-0.053168-0.074389i,-0.016474-0.0080438i,-0.0020407-0.0096587i,0.0010464-0.0019142i,0.02103+0.01532i,0.041319+0.015235i,0.049877-0.0020637i,0.03926-0.029643i,0.013324-0.046017i,-0.010237-0.040112i,-0.018455-0.02036i,-0.011572+0.0025207i,-0.0058894+0.013771i,-0.0055165+0.013636i,-0.0040322+0.011393i,0.0042962+0.0091911i,0.017462+0.0046606i
