-0.0006175+0.0015214i,-0.00047425+0.0018746i,-0.00085476+0.0020259i,-0.0015342+0.0017718i,-0.0032+0.0011882i,-0.0038297+0.0019022i,-0.0025355+0.002584i,-0.00068132+0.0027315i,0.00048286+0.002172i,0.00098705+0.0011411i,0.001184+0.00062298i,0.0010354+0.00034463i,0.00092808-0.00012599i,0.00097491-0.00018208i,0.00031927-3.8602e-05i,-0.00034944-0.00046998i,-3.3005e-05-0.00069903i,0.00011355-4.9267e-05i,0.00034959+0.00042347i,3.4566e-07+0.00015639i,-0.00023546+0.00010808i,-0.00015163-0.00022687i,-0.00036471-0.00089567i
0.035964+0.042728i,0.018995-0.010333i,-0.066918-0.071596i,-0.10667-0.031509i,-0.030047+0.02953i,0.00053978-0.016302i,-0.083712-0.064672i,-0.11167-0.050379i,-0.065076-0.054081i,-0.039198-0.05836i,-0.020639-0.042745i,-0.0013545-0.037042i,-0.0022318-0.026743i,-0.01399-0.00057297i,-0.02512+0.023888i,-0.029182+0.035925i,-0.0277+0.03446i,-0.029906+0.024945i,-0.035662+0.019454i,-0.032698+0.026999i,-0.017736+0.036464i,-0.0042323+0.030609i,0.00023065+0.016718i
-0.0546+0.0101i,-0.089085+0.13803i,-0.041814+0.27464i,0.021724+0.23365i,-0.018811+0.091722i,-0.060587+0.07376i,0.02035+0.1119i,0.091509+0.073295i,0.075504+0.036025i,0.055169+0.035726i,0.043858+0.03375i,0.02059+0.032734i,0.007124+0.029493i,0.018125+0.013252i,0.036551-0.0056391i,0.040078-0.016875i,0.029156-0.022365i,0.0092391-0.017659i,-0.0037037-0.0034172i,0.0031457-0.0012008i,0.011501-0.014574i,0.011336-0.020747i,0.0079696-0.015093i
0.041174-0.014638i,0.10341-0.13865i,0.1143-0.28572i,0.084324-0.24115i,0.127-0.052564i,0.18964+0.0019943i,0.14575-0.071399i,0.060855-0.090068i,0.025243-0.06021i,0.013032-0.044563i,0.0036112-0.031786i,0.00085642-0.012726i,-0.0030951+0.0036375i,-0.018869+0.0049093i,-0.03994-0.0013765i,-0.046471-0.00082454i,-0.035599+0.001803i,-0.014095+0.00030092i,0.0015829-0.0087053i,-0.0067353-0.012476i,-0.023406+0.0020591i,-0.023806+0.017246i,-0.013476+0.018932i
-0.045409-0.050997i,-0.15448+0.0048758i,-0.25048+0.13049i,-0.23125+0.15608i,-0.17451+0.03437i,-0.16218-0.02597i,-0.12992+0.042232i,-0.079463+0.091206i,-0.051931+0.077901i,-0.039211+0.051188i,-0.035908+0.032024i,-0.030537+0.020692i,-0.016018+0.011843i,0.0029843+0.015234i,0.027163+0.029996i,0.04605+0.033182i,0.050411+0.02127i,0.042127+0.0034565i,0.027342-0.0031029i,0.023544+0.0027079i,0.031583-0.0010641i,0.027294-0.012966i,0.013426-0.017813i
0.10863+0.06272i,0.29381+0.03857i,0.44433-0.046662i,0.39035-0.066259i,0.22508+0.038442i,0.13117+0.10865i,0.085222+0.053008i,0.043688-0.017176i,0.018394-0.038169i,0.0079962-0.029128i,0.016865-0.018193i,0.03155-0.0226i,0.034059-0.027384i,0.029467-0.032901i,0.016075-0.051781i,-0.0055427-0.066637i,-0.022704-0.058724i,-0.025041-0.032909i,-0.011902-0.016303i,-0.0065267-0.01984i,-0.020879-0.021515i,-0.030309-0.010392i,-0.024892+0.0011995i
-0.062218-0.065434i,-0.23108-0.091382i,-0.40461-0.069958i,-0.3979-0.046828i,-0.25019-0.071974i,-0.12563-0.084677i,-0.050889-0.053951i,-0.00054448-0.042259i,0.017842-0.045947i,0.017503-0.04118i,0.0059016-0.033768i,-0.0093972-0.023566i,-0.017323-0.015715i,-0.026684+0.00030651i,-0.037281+0.033584i,-0.034681+0.061419i,-0.018981+0.061711i,-0.0086744+0.041913i,-0.011974+0.027521i,-0.010257+0.033031i,0.0087037+0.039261i,0.026777+0.027732i,0.02769+0.01001i
-0.0081992+0.10699i,0.084156+0.222i,0.23252+0.29675i,0.29658+0.27342i,0.23424+0.1982i,0.14432+0.1183i,0.087459+0.052401i,0.056078+0.025011i,0.037482+0.0053767i,0.015702-0.011938i,0.0061691-0.0059944i,0.0087613+0.007821i,0.010864+0.018846i,0.02584+0.017756i,0.047217-0.0037609i,0.050995-0.029819i,0.03316-0.039691i,0.010226-0.032591i,0.0019038-0.022239i,0.0062167-0.022018i,0.0051181-0.027476i,-0.0011458-0.024365i,-0.0043769-0.014668i
0.027126-0.1468i,-0.027748-0.31782i,-0.14046-0.44264i,-0.20967-0.40986i,-0.193-0.28174i,-0.14519-0.16011i,-0.086822-0.061011i,-0.031409-0.0050152i,-0.010372+0.021925i,-0.0029315+0.031082i,-0.005673+0.014139i,-0.024088-0.0016554i,-0.034239-0.0091615i,-0.043449-0.016632i,-0.0601-0.010528i,-0.06164+0.0096893i,-0.039092+0.02615i,-0.01356+0.024427i,-0.0087915+0.013018i,-0.020473+0.01115i,-0.024285+0.017332i,-0.013861+0.017785i,-0.0021879+0.012031i
-0.048736+0.10102i,-0.045611+0.25112i,0.0046033+0.39651i,0.068949+0.43923i,0.1233+0.38712i,0.13206+0.2761i,0.05632+0.13731i,-0.040528+0.041972i,-0.056973+0.010142i,-0.022357+0.0031243i,0.0048704+0.011692i,0.027351+0.019834i,0.034543+0.01782i,0.038288+0.023743i,0.06017+0.028829i,0.077306+0.013171i,0.063899-0.013297i,0.034789-0.024074i,0.020223-0.015238i,0.023074-0.0096184i,0.021645-0.01772i,0.0054883-0.022223i,-0.0087852-0.0129i
0.1493-0.052013i,0.26593-0.16013i,0.29569-0.30583i,0.19838-0.39965i,0.061022-0.40092i,-0.0063132-0.3083i,0.027221-0.15609i,0.088879-0.05233i,0.086027-0.032679i,0.042281-0.030601i,0.021532-0.03024i,0.012771-0.036208i,0.006444-0.034275i,-1.4367e-05-0.039607i,-0.020592-0.053177i,-0.043097-0.050434i,-0.046669-0.027995i,-0.030692-0.0053911i,-0.014913+0.00046892i,-0.016106-0.0036611i,-0.024669-0.00049599i,-0.021999+0.0082594i,-0.010135+0.010108i
-0.17337+0.035097i,-0.34259+0.1071i,-0.44008+0.22057i,-0.37771+0.33441i,-0.23424+0.40371i,-0.11054+0.36529i,-0.029925+0.19144i,-0.0032244+0.021798i,-0.00034802-0.033092i,0.003738-0.025413i,-0.0046005-0.0076154i,-0.010294+0.013407i,-0.005669+0.024474i,-0.0064222+0.036329i,-0.0072627+0.05581i,0.00116+0.059443i,0.011176+0.03791i,0.010448+0.0093925i,0.0085537-0.0014431i,0.019201+0.0096636i,0.033801+0.020333i,0.039365+0.016618i,0.031159+0.0065264i
0.15389+0.014471i,0.3037+0.0030616i,0.40915-0.040902i,0.40983-0.13512i,0.34194-0.25046i,0.23789-0.26567i,0.11019-0.12758i,0.034256+0.03038i,0.02315+0.065534i,0.014827+0.016555i,-0.00022141-0.020314i,-0.01178-0.030987i,-0.014877-0.026689i,-0.00021981-0.025309i,0.014057-0.037513i,0.0096937-0.041637i,-0.0015705-0.025925i,-0.0087681-0.0080401i,-0.013564-0.0054782i,-0.016904-0.015575i,-0.017258-0.024857i,-0.013182-0.026458i,-0.0066191-0.024468i
-0.14051-0.1164i,-0.28939-0.21382i,-0.39696-0.22581i,-0.41908-0.092518i,-0.40244+0.077709i,-0.34784+0.13661i,-0.23066+0.071564i,-0.12386-0.021683i,-0.083343-0.039587i,-0.062482+0.0088134i,-0.032336+0.043922i,-0.010143+0.04463i,-0.0055312+0.029564i,-0.016988+0.019224i,-0.030489+0.023885i,-0.026766+0.029778i,-0.0099851+0.022936i,0.0036255+0.011714i,0.0045926+0.0089221i,-0.0020483+0.01576i,-0.0057548+0.022097i,-0.0095244+0.021687i,-0.014688+0.019461i
0.15043+0.14961i,0.28577+0.30048i,0.3765+0.36149i,0.39088+0.25403i,0.39023+0.10565i,0.36033+0.030321i,0.24145+0.0079906i,0.10108+0.0060764i,0.046439+0.011303i,0.061212-0.0026037i,0.071794-0.029734i,0.058083-0.043052i,0.037403-0.036524i,0.034065-0.02076i,0.051513-0.010807i,0.05924-0.013296i,0.043279-0.014534i,0.021754-0.010755i,0.011378-0.0085404i,0.0098733-0.013378i,0.0061159-0.022237i,0.0014419-0.021464i,0.0043572-0.010612i
-0.072461-0.15267i,-0.12568-0.30198i,-0.15984-0.38774i,-0.19741-0.31894i,-0.23582-0.19071i,-0.2087-0.131i,-0.095562-0.11156i,0.018268-0.094178i,0.038599-0.091295i,-0.018286-0.072077i,-0.06027-0.02248i,-0.050651+0.019811i,-0.021015+0.030851i,-0.013765+0.015344i,-0.033456-0.0067661i,-0.046683-0.016948i,-0.038165-0.019765i,-0.022627-0.017253i,-0.01178-0.0080146i,-0.0085946+0.002932i,-0.0095603+0.014849i,-0.0095203+0.019242i,-0.010916+0.010987i
0.01251+0.19021i,-0.0050444+0.35741i,-0.030376+0.43327i,0.012484+0.35171i,0.094599+0.23422i,0.10685+0.19662i,0.071056+0.19257i,0.044141+0.16001i,0.035605+0.11662i,0.049221+0.074684i,0.059105+0.025943i,0.038972-0.013355i,0.010065-0.02368i,-0.00064282-0.0048937i,0.0053058+0.025591i,0.012634+0.042186i,0.010755+0.037668i,0.0055298+0.021165i,0.0050414+0.0048951i,0.010596-0.0024579i,0.019438-0.004989i,0.026762-0.0056889i,0.026933-0.0023913i
0.019103-0.20019i,0.075053-0.37869i,0.11391-0.42792i,0.060181-0.29855i,-0.031728-0.15599i,-0.056392-0.093562i,-0.044793-0.081679i,-0.046987-0.072431i,-0.038019-0.062988i,-0.03467-0.065647i,-0.054252-0.053334i,-0.058482-0.020091i,-0.036523+0.0022656i,-0.012835-0.0038961i,-0.0036219-0.03122i,-0.0067859-0.048615i,-0.008365-0.039873i,-0.0088753-0.022416i,-0.012251-0.009545i,-0.016099-0.0018116i,-0.019996+0.00049i,-0.020547-0.0039874i,-0.015608-0.012461i
-0.035841+0.14847i,-0.1203+0.25807i,-0.17154+0.28213i,-0.093924+0.20157i,0.019119+0.098633i,0.028754+0.038159i,-0.036838+0.037343i,-0.069194+0.05819i,-0.055409+0.066669i,-0.01612+0.074781i,0.039084+0.068351i,0.065511+0.027323i,0.044941-0.0096659i,0.011552-0.006373i,-0.0075557+0.02472i,-0.0093342+0.04665i,-0.0048842+0.042865i,0.0033001+0.030553i,0.011764+0.019067i,0.013677+0.0072805i,0.012482+0.0017776i,0.0072601+0.0038145i,-0.00080804+0.01064i
0.099594-0.11399i,0.2227-0.17147i,0.28547-0.16164i,0.16439-0.11356i,-0.019419-0.059155i,-0.052224-0.025672i,0.044713-0.059315i,0.10677-0.12037i,0.087694-0.12836i,0.048065-0.10126i,0.014366-0.075479i,-0.0047569-0.039003i,0.00058534-0.0061075i,0.021118-0.0021673i,0.04202-0.023087i,0.048434-0.042812i,0.038844-0.044145i,0.022143-0.036852i,0.0051455-0.027646i,-0.0059285-0.016746i,-0.010034-0.0099036i,-0.008182-0.0069292i,-0.0012216-0.005944i
-0.11312+0.11406i,-0.23462+0.16787i,-0.28166+0.14283i,-0.14601+0.11151i,0.064574+0.12009i,0.14292+0.088748i,0.063965+0.056017i,-0.02074+0.073494i,-0.034999+0.081028i,-0.029327+0.063744i,-0.026524+0.055596i,-0.015848+0.042992i,-0.01017+0.021071i,-0.023063+0.010076i,-0.045814+0.01723i,-0.054837+0.026414i,-0.044768+0.022965i,-0.030109+0.015378i,-0.015279+0.0129i,-0.001437+0.011382i,0.0055437+0.0086579i,0.0046097+0.0061245i,-0.0018917+0.0033528i
0.098102-0.076435i,0.19756-0.099798i,0.21162-0.070429i,0.093136-0.076914i,-0.053695-0.14136i,-0.11537-0.11873i,-0.035926-0.016203i,0.072938+0.020061i,0.091017-0.013696i,0.055572-0.039154i,0.02223-0.045051i,-0.0026102-0.0303i,-0.0061698-0.0016909i,0.014627+0.011641i,0.041859+0.0068105i,0.051809-0.0016705i,0.041698-0.0036016i,0.023812-0.0043277i,0.0079922-0.0077415i,-0.00096338-0.0077192i,-0.0045451-0.0053208i,-0.002699-0.0015733i,0.0045499+0.0021818i
-0.094106+0.026091i,-0.17409-0.0059506i,-0.18897-0.033069i,-0.11029+0.052486i,-0.016326+0.18909i,0.027163+0.20865i,-0.025224+0.089631i,-0.11739-0.0037035i,-0.13185+0.0026515i,-0.079169+0.02286i,-0.038079+0.014494i,-0.019512-0.0082468i,-0.015376-0.029211i,-0.029009-0.03447i,-0.048486-0.027768i,-0.055487-0.018652i,-0.045556-0.010352i,-0.028178-0.00053024i,-0.012365+0.0088026i,-0.0016982+0.011937i,0.005431+0.010736i,0.0086009+0.0032912i,0.0055101-0.0061656i
0.11005-0.020994i,0.18627+0.0083354i,0.20542+0.043654i,0.16524-0.028669i,0.11128-0.16991i,0.0634-0.20829i,0.041006-0.10951i,0.070022-0.019413i,0.095274-0.017476i,0.075935-0.033168i,0.056898-0.019919i,0.048104+0.00077148i,0.036521+0.017513i,0.03672+0.031609i,0.045638+0.038283i,0.046655+0.032952i,0.036777+0.020787i,0.027038+0.0071925i,0.019895-0.005314i,0.011093-0.012483i,0.0019993-0.01395i,-0.0066675-0.010545i,-0.010917-0.0025882i
-0.079641+0.023897i,-0.12817+0.010975i,-0.12847-0.022607i,-0.13028+0.01146i,-0.15799+0.11791i,-0.1228+0.1465i,-0.033564+0.053555i,-0.0024781-0.036683i,-0.035732-0.038095i,-0.047133+0.0010505i,-0.026319+0.011043i,-0.0067249-0.0084096i,0.00072872-0.032013i,-0.0058292-0.049435i,-0.018999-0.054456i,-0.022785-0.045599i,-0.015422-0.031879i,-0.010987-0.018943i,-0.011577-0.0081119i,-0.010432+0.0003062i,-0.0065457+0.0064953i,-0.00045616+0.0098601i,0.0032118+0.0069896i
0.067043-0.00090788i,0.095054+0.028099i,0.076275+0.055275i,0.086311+0.041381i,0.15865+0.0062115i,0.1612-0.0072969i,0.082097+0.026327i,0.042479+0.073942i,0.067164+0.070789i,0.073864+0.024093i,0.034693+0.0057594i,-0.0049566+0.029104i,-0.0172+0.056264i,-0.0094127+0.069018i,0.0042389+0.067155i,0.010546+0.05208i,0.0081598+0.030283i,0.002935+0.012119i,-0.00044386+0.0021009i,-0.0012707-0.0012509i,-0.0026048-0.0035269i,-0.0042881-0.0060471i,-0.0034027-0.0061518i
-0.064233-0.0097842i,-0.084313-0.050353i,-0.07537-0.073412i,-0.075957-0.051291i,-0.098854-0.034317i,-0.091282-0.013901i,-0.041879+0.0086461i,-0.020844-0.0048946i,-0.050098-0.033911i,-0.071077-0.033714i,-0.051507-0.026099i,-0.017411-0.038837i,0.0047064-0.053983i,0.011301-0.061358i,0.0095577-0.061359i,0.0053835-0.048699i,0.0017798-0.026176i,-0.0022935-0.0067009i,-0.0047257+0.0040483i,-0.0031398+0.0080623i,-0.00022224+0.0096958i,0.0040352+0.01004i,0.0062598+0.0072841i
0.070932-0.007997i,0.093589-0.0019815i,0.075618+0.019717i,0.052949+0.034249i,0.029912+0.034244i,-0.0044311+0.023206i,-0.027222-0.007434i,-0.018799-0.023426i,0.014913+0.00067832i,0.047052+0.016906i,0.042107+0.0069489i,0.005946+0.007113i,-0.023116+0.023304i,-0.032105+0.040742i,-0.029663+0.047929i,-0.023071+0.037967i,-0.013442+0.018558i,-0.0033116+0.0038721i,0.0028197-0.0031408i,0.0046685-0.0071912i,0.0050395-0.011745i,0.0035258-0.016845i,0.00082008-0.016242i
-0.041947+0.0076724i,-0.052194+0.0085299i,-0.022475+0.0024335i,-0.0014712+0.004472i,0.0051887+0.030595i,0.030556+0.046484i,0.031032+0.031327i,0.0093714-0.0034928i,-0.0036516-0.043454i,-0.016267-0.058299i,-0.0080633-0.040111i,0.028306-0.027764i,0.055077-0.035241i,0.057137-0.044045i,0.044331-0.044004i,0.026812-0.031901i,0.010954-0.015644i,0.0010941-0.005706i,-0.001278-0.0012155i,-0.002321+0.0012033i,-0.004184+0.0053402i,-0.0080656+0.0092842i,-0.010366+0.0081402i
0.052053+0.014804i,0.064123+0.032252i,0.045935+0.027598i,0.03627-0.014075i,0.041371-0.076533i,0.02716-0.12098i,0.030313-0.084046i,0.053691-0.0049824i,0.048179+0.048379i,0.030845+0.068923i,0.018327+0.060999i,-0.00733+0.04281i,-0.034547+0.033155i,-0.045742+0.030668i,-0.039271+0.029704i,-0.021512+0.021965i,-0.0031425+0.0092615i,0.0079342-0.00092102i,0.0087839-0.005937i,0.0069363-0.0067299i,0.006943-0.0057814i,0.0082707-0.0027291i,0.008601+0.0015379i
-0.053692-0.011253i,-0.075236-0.020976i,-0.078656-0.019421i,-0.10064+0.024788i,-0.12645+0.11223i,-0.10952+0.16923i,-0.072016+0.11476i,-0.057279+0.019993i,-0.038859-0.027064i,-0.012629-0.044761i,-0.00443-0.043286i,0.0050891-0.021624i,0.025497-0.0032781i,0.043765-0.0011348i,0.047587-0.0096931i,0.032256-0.01428i,0.010392-0.01078i,-0.0061193-0.0064684i,-0.013604-0.0024387i,-0.013278+0.0029579i,-0.0089384+0.0069087i,-0.0028349+0.003285i,0.0029065-0.0041782i
0.057153-0.00139i,0.080419-0.0106i,0.083593-0.00096783i,0.13815+0.013933i,0.23644-0.033397i,0.24946-0.086257i,0.15289-0.049942i,0.058141+0.016015i,0.0072372+0.033604i,-0.020646+0.029036i,-0.029417+0.021436i,-0.036653+0.0041255i,-0.047428-0.0063518i,-0.053572-0.0038781i,-0.049987+0.0041145i,-0.031985+0.0094442i,-0.009188+0.0090284i,0.0043112+0.0090272i,0.0086114+0.0082469i,0.01009+0.0025518i,0.0097388-0.0053759i,0.0048488-0.009277i,-0.0029858-0.0057797i
-0.039119-0.012683i,-0.050243-0.022375i,-0.045162-0.044103i,-0.11293-0.091619i,-0.26559-0.097242i,-0.3076-0.035735i,-0.16884-0.021307i,-0.03154-0.071424i,0.014695-0.086667i,0.029425-0.06376i,0.037133-0.046846i,0.036859-0.029589i,0.03778-0.010641i,0.040963-0.00055162i,0.038546+0.00022689i,0.02434-0.0040893i,0.0058684-0.0092367i,-0.0057775-0.011713i,-0.010074-0.0096287i,-0.012188-0.0055425i,-0.014004-0.0013148i,-0.010988+0.0019613i,-0.0034315+0.0029899i
0.051888+0.023974i,0.068412+0.041614i,0.045348+0.073864i,0.064476+0.17186i,0.18838+0.27536i,0.25668+0.24316i,0.15529+0.14358i,0.041067+0.099468i,0.010646+0.070591i,-0.0011588+0.031874i,-0.011363+0.01619i,-0.0071921+0.0088203i,-0.0083625-0.0061277i,-0.021345-0.018134i,-0.031971-0.016809i,-0.028219-0.0044887i,-0.01491+0.0067006i,-0.0035069+0.011277i,0.004357+0.011273i,0.0096178+0.010768i,0.010667+0.009365i,0.0056128+0.0066999i,-0.0015368+0.0032827i
-0.048947-0.015339i,-0.069885-0.016831i,-0.030242-0.043973i,0.015024-0.17314i,-0.035637-0.34142i,-0.1184-0.342i,-0.083761-0.17933i,0.008528-0.058185i,0.037946-0.023159i,0.031783-0.0074004i,0.029164+0.0033313i,0.023254+0.0086088i,0.019623+0.015015i,0.026212+0.020244i,0.03499+0.016061i,0.033234+0.0031703i,0.023645-0.0075703i,0.014-0.013866i,0.0055565-0.01714i,-0.00063565-0.016324i,-0.0027334-0.011249i,0.0021412-0.003594i,0.0089496+0.0014738i
0.040267+0.022119i,0.051586+0.016919i,-0.012888+0.022758i,-0.12586+0.13999i,-0.15661+0.3263i,-0.083872+0.3521i,-0.048972+0.1865i,-0.079788+0.054439i,-0.079414+0.029436i,-0.047759+0.020251i,-0.033173+0.0058222i,-0.028763+0.00041242i,-0.021661-0.004633i,-0.018219-0.013129i,-0.020484-0.016487i,-0.020758-0.011087i,-0.016723-0.0046207i,-0.012536-4.2119e-05i,-0.010017+0.0059453i,-0.0061193+0.011321i,0.00072797+0.0088384i,0.0034453-0.0024946i,0.0004758-0.012484i
-0.02924-0.033698i,-0.03406-0.032671i,0.045962+0.00087655i,0.21622-0.040828i,0.32899-0.1877i,0.27414-0.25287i,0.15328-0.15905i,0.085894-0.066697i,0.054811-0.044301i,0.031085-0.030212i,0.020017-0.016184i,0.011891-0.011825i,0.0029003-0.002976i,0.0015105+0.013028i,0.0088123+0.022989i,0.01623+0.018653i,0.016529+0.0090216i,0.012895+0.0023881i,0.010306-0.0030595i,0.0082541-0.0097557i,0.0030085-0.013873i,-0.0052045-0.0067427i,-0.0094387+0.0047465i
0.044584+0.040674i,0.073586+0.033201i,0.014908-0.041114i,-0.18159-0.085529i,-0.35615+0.0003786i,-0.31505+0.091641i,-0.14106+0.058327i,-0.036207-0.011324i,-0.022799-0.027912i,-0.023548-0.017377i,-0.01559-0.0096836i,-0.0049589-0.0026692i,0.0028647-0.0011533i,0.0024406-0.0094458i,-0.0070643-0.015939i,-0.015026-0.014206i,-0.014178-0.011052i,-0.011937-0.0082913i,-0.012428-0.0029261i,-0.014744+0.0057108i,-0.013238+0.014371i,-0.0053358+0.014426i,0.00090886+0.0073713i
-0.033081-0.037471i,-0.072861-0.028609i,-0.059868+0.081128i,0.094132+0.22031i,0.28536+0.22492i,0.29452+0.13392i,0.16365+0.085333i,0.086812+0.073605i,0.072879+0.046566i,0.055722+0.017197i,0.037307+0.0049513i,0.02677-0.00082662i,0.016422-0.0047929i,0.005477-0.0010993i,0.0021611+0.0067424i,0.0043219+0.012455i,0.0035248+0.014752i,0.0037263+0.014902i,0.0084225+0.011291i,0.015342+0.0032207i,0.018271-0.0046454i,0.012908-0.0060043i,0.0053949-0.0020548i
0.02825+0.040775i,0.074141+0.033584i,0.10863-0.084341i,0.031756-0.26941i,-0.1325-0.3335i,-0.19116-0.22236i,-0.12059-0.088511i,-0.064097-0.029005i,-0.048682-0.015945i,-0.039539-0.01683i,-0.034366-0.011806i,-0.029132+0.001276i,-0.017791+0.007814i,-0.0039086+0.0041791i,0.0032678-0.0047203i,0.0034605-0.010785i,0.0054948-0.011992i,0.0063788-0.012387i,-0.00079859-0.013026i,-0.012711-0.0098959i,-0.018548-0.0031371i,-0.011897-0.00026543i,-0.0014018-0.0036523i
-0.018876-0.054656i,-0.081021-0.073624i,-0.17668+0.0171i,-0.19905+0.21893i,-0.094724+0.34222i,0.0023093+0.25784i,0.0031534+0.10924i,-0.014961+0.044595i,-0.0041515+0.034815i,0.013067+0.03i,0.020632+0.018577i,0.017498+0.00021118i,0.0091289-0.013098i,0.0018839-0.013714i,0.00045848-0.0051216i,-0.00017847+0.0024762i,-0.0060697+0.0044032i,-0.011542+0.0041676i,-0.0084336+0.0064172i,0.0042757+0.010506i,0.015555+0.0075783i,0.012741-0.00098246i,0.0029464-0.0043123i
0.021647+0.058834i,0.09517+0.10358i,0.23288+0.065706i,0.32699-0.08872i,0.27362-0.21631i,0.14437-0.20055i,0.063062-0.12806i,0.028407-0.096794i,0.0053955-0.081572i,-0.0054534-0.0609i,-0.011943-0.041981i,-0.017533-0.019833i,-0.018556+0.0016756i,-0.013431+0.012375i,-0.0068692+0.0096402i,-0.0014209+0.0022256i,0.0056856-0.001963i,0.010436-0.0045998i,0.0081348-0.0088464i,-0.0014102-0.014034i,-0.013586-0.013889i,-0.017186-0.0053755i,-0.012715+0.0020541i
-0.0017177-0.05533i,-0.057407-0.12146i,-0.20421-0.14241i,-0.34289-0.055585i,-0.32043+0.057823i,-0.17143+0.093512i,-0.045731+0.074777i,0.0096683+0.05592i,0.01853+0.044609i,0.0086385+0.040251i,0.011128+0.036135i,0.023644+0.020408i,0.030102+0.0025901i,0.027184-0.0058769i,0.017083-0.0057803i,0.0056771-0.0033424i,-0.0032529-0.0042129i,-0.0084807-0.0060824i,-0.0082623-0.0019776i,-0.0018793+0.0094819i,0.0090706+0.01834i,0.015325+0.016377i,0.012337+0.011173i
-0.0076959+0.063284i,0.029757+0.15429i,0.15642+0.2442i,0.3023+0.23372i,0.30178+0.13407i,0.18087+0.055722i,0.094997+0.024812i,0.063282+0.0033334i,0.044497-0.015116i,0.031899-0.026718i,0.016704-0.029147i,-0.0046581-0.017676i,-0.020286-0.0029865i,-0.023487+0.0050615i,-0.017341+0.0054085i,-0.0065777+0.0036018i,0.0039315+0.0052498i,0.0099151+0.0071407i,0.011494+0.0031394i,0.0081872-0.010158i,-0.00018219-0.022907i,-0.0056051-0.022777i,-0.0035039-0.016626i
0.0225-0.063844i,0.016611-0.17692i,-0.064143-0.31728i,-0.18469-0.35794i,-0.20636-0.2466i,-0.13826-0.1019i,-0.10316-0.016002i,-0.093659+0.027944i,-0.068883+0.037826i,-0.047638+0.02678i,-0.030355+0.020802i,-0.0043661+0.015457i,0.01838+0.0073083i,0.025818+0.0033268i,0.020407+0.0030213i,0.0112+0.0020495i,0.0042002-0.0024488i,-0.0015103-0.0073773i,-0.006716-0.005573i,-0.0099771+0.0062576i,-0.0088637+0.018435i,-0.0046561+0.018297i,-0.0024024+0.010201i
-0.030459+0.049365i,-0.061128+0.15734i,-0.053713+0.31767i,0.0077508+0.40347i,0.047107+0.3062i,0.032786+0.13429i,0.029632+0.03379i,0.037887-0.01123i,0.033015-0.027249i,0.031467-0.020679i,0.025646-0.018389i,0.0029556-0.020683i,-0.019456-0.020033i,-0.027547-0.017472i,-0.022072-0.012307i,-0.01164-0.0057825i,-0.006102+0.00074377i,-0.0057589+0.0060125i,-0.0017619+0.0066857i,0.0073584-0.0003081i,0.012731-0.011223i,0.010299-0.01497i,0.0064438-0.011571i
0.052059-0.041794i,0.12313-0.13622i,0.17526-0.28326i,0.15302-0.36283i,0.092374-0.27333i,0.045683-0.13234i,0.0077065-0.084713i,-0.021822-0.074428i,-0.028691-0.044943i,-0.025526-0.023345i,-0.019838-0.007948i,-0.0017073+0.0083118i,0.017378+0.017159i,0.022868+0.017633i,0.016762+0.013763i,0.0078933+0.0073473i,0.0038371+0.00088305i,0.0035732-0.004i,-0.00056966-0.0057687i,-0.010741-0.0020484i,-0.018014+0.0061397i,-0.016227+0.011545i,-0.012755+0.010528i
-0.056936+0.033553i,-0.15589+0.10832i,-0.26039+0.22624i,-0.27265+0.29282i,-0.17761+0.22162i,-0.054287+0.11065i,0.030346+0.079118i,0.068848+0.068106i,0.067593+0.036108i,0.045252+0.018614i,0.026611+0.01064i,0.0075763-0.0031602i,-0.0085694-0.015067i,-0.01182-0.020551i,-0.0069153-0.018178i,-0.002008-0.011641i,-0.00050655-0.007647i,-0.00094408-0.0052555i,0.0010434-0.00012904i,0.009374+0.004474i,0.018914+0.0047245i,0.021127+0.0024205i,0.018241+0.002641i
0.06229-0.012024i,0.18183-0.047172i,0.32426-0.11281i,0.3617-0.15245i,0.24651-0.098377i,0.10368-0.02612i,0.03868-0.016156i,0.014155-0.021185i,-0.0062438-0.0146i,-0.012742-0.014605i,-0.010898-0.012333i,-0.0041476+0.0028878i,0.003812+0.019088i,0.0069048+0.025905i,0.0046972+0.021726i,0.0013475+0.013631i,0.001243+0.0073402i,0.0036761+0.0017141i,0.002559-0.0055579i,-0.0056789-0.012689i,-0.015909-0.015769i,-0.018597-0.015119i,-0.014508-0.013627i
-0.061142-0.0089465i,-0.18204-0.020413i,-0.33317-0.015096i,-0.37541+0.0074803i,-0.25374+0.010911i,-0.12328+0.020722i,-0.086099+0.05737i,-0.063673+0.070799i,-0.025052+0.050034i,-0.0046396+0.027304i,0.0015077+0.0091189i,0.0014968-0.012796i,-0.0018768-0.0277i,-0.0016859-0.027518i,0.00072506-0.019271i,0.0029547-0.011242i,0.0028438-0.0074511i,-0.00026508-0.0063026i,-0.0018834-0.0014708i,0.0012032+0.0088451i,0.0060903+0.01884i,0.0078077+0.021132i,0.0070584+0.017174i
