-0.00070001-0.00017177i,0.0010472-0.0015136i,0.0003585-0.00028045i,-0.00072897+0.0017155i,-0.0010567+0.0035083i,-0.00023895+0.0037516i,7.9707e-05+0.0032224i,0.00054753+0.0023901i,0.0011047+0.0012564i,0.0013464+0.00041605i,0.0012038-8.8375e-05i,-8.9491e-06-0.00028758i,-0.00065039-0.00075232i,-0.00096353-0.0014656i,-0.00058877-0.0010796i,3.9812e-05-0.00039467i,-1.0398e-05-5.8628e-05i,0.00028132+0.00035394i,0.00072875+0.00057172i,0.00077407+0.00020471i,0.00059531-0.00031479i,0.00020761-0.00012829i,-0.00021038-6.5155e-06i
0.00020757-0.00098066i,0.0015463-0.00037728i,0.0026855+0.00075218i,0.0033668+0.0022618i,0.0030824+0.0024889i,0.0029563+0.0014765i,0.0012088-0.00028371i,-0.0011071-0.001962i,-0.0019012-0.0034542i,-0.0011343-0.0031705i,-0.0011556-0.0015055i,-0.00097578+0.00052443i,-0.0003557+0.0016527i,0.00020365+0.0014117i,0.0010466+0.0014049i,0.0026887+0.0012278i,0.0038658+0.00041207i,0.0043141-0.00051544i,0.0038871-0.00098033i,0.0022436-0.00033913i,0.0016064+0.00059168i,0.002379+0.00066166i,0.0025723+0.0010965i
-0.00076049+0.0017657i,-0.00047855+0.0037053i,0.0003087+0.0049666i,0.0005419+0.0045045i,0.0012532+0.0035057i,0.00099119+0.00050138i,0.00035807-0.0017535i,0.0004463-0.0013323i,0.0019408+0.00028247i,0.0036551+0.00083365i,0.0020871-5.102e-05i,-0.00084031-4.8351e-05i,-0.0021091+0.00041093i,-0.0020293-0.00018436i,-0.00083742-0.00047327i,-0.00038965-0.00053913i,-0.0016514-0.0010134i,-0.002878-0.0012052i,-0.0038105-0.00029708i,-0.0040441+0.00012265i,-0.0030491-1.3998e-05i,-0.0017158-0.00021209i,-0.0010333-0.00071579i
-0.00087606-0.00029269i,-0.0019236-0.00038661i,-0.0026736+0.00013864i,-0.00043405+0.0012531i,0.0023689+0.002317i,0.0025026+0.0019811i,0.0022797+0.00040171i,0.0018271-0.00074307i,0.0010984+0.00040878i,0.0010787+0.002284i,0.00059789+0.0019361i,-0.00063551+0.00033144i,-0.0014068-0.00032234i,-0.0018822-0.00037957i,-0.0010892+0.00032663i,0.00034441+0.0014942i,0.0010546+0.0014353i,0.0015087+0.00064535i,0.001332+0.00018864i,0.00134-0.00040784i,0.0020771-0.00041618i,0.0021624+0.00036178i,0.0011707+0.0016987i
0.0018245-0.0014357i,0.0038491-0.0012651i,0.0039769-0.0026171i,0.0026241-0.0020751i,0.0013877-0.00081681i,0.001168+0.00029486i,0.0013881+0.00043038i,0.00044758-0.00013892i,-0.00044388-0.00031848i,-0.0009684+0.00044814i,-0.00096272+0.00099918i,0.0010403+8.7286e-05i,0.0018763-0.0014236i,0.00079679-0.0014679i,-5.4821e-07-0.0015577i,-0.00071944-0.0014394i,-0.00066101-0.0013381i,-0.0010581-0.0019014i,-0.0015758-0.0019307i,-0.00155-0.0019681i,-0.0012479-0.0019088i,-0.00082046-0.0016576i,-0.00049991-0.0017594i
0.00020864-0.00028864i,0.00071094+0.0011133i,0.0012189+0.002661i,0.0017877+0.0037214i,0.0017497+0.0045441i,0.0012048+0.003856i,0.00055422+0.0027781i,-0.00039503+0.00090011i,-0.002099-0.0022123i,-0.0033405-0.0029884i,-0.0026768-0.0012862i,-0.00065545-8.2643e-05i,0.0001846-0.00019383i,-0.00036674+0.00030144i,-0.00025092+0.00075572i,0.00011908+0.00051648i,0.00088321+0.0011009i,0.002078+0.0020937i,0.0025886+0.0013029i,0.0022715-0.00025147i,0.001453-0.00074236i,-8.8324e-06-0.00034843i,-0.001469+0.0002304i
-0.00090438+0.0013015i,-0.0016982+0.0012501i,-0.00067253+0.0022126i,0.001397+0.0024747i,0.0016687+0.00076241i,0.001435-0.00099929i,0.00064395-0.0018654i,0.00078102-0.0023859i,0.0016344-0.0024496i,0.0013084-0.0021214i,0.00068044-0.00098231i,0.00029385+4.6184e-05i,-5.8786e-05-0.0001115i,-0.0006411+7.0482e-05i,-0.00024176+0.00019284i,0.00054084-0.00098789i,0.00066635-0.0019949i,0.00068376-0.0025464i,0.0002035-0.0023254i,-0.00079672-0.00095581i,-0.0008834-0.00043248i,0.00029497-0.00037873i,0.0011538-0.00034441i
0.00033269-0.00022673i,-0.0007831-0.00076172i,-0.0018634+0.00017989i,-0.001445+0.002088i,-0.0014913+0.0033449i,-0.0018581+0.0019794i,-0.00092463-0.00023779i,0.00012752-0.00081369i,0.001417-0.0018819i,0.0022318-0.0031258i,0.00056789-0.0027393i,-0.0015651-0.00078807i,-0.0014859+0.00065883i,-0.00096857+0.001043i,-0.00047397+0.0013468i,0.00051641+0.0013501i,0.00051499+0.0015492i,-4.806e-05+0.0012419i,-0.00022973+0.00094695i,-0.00029385+0.0012633i,0.00038444+0.0010374i,0.00018694+0.00094921i,-0.00079777+0.00091813i
0.00058463-0.0013517i,0.0016155-0.0023575i,0.003309-0.0020909i,0.0028718-0.0014005i,0.0024249-0.00035212i,0.0032153+3.8331e-05i,0.0029553-0.00025445i,0.002073+3.6984e-05i,0.0016221+0.0013335i,0.0022788+0.0025003i,0.0017796+0.0017979i,0.00038116+0.00028442i,-1.5414e-05-0.00029315i,0.00056285-0.00011564i,0.0010392-0.00012288i,0.0018734-0.0010747i,0.0016614-0.001588i,0.00042981-0.0015773i,-0.00065248-0.0012647i,-0.0018498-0.0010934i,-0.001278-0.00071348i,0.00018948+0.00024665i,0.00036886+0.00088754i
-0.00039438+0.0028871i,0.00069541+0.004464i,0.0015158+0.0069258i,0.0022299+0.0081583i,0.0020366+0.0070403i,0.0018317+0.0042409i,0.001477+0.0016055i,-0.00013625-4.2791e-05i,-0.0013587+0.00045297i,-0.00066384+0.0015671i,-0.00047169+0.0014392i,-0.00034143+9.2397e-05i,2.7575e-05-0.0011247i,-0.0005548-0.00062433i,-0.0010165+0.00015654i,-0.0012307+0.00057774i,-0.0012586-0.0002094i,-0.0014937-0.0012321i,-0.0011957-0.0012866i,-0.00020755-0.0012392i,-0.00017818-0.00041346i,-0.0011295+8.8342e-05i,-0.0019628-7.4164e-05i
-0.0026245-0.00052896i,-0.0027304-4.8278e-05i,-0.0027469+0.00074331i,-0.00056718+0.00080819i,0.0024144+0.00044159i,0.002748+0.00030234i,0.0019439+0.00045152i,0.00052249+0.00016502i,-0.0020888-0.0003053i,-0.0034259+2.3911e-05i,-0.0024087+0.0014018i,-0.00040297+0.0014515i,0.00075539-0.00028089i,0.00071399-0.00079165i,0.00012579+3.8536e-05i,-4.0031e-05+0.00032736i,0.00084848+6.783e-05i,0.00053434-0.00067808i,0.00012857-0.00076176i,0.00045515-0.00022385i,0.00018026-0.00038605i,0.00033266-0.00090256i,0.00020488-0.0007986i
-0.0004106-0.0010031i,-0.00026342-0.0028687i,-0.00059806-0.0031049i,-0.00012024-0.00026199i,0.00015319+0.0020738i,-7.7835e-07+0.001544i,0.00045195-0.00077463i,0.00065676-0.0030053i,0.00070419-0.0044753i,0.00041629-0.0040493i,-0.00014926-0.0025155i,-0.00087243-0.0011136i,-0.0012028-2.9101e-05i,-0.0012391+0.00051503i,-0.0011973-0.00026599i,-0.001322-0.00050213i,-0.0015954-0.00087535i,-0.00057473-0.0015848i,0.00021317-0.0012194i,-0.00025317-0.00044266i,-0.00101-0.00031239i,-0.00028329-0.00080723i,0.0010023-0.0014856i
0.0021827+0.0032945i,0.0035949+0.0030435i,0.0066691+0.0029831i,0.0067557+0.0025089i,0.0041141+0.0015382i,0.00062782+0.00053264i,-0.0014395+6.3078e-05i,0.00057777-0.00046078i,0.003275-0.0018757i,0.0030634-0.0029927i,0.0012388-0.0025737i,-0.0007398-0.00071323i,-0.001069+0.0013458i,-0.00033359+0.0021018i,0.0003665+0.0013744i,0.00093561+0.0002853i,0.00037224+0.00011001i,-0.0002334+0.00027618i,-0.0002169+0.00053011i,-0.00062686+0.00090169i,-0.00057543+0.0012542i,-0.00034198+0.0011454i,1.7616e-05+0.00087069i
-0.001567+0.00033142i,-0.0026328+0.0028688i,-0.0029865+0.0035207i,-0.0020905+0.0017567i,0.00015476+1.2844e-05i,0.0015081-0.001733i,0.0010152-0.0025628i,0.0010322-0.0022535i,0.0024421-0.001351i,0.003207-0.00059913i,0.0021862-0.001139i,0.00023037-0.0013054i,-0.0010125-0.00083196i,-0.00096346-0.00023215i,0.00021684+0.00033045i,0.00049284+0.00039024i,0.00011508-0.00024154i,0.00036613-0.0012525i,0.00094537-0.001736i,0.00090049-0.0010343i,0.00032922-5.6573e-05i,0.0010543+0.00056888i,0.0013082+0.0008056i
-0.0026808-0.00066349i,-0.0036135-0.0038154i,-0.0021647-0.0039399i,0.00039785-0.00077659i,0.0025053+0.0024105i,0.0035654+0.0016077i,0.0022106+3.5554e-05i,-0.00043622+0.00043022i,-0.0012144+0.0018417i,0.00015662+0.0026125i,0.00065545+0.0014514i,-0.00015419-0.00032481i,-0.00048248-0.0017289i,-0.00029784-0.0015374i,0.00024848-0.00026169i,0.00087368+0.00046334i,0.001209+0.00068733i,0.00084542+0.00034261i,-0.00042541-0.00061573i,-0.0010955-0.0013173i,-0.00073184-0.00078689i,-0.0015153+0.00051917i,-0.0014418+0.0010604i
0.0014484+0.00060867i,0.0032815+0.0028201i,0.0055166+0.0044716i,0.0052539+0.0037291i,0.0037502+0.0026024i,0.0023143+0.0024729i,0.0011428+0.0012965i,-5.8249e-05-0.0011075i,-0.0012571-0.0018652i,-0.0012068-5.1859e-05i,9.8528e-05+0.0015539i,0.0014225+0.000454i,0.0017477-0.0010722i,0.001029-0.0008558i,0.00020586-0.00064733i,0.00029267-0.0011415i,0.00032564-0.00089471i,0.00077211-0.0012909i,0.0011519-0.001121i,0.00067161-8.2595e-05i,0.0001442-1.5125e-05i,7.3295e-05-0.00025799i,0.00031865-0.00039002i
-0.0017584+0.0017338i,-0.0034425+0.0023576i,-0.0044013+0.0012061i,-0.0030039+0.00032952i,-0.0012994+0.0013472i,-0.00054233+0.00085219i,-0.00069578-0.00091867i,-0.00077583-0.0024254i,-0.0017482-0.0034793i,-0.0034227-0.0032012i,-0.0030179-0.0011859i,-0.0011935+0.0012755i,0.00084326+0.0020216i,0.0018992+0.0014153i,0.0017982+0.00084701i,0.0015303+0.00058323i,0.0011266+6.1881e-06i,-0.00030479-0.00028342i,-0.0012581+2.5859e-05i,-0.00054531-0.001102i,-0.00020324-0.0013063i,0.00027595-0.00044924i,0.00067257-0.00025593i
-0.0011821-0.00076409i,0.00060166-0.0016711i,0.0027811+0.00034661i,0.0040122+0.0025638i,0.004701+0.0035087i,0.0039207+0.0021581i,0.0020366-0.00013006i,0.00090192-0.0018459i,0.00073612-0.0028472i,0.00072409-0.0034074i,-1.0343e-05-0.0025872i,-0.00094613-0.00031109i,-0.0012973+0.001019i,-0.00103+0.00081152i,-0.0011771+0.00032739i,-0.0012207-0.00039917i,-0.00017737-0.0010818i,0.00082306-0.0009389i,0.00074615-8.1822e-05i,0.00030875+0.0001926i,-9.3789e-05+0.00040505i,0.00023959+0.0006323i,0.00052241+0.00065734i
0.00069674+0.00037824i,0.0015063+0.00011721i,0.0025908+0.0017094i,0.0022889+0.0018772i,0.0014059-1.3709e-05i,0.0010925-0.0010157i,0.00076187-0.0013184i,0.00088067-0.0013292i,0.00191-0.0010395i,0.0025027-0.0014986i,0.00069552-0.0016746i,-0.0015077-0.0012465i,-0.0020954-0.00034793i,-0.0020089+0.00079188i,-0.0011396+0.0011834i,-0.00045534+0.0008588i,-3.7676e-05+0.00042391i,-0.00055956+0.00015919i,-0.00175-0.00021956i,-0.0017866-0.00092113i,-0.00081838-0.0011976i,-6.1582e-05-0.0013046i,0.00029985-0.0006756i
-0.0010047-0.00047987i,-0.0009345+9.3481e-06i,-0.0014629+0.00053559i,-0.00063538+0.0030672i,0.0017377+0.0046156i,0.0024008+0.0031369i,0.00081252+0.0019122i,0.00035044+0.0016965i,0.0015118+0.0016457i,0.0025307+0.0019302i,0.0021596+0.00084229i,0.00086626-0.00077339i,-0.00034374-0.0012282i,-0.00071979-0.0014559i,-7.7451e-05-0.0014596i,0.00046692-0.00073581i,-7.3651e-05-0.00067184i,0.00070431-0.0010034i,0.0020139-0.0003128i,0.0014799+0.00069201i,0.00055334+0.00037034i,4.4086e-05+8.0502e-05i,-0.00091352+0.00054645i
0.0016488+0.00053507i,0.003492+0.0016597i,0.0032511+0.00053465i,0.001881-0.00095442i,0.0008082-0.00055073i,0.00011446+0.00053562i,0.00038115+8.4234e-05i,-0.00034626-0.0007269i,-0.0008421-0.00040562i,-0.00035926+0.0002587i,-0.00047945+0.00017851i,0.00010165-0.0011563i,0.0015819-0.0012196i,0.0016271-6.5197e-05i,0.0013533+0.00010762i,0.00087445+0.00077295i,0.00051284+0.00089902i,0.0003683-0.00028494i,-0.00018154-0.0013622i,9.8478e-05-0.0013158i,0.00089137-0.0013298i,0.00083232-0.0019804i,0.00022055-0.0017253i
-0.0017128-0.00058411i,-0.002042+0.00091838i,-0.0030966+0.0023897i,-0.0020685+0.0048859i,0.00020186+0.0066033i,0.0019713+0.0052554i,0.0028444+0.0024435i,0.0023448+0.00026694i,0.0014045-0.00055059i,0.00011217-0.00029758i,0.00027513+0.00065628i,0.0017797+0.00089237i,0.0021928+0.00034887i,0.0011634-4.2693e-05i,-0.00023818-0.0010337i,-0.000456-0.0017834i,-0.00069661-0.001095i,-0.00038744+0.00015314i,0.00048919+0.00084353i,0.0009517+0.0013893i,0.0013471+0.0015316i,0.0014578+0.0013857i,0.0011099+0.00039444i
-0.00063243-0.0024676i,0.0010372-0.0039165i,0.0016089-0.0030812i,0.0034406-5.1708e-05i,0.004524+0.0023311i,0.0031412+0.0025947i,0.00088832+0.0018549i,5.767e-06+0.0010319i,9.223e-05-0.00050609i,-0.00012747-0.0015914i,-0.00044441-0.0014678i,-0.0004657+0.00015669i,1.5116e-05+0.0015053i,-0.00019239+0.0010012i,-0.00014554-0.00018187i,0.00053501-0.0005986i,0.00092096-0.00086761i,0.00070051-0.001392i,6.584e-05-0.0012738i,5.0402e-05-0.0010347i,0.00064613-0.0011138i,0.00087849-0.00085459i,0.00070224-0.00088026i
0.00065494-0.0048902i,0.0077591-0.00032612i,0.000238-0.0023388i,-0.005972+0.00025101i,-0.008597+0.0043052i,-0.0049894+0.0085458i,0.0024428+0.0059291i,0.0044274+0.00021854i,0.0025826-0.0026299i,-0.00054553-0.0026295i,-0.0018526-7.9006e-05i,-0.0010452+0.0018117i,2.8586e-05+0.0011689i,0.001022-0.00032504i,0.00085061-0.0015823i,0.00014703-0.0019059i,-0.00026861-0.00086516i,0.0002241+0.00082429i,0.00093351+0.0018158i,0.00034558+0.0014469i,-0.00022427+0.00032541i,-0.00013792+0.00039381i,-0.00012442+0.0008196i
-0.00073777+0.0018078i,-0.0036216+0.00072674i,-0.0031243+0.0011437i,-0.0013506+0.0010624i,0.0011716+0.00033329i,0.0011936-0.00097137i,-0.00059072-0.00065571i,0.00059421+0.0016793i,0.0029913+0.0021883i,0.0039123+0.00088648i,0.002085-0.00014197i,-0.00085727-0.00043066i,-0.0016885-0.00026688i,-0.0012986-0.00024264i,-0.00091155+0.00051031i,-0.00047348+0.0012836i,3.7736e-05+0.0013198i,0.00063434+0.00042862i,0.0007901-0.0013569i,0.00087218-0.0016066i,0.00095124-0.00070185i,0.00098308-0.00018794i,0.00073035+0.0007651i
-8.3037e-06-0.0017655i,0.00097407-0.0022815i,0.001924-0.0010311i,0.0020724+0.0012643i,0.0012253+0.0015073i,0.00023816-0.00035876i,-0.00045427-0.00074642i,-0.00026889+0.00059563i,-7.82e-05+0.00094334i,0.00054314+0.0011782i,0.00056167+0.0012427i,-0.00037389-0.00028154i,-0.00030195-0.001288i,0.00039098-0.0011202i,0.00075896-0.00055246i,0.00049873-0.00047346i,0.00061097-5.9663e-06i,0.00043564+0.00067015i,-0.00054328+0.0004855i,-0.0010748-0.00029702i,-0.0012585-0.0010581i,-0.0011368-0.00098135i,-0.000974-0.00035033i
-0.00023861+0.00096864i,0.00049059+0.0017411i,0.0017571+0.0023669i,0.0025623+0.0012819i,0.002736+0.0002709i,0.0011742+0.00036821i,-0.00029054-8.2119e-05i,-4.9121e-05-0.00058395i,9.2299e-05-0.00011108i,0.00043425-0.00023871i,0.0011442-0.00087103i,0.0018472-0.0010059i,0.0012307-0.0010638i,0.00012973-0.0012094i,-1.8847e-05-0.00068155i,-0.00051129+2.7716e-05i,-0.00089852-7.2235e-05i,-0.00031955-0.00064627i,0.00039616-0.00058846i,0.00072577+3.9811e-05i,0.00082214+0.00064437i,0.00041043-6.8904e-05i,0.0004845-0.0010083i
-0.0019847-0.00028674i,-0.0018332+0.0006047i,-0.0015455+0.0019644i,-0.00065866+0.0032532i,0.0011113+0.0029871i,0.0025122+0.00096889i,0.0015628+0.00016396i,0.00043745-0.00086283i,0.00010496-0.0015632i,-0.0002483-0.00064533i,-0.00014511+0.00040587i,0.00068463+0.0013869i,0.00091859+0.0012097i,0.00035306+0.00077229i,0.00067476+0.0011198i,0.0013596+0.00056824i,0.0015359-0.00061822i,0.0012359-0.0013326i,0.00019475-0.0013058i,-0.00056781-0.0012484i,-6.8546e-06-0.0007132i,0.00036369-0.00011116i,-0.00031098-0.0001088i
0.0010247+6.3987e-05i,0.00042318-0.00041648i,0.00087426-0.00017712i,0.0011731-0.00051799i,0.00032188-0.00035015i,-0.00079047-0.00053352i,-0.00055624-0.0015721i,0.001471-0.0022596i,0.0027973-0.0021911i,0.001726-0.001643i,-2.9855e-05-0.0010802i,-0.0007499+0.00041009i,-0.00036863+0.0012978i,0.00018506+0.00075031i,0.00011632-0.00010585i,-0.00020873-0.00046076i,-0.00085658-0.00056794i,-0.00062365-0.00021613i,0.00021621-2.4057e-05i,0.0001649-0.00010139i,-0.00045242+0.00041i,-0.00013637+0.0011757i,0.00029632+0.0010518i
-0.00033244+0.00024246i,0.00041245+0.0013511i,0.00074302+0.0033179i,0.00049339+0.004308i,0.00014682+0.0045996i,0.0011132+0.0036602i,0.0028126+0.0022135i,0.0030397+0.0017517i,0.0014981+0.0013114i,-0.00031017-0.00027197i,-0.0019487-0.00017186i,-0.002541+0.00045375i,-0.0022785+0.00023346i,-0.0011936+0.00038855i,0.00036251+0.00094481i,0.0013054+0.0005909i,0.0016036-0.00018328i,0.00089367-0.00048726i,-0.00016813-0.0011065i,-0.00011521-0.0017104i,0.00015838-0.0013644i,0.00034106-0.00050926i,0.00063146-0.00018319i
-0.0016125-0.00085772i,-0.0015347-0.00083556i,-0.0019048+0.0009914i,7.1432e-05+0.0030919i,0.001806+0.0036825i,0.0013432+0.0023976i,-0.00020884+0.0011293i,-0.00051356+0.00072619i,0.0003943+0.00048951i,0.00034745-7.1245e-05i,-7.1196e-05-0.0016024i,-0.00033689-0.0019868i,-4.986e-05-0.001119i,0.00026406-0.0012665i,0.00050959-0.0010573i,0.00024161-0.00039049i,-0.0012388-0.00034646i,-0.0015566-0.00037033i,-0.00078474-2.102e-05i,-0.0003031+0.00015233i,-0.00020944-3.4991e-05i,-0.00018244+0.00029804i,-0.00030302+0.00091161i
0.00029431+0.00037394i,0.0021933-0.00097509i,0.004308-0.0026285i,0.0041692-0.0031528i,0.0031944-0.0024447i,0.001699-0.0018636i,0.00044098-0.0021342i,-0.00046387-0.0020645i,-0.0010251-0.0013222i,-0.00096563-0.00054097i,-0.00042135-0.0010173i,9.5191e-05-0.0014694i,0.00010126-0.00086906i,-8.2959e-05-0.00051769i,-0.00050587-0.00037067i,-0.00075111+2.5369e-05i,-0.00024626+0.00086926i,0.0003144+0.0010812i,0.0003992-4.6228e-05i,0.00029562-0.0002483i,0.00051245+0.0004085i,0.00065218+0.00017025i,-1.8422e-05-0.00093605i
-0.00058564+0.00093777i,-0.0004923+0.0035319i,-0.0012654+0.0055596i,-0.0018449+0.0061184i,-0.0013908+0.0059705i,-0.00015458+0.0039281i,0.00051632+0.0012979i,7.7828e-05-0.00035374i,-7.6521e-05-0.00094579i,0.0008058-0.00046419i,0.0018431+0.000245i,0.0024446+0.0008097i,0.0024312+0.00096571i,0.001528-6.2018e-05i,0.00010245-0.00046081i,-0.00045443-0.00028253i,-4.3617e-05-0.00088517i,0.00044025-0.00073212i,0.00014895-0.00024075i,-0.0004134+0.00032692i,4.6769e-05+0.00079182i,-4.1642e-05+0.00080342i,-0.00021198+0.00088054i
0.00053797-0.0025747i,-0.00025945-0.0039743i,-0.00025298-0.0025493i,7.1593e-05+0.00077908i,0.00089647+0.0019195i,0.0016462+0.0012682i,0.0018854+0.00093831i,0.0022551-8.5581e-05i,0.0025297-0.0010576i,0.0015458-4.1142e-05i,0.00045668+0.0012999i,0.00012242+0.001485i,-0.00045808+0.00050867i,-0.00086321+0.00049959i,-0.0010239+0.0010051i,-0.00058885+0.00057624i,-0.00025631+0.00084756i,-4.1151e-06+0.00034916i,0.00029162-4.8909e-05i,5.9825e-05+0.00017673i,9.3894e-05-0.0002569i,0.0006279-0.00029779i,0.00058519-0.00039853i
0.00036726-0.0010473i,0.0029111+0.00051612i,0.0033627+0.0010208i,0.0026245+0.0019277i,0.0014594+0.0031127i,0.00099419+0.0038819i,0.0015649+0.0023016i,0.0018981-8.2553e-05i,0.0016026-0.00021859i,0.00055479+9.9312e-05i,-0.00081201+0.0012869i,-0.0013961+0.002306i,-0.00048419+0.00099229i,0.00058319-0.00080422i,0.001474-0.00091168i,0.0013674-0.00076743i,8.3009e-05-0.0018897i,-0.00070247-0.0017588i,-0.00059015-0.00037516i,-0.00038385-0.00035497i,-0.00047165-0.0001693i,-0.00059571-0.00010923i,-0.00023793-0.00036205i
-0.0019593+0.0010454i,-0.0044818-0.0002524i,-0.0044242-0.00066187i,-0.0027485-0.0017609i,-0.0011694-0.0024057i,-0.00091027-0.0026093i,-0.00034068-0.0016862i,0.00082272-0.0005771i,0.0016787-0.00020983i,0.00092523-6.8961e-05i,-0.00047969-0.00029456i,-0.0010843-0.00035673i,-0.0010559-0.00069519i,-0.00016629-0.00098101i,0.00022014-0.00010145i,0.00046177+0.0010485i,-2.613e-05+0.0018229i,-0.00093537+0.0022769i,-0.00038659+0.0012813i,0.00012649+2.3416e-05i,-0.00017947-3.6373e-05i,4.7346e-05+0.0003432i,0.00022215+0.00012283i
0.00092096+0.0017115i,0.0029416+0.0014276i,0.0042759+0.0015938i,0.0037695+0.0033017i,0.0026134+0.0053647i,0.0021932+0.0044324i,0.00088328+0.0013113i,-0.0003935-0.00064296i,0.00032207-0.00078474i,0.00095457-0.00052927i,-0.00022795-0.00084046i,-0.00079838-0.0012544i,-0.0007394-0.0015457i,-0.00099217-0.0012731i,-0.00074929-0.00026759i,0.00026421+0.00017465i,0.0015996+2.8298e-05i,0.0016249-0.00044212i,0.00064595-0.001042i,0.00032567-0.00098769i,0.00010413-9.1807e-05i,-0.0007141+0.00042634i,-0.00099937+0.00043352i
-0.0025371+0.0013253i,-0.0041645+0.0023458i,-0.0049098+0.0040115i,-0.0022819+0.0046022i,0.00010259+0.0033476i,0.00031366+0.000776i,0.00053141-0.00098316i,5.8451e-05-0.0011926i,3.0177e-06-0.0014045i,0.00092015-0.0015961i,0.00070167-0.0023374i,0.00030951-0.002616i,0.00017935-0.001886i,0.0001053-0.00098101i,-0.00047585-0.00021983i,-0.00064255-0.00076468i,0.00058395-0.00088868i,0.00092136-0.00011382i,0.00050434+6.2155e-05i,-0.00026062-7.5973e-05i,-0.00017566-0.00014426i,0.00052352-0.00018342i,8.7864e-05-0.00019735i
0.0026949-0.00027269i,0.0033846-0.0018957i,0.0050854-0.0026766i,0.0048649-0.0029286i,0.0041024-0.0016759i,0.0029548-8.3633e-05i,0.0017696-0.00029697i,0.00094331-0.00037695i,0.00082014+0.00033927i,0.001428+0.00055237i,0.0012364+0.00056261i,0.00094616+0.00057547i,0.00067256+0.00057353i,0.00028064+0.00059918i,0.00018314+0.0012554i,0.00085896+0.00061041i,0.0015518-0.00029359i,0.0012455-0.00013071i,0.00069438-0.0008025i,0.00068389-0.0014913i,0.0012243-0.0012145i,0.0010935-0.0010803i,0.00017677-0.00069924i
-0.00025649+0.0020628i,-0.00083703+0.0021173i,-0.00086268+0.0027821i,-0.00085733+0.0025485i,0.00026068+0.0018158i,0.00074746+0.00078773i,0.00074881-0.00017333i,0.0011752-0.00078592i,0.0013165-0.0014307i,0.0011042-0.00053884i,0.00082402+0.00078932i,0.00018785+0.0012834i,-9.5284e-05+0.0005374i,0.00032358-0.00036164i,0.00095522-0.00068213i,0.0011872-0.00083858i,0.00060304-0.001452i,-0.00020759-0.001624i,-0.00016394-0.0010708i,-7.2102e-05-0.00037475i,4.8988e-05-8.087e-05i,-7.6294e-05+5.3645e-06i,-0.00084538+0.00012679i
0.00041317-0.0015225i,0.0014409-0.0020404i,0.0019817-0.0016831i,0.0021701+0.00048272i,0.0020061+0.0029746i,0.002029+0.0034842i,0.0021658+0.0016865i,0.0012848+7.5877e-05i,-0.00048339-0.00031756i,-0.0017738-0.00028714i,-0.0021486+0.0011272i,-0.0015114+0.0019529i,-0.0005555+0.00085249i,-5.5849e-05-0.00021261i,-0.000284-0.00056675i,-0.00093507-0.00061357i,-0.00059411-0.00049806i,0.00048361-1.1695e-05i,0.0011716-0.0003056i,0.0014571-0.0007028i,0.0013956-0.00033079i,0.00065273+5.1685e-05i,0.00015646-8.7627e-05i
-0.00093466+2.0196e-05i,-0.0020379+0.0020703i,-0.00335+0.0044076i,-0.0017153+0.0048525i,0.0012336+0.0034636i,0.0020435+0.0012017i,0.0010996-1.1093e-05i,0.00072582-0.00051882i,0.0012018-0.0011574i,0.00031449-0.0011959i,-0.0010353-0.00074069i,-0.00055137+0.0001122i,0.00033917-0.00010947i,-0.00014991-0.00088262i,-0.00022552-0.00024793i,0.00043643+0.00056128i,0.0011225-0.00021989i,0.00091378-0.001179i,0.0001222-0.00068317i,-0.00072995+0.00014371i,-0.00075694+0.00070072i,-0.00055583+0.00070495i,-0.00099546+0.00038773i
0.0018962-0.0023756i,0.001746-0.0035787i,0.0022826-0.0046476i,0.0021769-0.0038693i,0.0013388-0.0013902i,0.00061644+0.00084067i,0.00023107+0.00057318i,0.00019658-0.00058649i,0.00086669-0.00092161i,0.0011712-0.0011994i,0.00048225-0.0015514i,-0.00011517-0.0010215i,0.00012845+0.00045932i,0.00042355+0.00097667i,0.00064087+0.00023122i,0.00096227-0.00025227i,0.00045562-0.00030474i,0.00017301+0.00012165i,0.0002567+0.00039583i,0.00043642-0.0003517i,0.00073538-0.00038829i,0.00093738-4.0072e-05i,0.00087505-0.00026816i
-0.00049465+0.00093128i,-0.00018316+0.0033084i,-0.0011743+0.0058992i,-0.00065977+0.0059236i,3.5353e-05+0.0043021i,0.00047364+0.002317i,-0.00014048-0.00027698i,-9.5615e-06-0.0010359i,0.00063993-0.00023688i,0.001019+0.00086989i,0.0015312+0.00082267i,0.0013333+8.8098e-05i,0.00054795-0.00028214i,0.00046111-0.00037933i,0.00010384-0.00029715i,0.00037429-0.00063525i,0.00089427-0.00063249i,0.00099676+6.0425e-05i,0.00042629+0.00085394i,-0.00023954+0.00068415i,-7.5366e-05-0.00031605i,-0.00020223-0.00045975i,-0.00040212+8.6201e-05i
