-0.0022027+0.00011286i,-0.0014401+0.00017063i,-0.00042872-8.9628e-05i,-8.689e-05+0.00010799i,-0.00096487+0.00073874i,-0.00097074+0.00096384i,-0.00048275+0.00048662i,-0.00018627-0.00030533i,-0.0006903+0.00025942i,-0.00029257+0.0011568i,0.00021312+0.00091291i,-0.00019619+0.00058237i,0.00017633+7.8867e-05i,0.0003277-1.0252e-05i,0.00029002+0.00029006i,0.00036703+0.0007242i,0.00023659+0.00073746i,-0.00013555+0.00043061i,-0.00096382+3.0783e-05i,-0.0010011+0.00031073i,-0.00037355+0.00025221i,-1.1582e-05-0.00024774i,-1.968e-05-0.00039109i
-0.021979-0.082546i,0.010558-0.14692i,0.052368-0.13814i,0.040169-0.049726i,-0.0041957+0.018176i,-0.021663+0.018602i,-0.011998+0.0043608i,0.00028782+0.010067i,0.0074166+0.016101i,0.010876+0.010828i,0.0094572-0.0015273i,0.0048811-0.010862i,0.00068687-0.011282i,-0.0018203-0.0076544i,-0.00084089-0.0030713i,0.00044945+0.002635i,-0.0025195+0.0068421i,-0.0088368+0.0080997i,-0.012814+0.0073258i,-0.01108+0.006576i,-0.0079854+0.0068301i,-0.0062428+0.0059578i,-0.0050407+0.0036289i
0.071328+0.018038i,0.11551+0.069308i,0.10568+0.10242i,0.064057+0.066612i,0.039854+0.015902i,0.018854+0.0002154i,-0.0042928+0.0008377i,-0.013714+0.0022957i,-0.013332+0.005106i,-0.0096709+0.0063538i,-0.0029284+0.0062482i,0.0033809+0.0051493i,0.0062448+0.0013399i,0.00542-0.0035464i,0.0014798-0.0048215i,-0.003137-0.0041434i,-0.0039926-0.0070604i,-0.0015273-0.011624i,0.0010156-0.012357i,0.0023299-0.010384i,0.0027108-0.0094325i,0.0019647-0.0074552i,0.0012854-0.0043862i
-0.041625+0.050714i,-0.10309+0.063055i,-0.13949+0.038672i,-0.1118+0.0070621i,-0.061548-0.012409i,-0.020319-0.017i,0.00065764-0.0080173i,-0.00097595-0.0033871i,-0.006687-0.0035946i,-0.0079937-0.0012849i,-0.0083471+0.0032653i,-0.0079335+0.0071566i,-0.0046901+0.0093456i,0.0011351+0.0096785i,0.0039681+0.0072163i,0.0034651+0.0039653i,0.0060035+0.0038498i,0.012171+0.007285i,0.013022+0.0096186i,0.0081398+0.010437i,0.0052787+0.010712i,0.0044995+0.0078622i,0.0028885+0.0039319i
-0.021756-0.04825i,-0.0025719-0.10177i,0.044085-0.11061i,0.070645-0.057964i,0.053882-0.00089763i,0.01577+0.016613i,-0.009794+0.0019919i,-0.010114-0.0079419i,-0.001839-0.0048286i,-0.00036211-0.0025538i,-0.0041734-0.0037647i,-0.0068593-0.0055362i,-0.00902-0.0053757i,-0.010906-0.0028462i,-0.0080283-0.0005267i,-0.0024844+0.00075461i,-0.0035779+0.0045158i,-0.0098353+0.010425i,-0.013109+0.01103i,-0.011777+0.0051532i,-0.0086736+0.0028384i,-0.0057358+0.0044787i,-0.0032695+0.0029898i
0.048735+0.002028i,0.076847+0.03479i,0.057742+0.062789i,0.0019619+0.041655i,-0.02688-0.0029909i,-0.0065057-0.021414i,0.016843-0.011949i,0.01245-0.0020248i,0.0014969+0.0010786i,0.0014128+0.0026552i,0.0083417+0.0013554i,0.01311-0.0014013i,0.011722-0.0048505i,0.0069586-0.0075275i,0.0026293-0.0047843i,-0.00079743-0.00077706i,-0.003788-0.0035833i,-0.0052939-0.012309i,-0.0047085-0.016217i,-0.0035708-0.012694i,-0.0026532-0.0106i,-0.0021984-0.010349i,-0.00064398-0.0073246i
-0.019265+0.034504i,-0.05452+0.048591i,-0.067632+0.033066i,-0.033003+0.016666i,0.0035187+0.021863i,0.0052757+0.023236i,-0.0024362+0.012576i,0.00013665+0.0031127i,0.002047+0.00042409i,0.001164+0.0029108i,0.0013908+0.0070039i,0.003593+0.0084072i,0.0073244+0.0063752i,0.0092515+0.0038019i,0.0070971+0.0015236i,0.0050531-0.0010116i,0.0084524-0.0026617i,0.014911-0.0020932i,0.017413+0.00022098i,0.015264+0.0011394i,0.01289+0.0013776i,0.0096416+0.00073424i,0.004806+9.3644e-05i
-0.020162-0.027291i,-0.017898-0.062253i,0.00052858-0.074465i,0.0086856-0.05463i,0.007056-0.030625i,0.0059622-0.0097963i,0.0019325+0.0076374i,0.0003786+0.012208i,0.0018734+0.0077165i,0.00028312+0.0016793i,-0.0038462-0.0032386i,-0.0082536-0.0042164i,-0.011325-0.00027763i,-0.010684+0.0047393i,-0.0069544+0.0055536i,-0.0043407+0.0057748i,-0.0064518+0.010185i,-0.010198+0.016268i,-0.011751+0.016446i,-0.010916+0.009993i,-0.0090381+0.0049489i,-0.0055954+0.0024958i,-0.0017256+0.00036025i
0.031482-0.0059978i,0.057745+0.012427i,0.056634+0.042117i,0.026456+0.050287i,-0.005557+0.032456i,-0.019666+0.0068825i,-0.014576-0.0088216i,-0.0071648-0.0072973i,-0.0047696-0.00088878i,-0.0024577-0.00091104i,0.001381-0.0060967i,0.0034592-0.012123i,0.0025062-0.015632i,0.0021906-0.01562i,0.0018805-0.010631i,0.00048375-0.0047823i,-0.0029679-0.0065712i,-0.0077373-0.013191i,-0.0072466-0.014154i,-0.0014011-0.0091623i,0.0016773-0.0061356i,-0.00094681-0.0041165i,-0.0021533-0.00070633i
-0.0071143+0.025419i,-0.032529+0.034393i,-0.050935+0.016682i,-0.033851-0.01284i,-0.0013197-0.022507i,0.014532-0.005393i,0.0081806+0.009608i,-0.0010798+0.006925i,-0.0034325-0.00047316i,-0.0031798-0.0017584i,-0.00090643+0.0036433i,0.0025259+0.0080758i,0.006406+0.0090408i,0.0088114+0.007503i,0.0056683+0.0038994i,0.001126+0.00032242i,0.0050661-0.0004996i,0.01468-0.00024659i,0.015985-0.0002104i,0.0088862+0.00050169i,0.0065181+0.0016804i,0.0087275-5.2267e-05i,0.0066942-0.0014787i
-0.01551-0.012923i,-0.015767-0.033731i,-0.001625-0.038592i,0.0016822-0.013914i,-0.012963+0.0073017i,-0.019395-0.0016542i,-0.0088034-0.013651i,0.0016437-0.0076075i,0.0042905-0.00084993i,0.0013189-0.00013878i,-0.0053683-0.00010479i,-0.011494+0.0023341i,-0.014338+0.0065105i,-0.011903+0.0084968i,-0.0041096+0.0070512i,0.0020624+0.0058248i,0.0019588+0.0098012i,-0.0024145+0.017855i,-0.0057072+0.020202i,-0.0054117+0.015972i,-0.0053337+0.012186i,-0.0044473+0.0091297i,-0.0034664+0.0054696i
0.016061-0.0062528i,0.032264+0.0019978i,0.035615+0.012935i,0.024502+0.0083313i,0.019551-0.0005589i,0.013968+0.0023017i,1.8597e-05+0.0085219i,-0.0069008+0.010112i,-0.0034484+0.0092947i,0.002869+0.0058442i,0.00768+0.00032621i,0.0074215-0.0069072i,0.0023303-0.01381i,-0.0034205-0.015276i,-0.0065377-0.0090481i,-0.007528-0.0033676i,-0.011463-0.0059152i,-0.017673-0.012093i,-0.01755-0.014565i,-0.010916-0.012486i,-0.0057067-0.0098612i,-0.0030884-0.0060966i,-0.00021008-0.0022754i
0.00075846+0.015799i,-0.012875+0.02767i,-0.030287+0.028176i,-0.031688+0.016935i,-0.01938+0.00096609i,-0.0056396-0.010019i,0.0018164-0.010587i,-5.7201e-05-0.0063551i,-0.0046536+0.00080187i,-0.0032622+0.0074361i,0.0041675+0.011114i,0.012253+0.011836i,0.017233+0.0084356i,0.017196+0.002486i,0.011877-0.0014783i,0.0077007-0.0025088i,0.01207-0.0052081i,0.021283-0.0081765i,0.022393-0.00698i,0.01472-0.0021718i,0.0082519+0.00050623i,0.0039659-0.00054428i,0.00061667-0.00095438i
-0.012-0.0063607i,-0.013487-0.022215i,-0.0011342-0.032821i,0.015384-0.023458i,0.017865-0.0031146i,0.0051689+0.0091746i,-0.0072994+0.0049283i,-0.0094844-0.0024994i,-0.0060062-0.0035385i,-0.0052662-0.0019482i,-0.008372-0.00027761i,-0.010147+0.0026573i,-0.0093242+0.0066709i,-0.0075347+0.0081036i,-0.0042074+0.0046929i,-0.0018966+0.0016508i,-0.0020095+0.0072963i,-0.0022498+0.018372i,-0.0023191+0.019792i,-0.0028705+0.010911i,-0.003215+0.0050984i,-0.0014921+0.0040096i,0.00026178+0.0026408i
0.0091422-0.0086631i,0.018256-0.003932i,0.016957+0.0053378i,0.00039669+0.0068314i,-0.010778-0.0051739i,0.0010137-0.015235i,0.015095-0.012465i,0.013624-0.0054485i,0.0072972-0.0016788i,0.0034448-0.0026862i,0.0013163-0.0086396i,-0.001122-0.013248i,-0.0028728-0.014377i,-0.0027817-0.012172i,-0.00099147-0.00546i,-0.0012792+6.2239e-05i,-0.0075646-0.0015661i,-0.01657-0.0069573i,-0.018846-0.0092648i,-0.012972-0.0076971i,-0.0064554-0.0062965i,-0.0032402-0.00511i,-0.0014133-0.0038225i
-0.00050183+0.0057653i,-0.0080209+0.014134i,-0.016281+0.016161i,-0.010402+0.013865i,0.0005265+0.020247i,0.0015795+0.022079i,-0.00052786+0.010349i,-0.0001304+0.0014676i,-0.0017355+0.00023428i,-0.001555+0.0028254i,0.0031834+0.003886i,0.0089232+0.0026432i,0.012115+0.0021906i,0.011261+0.0012519i,0.0057803-0.00088405i,0.0016775-0.003602i,0.0065018-0.0076498i,0.015129-0.013593i,0.01742-0.013915i,0.014256-0.0075222i,0.011094-0.0030911i,0.0067526-0.0020612i,0.0029566-0.00034865i
-0.0064837+0.002532i,-0.0096692-0.0057236i,-0.006974-0.012963i,-0.0033035-0.012979i,0.00016226-0.0085192i,0.0061877-0.0032226i,0.0089233+0.0059795i,0.0067834+0.010181i,0.00159+0.0056427i,-0.0037563+0.0010965i,-0.0072486+0.0015884i,-0.010244+0.0048025i,-0.010974+0.0078364i,-0.0078893+0.0093278i,-0.0037266+0.0076075i,-0.00079403+0.0077433i,0.0016593+0.015925i,0.0039416+0.02669i,0.0025616+0.027723i,-0.0022477+0.018993i,-0.003988+0.010099i,-0.0012642+0.0038623i,-0.0007536-0.00092867i
0.0028355-0.0049201i,0.012484-0.0027657i,0.017717+0.0046072i,0.011778+0.011606i,-0.0012089+0.012024i,-0.014126+0.0074322i,-0.016586+0.0042855i,-0.0096218+0.0031956i,-0.0021642+0.0033917i,0.0022878+0.0023466i,0.0026492-0.0016842i,-5.8571e-05-0.0056354i,-0.0033738-0.0076832i,-0.0041099-0.0087209i,-0.0028743-0.0069042i,-0.0024964-0.0047862i,-0.0094721-0.0060868i,-0.021503-0.0082692i,-0.022859-0.0073418i,-0.013479-0.0054842i,-0.0054321-0.0036554i,-0.0016011-0.0011013i,0.00012004+7.1445e-05i
0.0015581+0.0019024i,-0.0049026+0.0081341i,-0.012729+0.0091509i,-0.011238-0.00037262i,-0.0013846-0.0097864i,0.0036108-0.0062584i,-0.0018279+0.0029197i,-0.0088084+0.0064513i,-0.0087678+0.0066437i,-0.0030987+0.0063668i,0.0034933+0.0050591i,0.0068095+0.0022294i,0.0080413-0.00056263i,0.0076759-0.0013129i,0.0035714+0.00017644i,0.0014425-6.1258e-05i,0.0069897-0.0057906i,0.014427-0.01479i,0.014378-0.017232i,0.009211-0.010578i,0.005997-0.0037213i,0.0040914-0.0013515i,0.0032218-8.2206e-05i
-0.0010584+0.00016079i,-0.0036811-0.0046746i,-0.00087279-0.0081001i,0.0020281-0.0040598i,-0.0054664-0.00033475i,-0.013264-0.0090074i,-0.011342-0.01911i,-0.0064025-0.016776i,-0.0035191-0.0093967i,-0.0029885-0.0040339i,-0.0024004+0.0012713i,-0.00062116+0.0052829i,0.0008268+0.005446i,0.0011802+0.0026833i,0.00050222-0.0011425i,0.000294-0.0013035i,0.0030737+0.0064134i,0.0077532+0.017661i,0.0090423+0.020885i,0.0045703+0.015418i,0.0009015+0.0096126i,0.00023036+0.0047836i,-0.0011623+0.0011783i
0.00033703-0.0019531i,0.0041915-0.0017913i,0.0054554-4.2904e-06i,0.0051597+0.00034801i,0.0088065+0.00048007i,0.013373+0.00035203i,0.0097436-0.00066554i,0.003886-0.0013664i,0.0029433-0.00078229i,0.0044463-0.0011718i,0.0036688-0.0040355i,0.0015247-0.0053182i,-7.8321e-06-0.0056073i,-0.00050742-0.0047104i,0.00087944-0.0020595i,-0.00096214-0.00024393i,-0.011612+0.00028069i,-0.024235+0.00052711i,-0.025703-0.00036877i,-0.017421-0.0029536i,-0.009869-0.0039059i,-0.004201-0.0022897i,0.00039716-0.0021005i
0.0018072+0.0014393i,-0.00066831+0.0058697i,-0.0053685+0.009956i,-0.0081107+0.0087366i,-0.0052003+0.003661i,0.00067043-0.0033649i,0.0057499-0.0079876i,0.0065811-0.0047812i,0.0019525+0.0020395i,-0.0007465+0.0060302i,0.0015815+0.0049503i,0.0027723+0.00051548i,0.0017789-0.0022113i,0.0012866-0.0022339i,0.0015863-0.00046737i,0.0029565-0.0009042i,0.0078022-0.0089853i,0.013342-0.019064i,0.013883-0.019705i,0.010693-0.012131i,0.0069873-0.0052362i,0.002391-0.00088026i,0.00039969+0.0020931i
-0.0013063+0.0016521i,-0.0017908-0.0025408i,0.00078771-0.00796i,0.0068084-0.0084639i,0.011931-0.0023613i,0.009581+0.0061279i,0.0026013+0.0097095i,-0.0029267+0.0066637i,-0.0063886+0.0019564i,-0.0071474-0.0005522i,-0.0051899-0.00048928i,-0.0020714-0.00031268i,0.0010419+0.00042402i,0.0010586+0.0013782i,-0.0020445+0.0012763i,-0.0018821+0.0033813i,0.0043105+0.011536i,0.011223+0.020992i,0.012312+0.021174i,0.0075384+0.01443i,0.0029356+0.0084012i,0.00091424+0.0028325i,-0.0010606-0.00025897i
0.0012779-0.0011792i,0.0022223+0.0010169i,0.0021341+0.005051i,-0.0012778+0.0081119i,-0.0043157+0.005218i,-0.00054578+0.0017109i,0.0038353+0.0027894i,0.0036407+0.0042982i,0.0029798+0.0032963i,0.0028828+0.0007067i,0.00063563-0.00085922i,-0.0029013+0.0010331i,-0.0037042+0.0034219i,-0.00063786+0.001864i,0.0036157-0.0017883i,0.0032205-0.0025176i,-0.0059535+0.0001261i,-0.018031+0.0039852i,-0.021206+0.0055957i,-0.015359+0.0028091i,-0.0084415-0.00037964i,-0.0030822-0.0015613i,-0.00031746-0.0027401i
-0.0021008+0.0010216i,-0.0051652+0.0028406i,-0.0067939+0.0034921i,-0.0045555+0.0028188i,-0.0014855+0.0059475i,-0.0033379+0.010616i,-0.0076793+0.0085031i,-0.0076658+0.0042102i,-0.0054874+0.0037936i,-0.0029556+0.0046739i,-3.2003e-05+0.0024813i,0.00033364-0.00122i,-0.0017092-0.0022296i,-0.0030724+0.00027288i,-0.0036301+0.0035394i,-0.0020955+0.0017224i,0.0010029-0.0080068i,0.0034002-0.019519i,0.0036073-0.021986i,0.0037639-0.015715i,0.0043583-0.0087883i,0.0028532-0.003311i,0.0015361+0.0011628i
-0.00070487-0.0017245i,-0.00058118-0.0032018i,-0.0020755-0.0048273i,-0.004094-0.0053458i,-0.0034281-0.0042566i,-0.00087058-0.0050093i,0.0010219-0.0040663i,0.00079271-0.0016796i,-0.0019325-0.0018858i,-0.0035245-0.0024267i,-0.0015002-0.001044i,0.0029105-0.0013726i,0.0057459-0.0034058i,0.005065-0.0046012i,0.0010077-0.0044099i,-0.00097199-0.0016172i,0.0061258+0.0054418i,0.015504+0.013078i,0.015738+0.015463i,0.0090102+0.012521i,0.0044613+0.0080472i,0.0021023+0.0033718i,-0.0012233+2.1683e-05i
0.00010186+0.0025671i,0.0033916+0.0028221i,0.0059216+0.0032026i,0.004573+0.0035577i,0.0005875+0.0033264i,-0.0044049+0.0019348i,-0.0063744-0.00082163i,-0.0029212-0.0024417i,0.0019463-0.0023791i,0.0044673-0.0024526i,0.005016-0.0011255i,0.0048662+0.0026809i,0.0038003+0.005515i,0.0022725+0.0044968i,0.0011+7.2429e-05i,-0.002675-0.0021795i,-0.012105+0.0013815i,-0.020992+0.0061444i,-0.020712+0.0073755i,-0.014852+0.0050365i,-0.0086269+0.0032167i,-0.0023396+0.0023336i,0.0009059+0.00080993i
-3.5007e-05+0.0022922i,-0.0034416+0.004121i,-0.0046228+0.0054505i,-0.0030739+0.0024099i,-0.0011677-0.0033071i,0.00094077-0.0036369i,0.0012778+0.00054277i,5.2779e-05+0.0045098i,-7.1002e-05+0.0064171i,-0.0003127+0.0056758i,-0.00062174+0.0029237i,-0.0019519-0.0017492i,-0.0044355-0.0053261i,-0.0038481-0.0043221i,-0.00078409-0.00035842i,0.0023328+2.2115e-05i,0.0031662-0.0071622i,0.0018728-0.016096i,0.0012702-0.017862i,0.0016925-0.013222i,0.0011704-0.0074599i,0.00054891-0.0024785i,0.0015505+0.0002942i
0.0017429-0.0008872i,0.0015539-0.0039074i,0.0020807-0.0063915i,0.0029858-0.0059098i,-0.00030448-0.0038876i,-0.0038163-0.0044439i,-0.0042248-0.006207i,-0.0045341-0.0049547i,-0.0040679-0.0017362i,-0.0037227-0.0011827i,-0.0029185-0.0024151i,0.00033953-0.0036923i,0.0039987-0.0053182i,0.0034573-0.0067965i,-0.00068879-0.0059366i,-0.0021228-0.00095396i,0.0057852+0.0049591i,0.016835+0.0073608i,0.018817+0.0069676i,0.013524+0.006751i,0.0080275+0.0050427i,0.0031326+0.0018447i,-0.001024-2.9679e-05i
0.00047935-0.00085262i,0.0005229+5.5017e-05i,-0.00011693+0.00039637i,-0.001117+0.00024302i,0.00035058+0.00064603i,0.0038484+0.00072654i,0.0045067+0.00088549i,0.0017064+0.0010615i,0.00030306+0.0016812i,0.0013595+0.0014645i,0.0020803+0.0019227i,0.0016297+0.0040135i,0.0019075+0.0056615i,0.0042751+0.0060807i,0.0068581+0.0044244i,0.0045633+0.0034771i,-0.0039883+0.0088562i,-0.012469+0.015317i,-0.014603+0.014765i,-0.011751+0.0099107i,-0.0076896+0.0053781i,-0.0032932+0.0018821i,-0.0011514-0.0006196i
0.0002775-6.9691e-06i,-0.00076459+0.0020878i,-0.001664+0.0021455i,-0.00213+0.0014146i,-0.0013255+0.0013447i,-0.00094106-0.00095657i,0.0010143-0.0028402i,0.0033591-0.0014625i,0.0022418+0.0014861i,0.0001446+0.0032262i,-0.002454+0.0020965i,-0.0059109+0.00089806i,-0.0079697+0.0015685i,-0.0076384+0.0025542i,-0.0046491+0.0037065i,-0.0015028+0.0014699i,-0.002817-0.0069512i,-0.0065326-0.015764i,-0.0061274-0.017518i,-0.0029704-0.013682i,-0.0011678-0.0096256i,3.3319e-05-0.0056115i,0.0015793-0.0016601i
0.0022535-0.00030127i,0.0011465-0.0029065i,0.00096435-0.0047515i,0.0019653-0.0042163i,0.0043087-0.0015078i,0.0047426+0.0024837i,0.0016633+0.004624i,-0.0018124+0.0039656i,-0.0032737+0.0024672i,-0.0027387+0.0013476i,-0.00069106-0.00069414i,0.0011503-0.0034242i,0.0022737-0.005039i,0.0025786-0.0035888i,0.0015345-0.00021918i,0.0023267+0.0023411i,0.0088614+0.0033443i,0.016863+0.0029048i,0.017104+0.0029086i,0.011874+0.003077i,0.0078847+0.0018615i,0.0040938+0.00014801i,0.00097244+7.2241e-05i
9.5889e-05+0.0009348i,0.0024231+0.001094i,0.00302+0.0028619i,0.00088455+0.0034003i,-0.00070916+0.0018621i,-0.00039215+0.00069811i,-0.00015998+0.0010239i,-0.00074864+0.0011064i,-0.002468-0.00021935i,-0.0032503-0.00055699i,-0.00066468+0.0008121i,0.0025816+0.0027936i,0.0028826+0.0041968i,0.0015643+0.002486i,0.00027551-0.0015231i,-0.0027678-0.0014819i,-0.0073331+0.0056133i,-0.010144+0.013852i,-0.0098533+0.014682i,-0.0083789+0.011139i,-0.0060521+0.0081091i,-0.0025031+0.0045477i,-0.0013849+0.00077797i
-0.00021539+0.00015544i,-0.0021121+0.0013705i,-0.0031874+0.00097483i,-0.0028372+0.00042416i,-0.0036662+0.001685i,-0.0051926+0.0035402i,-0.0066158+0.0032443i,-0.0063356+0.001296i,-0.0039924-0.00048034i,-0.0029293-0.00078334i,-0.0032659-0.00040365i,-0.0029899-0.0004563i,-0.0028432-0.0010949i,-0.0023879-0.00079977i,-0.0012914+0.00048418i,-0.0017945-0.0015506i,-0.0054629-0.0073235i,-0.010426-0.012398i,-0.010694-0.013237i,-0.007297-0.010602i,-0.0047573-0.0067454i,-0.0027232-0.0034892i,1.9542e-05-0.0019601i
-0.00033163+0.00074283i,-0.00023917-0.0019664i,0.00043411-0.0031164i,8.5631e-06-0.0022729i,-0.0015312-0.0021791i,-0.0023759-0.0043156i,-0.0025166-0.005397i,-0.0022487-0.0030444i,-0.0011858-1.8932e-05i,0.00089405-0.00014612i,0.0017833-0.0026992i,0.0016556-0.005153i,0.0015681-0.0065512i,0.0009432-0.006383i,0.0006168-0.0045043i,0.0022333-0.0023927i,0.0091375-0.0024115i,0.017266-0.0038992i,0.017377-0.0029867i,0.01248-0.0011042i,0.0084526-0.00050219i,0.0048275+0.00049265i,0.0018996+0.0015753i
0.0029686+0.002548i,0.0051215+0.0026184i,0.0064166+0.0018469i,0.0045929-0.00015119i,0.0022771-0.0015289i,0.00037153-0.0025321i,-0.00030612-0.0032165i,0.00011567-0.0034598i,0.0003503-0.0016583i,0.00047988+0.00027813i,0.0012576+0.00036594i,0.0018775-5.6563e-05i,0.0020382+0.00021649i,0.0014629+0.0019779i,-0.0002459+0.0029718i,-0.0013294+0.0049869i,-0.0020706+0.011498i,-0.003398+0.017382i,-0.004787+0.015995i,-0.0045436+0.011403i,-0.0031944+0.0080573i,-0.00176+0.0044889i,-0.0014965+0.0012276i
0.00059079+0.0011622i,-0.0014062+0.0029039i,-0.0024614+0.0039004i,-0.0024169+0.0027193i,-0.0020692+4.1491e-05i,0.00050129-0.0018701i,0.0038074-0.0015212i,0.0040923+0.00027488i,0.0030577+0.00027596i,0.0026456-0.00015839i,0.00087778+5.4292e-05i,-0.0014321+0.00041117i,-0.0018772+0.00077036i,-0.00083754+0.0001592i,0.00051425-0.0012398i,-0.00067995-0.0032527i,-0.0066699-0.0062218i,-0.012369-0.0090694i,-0.012008-0.0099089i,-0.0087072-0.0083272i,-0.0062021-0.005893i,-0.0039085-0.003095i,-0.0016663-0.0016236i
0.00054753-0.00043664i,-0.00059938-0.0033655i,-0.0017048-0.005406i,-0.00053063-0.0049713i,-9.6891e-05-0.0034019i,-0.0016009-0.0010954i,-0.0021039+0.0012337i,-0.0013779+0.003817i,2.8719e-05+0.0059156i,0.0004797+0.0056638i,-0.00010727+0.0031557i,-5.198e-05+0.00055609i,-0.00029788+6.4659e-05i,-0.00068458+0.0013027i,0.00099287+0.0026204i,0.0041299+0.001379i,0.0087842-0.0033514i,0.013163-0.0077974i,0.01335-0.0067529i,0.0099282-0.0039188i,0.0064605-0.0034991i,0.0042144-0.0026466i,0.0028187-0.00051443i
-0.00010652-0.001655i,0.0011264-0.0012197i,0.0004606-0.00028688i,0.00026436+0.00092706i,0.00080172+0.0022247i,0.0025616+0.0033065i,0.001883+0.0037083i,-0.0024765+0.0038869i,-0.0064102+0.0043595i,-0.0060291+0.0042276i,-0.0027884+0.0024338i,0.00010695+0.0010608i,0.0010561-0.00059315i,0.00087898-0.0015921i,0.00024736-0.00015151i,-2.6584e-05+0.004084i,0.00080894+0.010709i,0.0010654+0.015634i,0.00026943+0.014716i,-0.0006821+0.011229i,-0.00068512+0.0086368i,-0.00016769+0.0051276i,-0.00025594+0.002273i
0.0014049+0.0040659i,0.0017948+0.0048998i,0.001488+0.0043372i,0.0013713+0.0021574i,0.00049689+0.00083607i,-0.0016117+0.00011101i,-0.0032646+0.00012955i,-0.003955-0.0012366i,-0.0041176-0.0040421i,-0.0029958-0.0048178i,-0.0014096-0.0029264i,-0.00010023-0.00040613i,0.0012603+0.00092202i,0.00088525+0.0011285i,-0.0013489-0.00021503i,-0.0047217-0.0017037i,-0.010316-0.0029522i,-0.015335-0.0047233i,-0.014357-0.0051038i,-0.0097337-0.0040364i,-0.0067942-0.0025153i,-0.0040732-0.001799i,-0.0011917-0.0021375i
-0.0042345+0.0011985i,-0.0058549+0.00089637i,-0.0052254+0.0011405i,-0.0028923+0.0018342i,-0.00019886+0.0012893i,-0.00031068-0.00063653i,-0.0019547-0.0014961i,-0.0018582-0.0014983i,1.254e-05-0.00092048i,0.0018682+0.00022824i,0.0017673+0.00049404i,0.00091179+0.00028305i,0.00044906+0.00065442i,0.00017784+0.0009669i,0.0018732+0.00086065i,0.0044461-0.001345i,0.0074658-0.0063374i,0.010027-0.01049i,0.010376-0.010164i,0.0079466-0.007257i,0.0046205-0.0049551i,0.0029457-0.0037946i,0.0027466-0.0019979i
0.0010665-0.0016517i,0.0026596-0.00062106i,0.0031133+0.00099841i,0.0016396+0.0016336i,-7.0123e-05+0.00070586i,-0.00098331-0.0015593i,-0.0017819-0.0036216i,-0.0026482-0.0033365i,-0.0029108-0.0010178i,-0.0028307+0.00037985i,-0.0014682-0.00065297i,4.0166e-05-0.0022046i,-0.00065776-0.0032259i,-0.002815-0.0025104i,-0.0049908-0.00055402i,-0.0038976+0.004384i,0.00083342+0.010263i,0.0046145+0.012964i,0.0043357+0.011363i,0.0024243+0.0086283i,0.0021468+0.0069643i,0.0024276+0.0047078i,0.0017625+0.0032623i
-0.0010787-0.0008639i,-0.0023518+0.0004166i,-0.0036271+0.0016247i,-0.0037227+0.0006725i,-0.0029538-4.2841e-05i,-0.00052269+0.0010192i,0.0007189+0.00071342i,0.00073225-0.00051362i,0.001366-0.0011686i,0.002093-0.0014991i,0.0022164-0.0013603i,0.0030139-0.0015482i,0.003994-0.0025869i,0.0047616-0.0039832i,0.0030989-0.0047181i,-0.003319-0.0031447i,-0.011137-1.4114e-05i,-0.015149+0.00074949i,-0.013199-0.00088386i,-0.0090428-0.0015302i,-0.0066203-0.00079718i,-0.005504-0.0008006i,-0.0035554-0.0015808i
-0.0016626+0.001887i,-0.0015665+0.0014366i,-0.00067135-6.4924e-05i,0.0005295-5.4966e-05i,0.0016968+0.00025038i,0.0021492-0.00072492i,0.0015439+0.00010539i,0.002619+0.0025686i,0.0039936+0.0045861i,0.0042539+0.0049673i,0.003331+0.0038283i,0.00096261+0.0026566i,-0.00083757+0.0032138i,-0.00085366+0.0032526i,0.0010371+0.0019043i,0.0034224-0.0012107i,0.0047862-0.0068074i,0.0052068-0.010268i,0.0041438-0.0085489i,0.0033565-0.0059415i,0.0036385-0.0048902i,0.0029198-0.0031508i,0.0020914-0.0014841i
-0.0015973-0.002279i,-0.0018286-0.001628i,-0.0020126-0.0010735i,-0.0018519+0.00042411i,-0.0011488+0.001768i,0.00037866+0.0019439i,2.1816e-07+0.001458i,-0.0020132+0.0022855i,-0.0036763+0.0042255i,-0.003724+0.004763i,-0.0027277+0.0036055i,-0.002734+3.6402e-05i,-0.0034577-0.0035971i,-0.00305-0.0041121i,-0.0013008-0.0013454i,0.0022181+0.00346i,0.0069302+0.0073887i,0.0090801+0.0088707i,0.0068105+0.0078522i,0.0036519+0.0064547i,0.0026425+0.0049212i,0.0020386+0.0028667i,0.00069103+0.001794i
0.0017822+0.0034279i,0.0031949+0.0048035i,0.0028159+0.0061571i,0.00272+0.0038832i,0.003821-5.9882e-05i,0.0032539-0.0020459i,0.0010015-0.0019908i,-0.0014898-0.0015983i,-0.0027851-0.0023897i,-0.0028331-0.0032016i,-0.0016901-0.0030018i,0.00067922-0.0021537i,0.0033499-0.0019593i,0.00459-0.0026784i,0.0030391-0.0038927i,-0.0017983-0.002146i,-0.0081112+0.0025682i,-0.0111+0.0045049i,-0.010459+0.0025041i,-0.0081159+0.0011385i,-0.0056858+0.001166i,-0.0036669+0.00065482i,-0.0021535+0.00011217i
