0.0002055+0.001719i,-0.0002358+0.00091742i,-0.00056255-0.00046831i,-0.00080669-0.0015534i,-0.0020972-0.00098123i,-0.0031101+0.00053289i,-0.0028707+0.00081681i,-0.00083698+0.00087149i,0.00086503+0.0011648i,0.0012165+0.00051351i,0.00049835-0.00015458i,-0.00052932-0.0004996i,-0.00042907-0.00061352i,-4.0504e-05-0.0010863i,3.4054e-05-0.0014193i,-0.00017576-0.00077351i,-0.00038011+0.00012089i,-0.00026364-0.00016837i,0.00031609-0.00054312i,0.00019078-4.9466e-05i,5.7059e-05+0.00035653i,-2.0837e-05-0.00013746i,-0.0005715-0.0002351i
-0.11475-0.074504i,-0.26052-0.14243i,-0.34989-0.15109i,-0.24587-0.085469i,-0.073146-0.038319i,-0.017813-0.034057i,-0.029141-0.01456i,-0.014683-0.0048825i,0.009981-0.031452i,0.015728-0.042151i,0.011826-0.017482i,0.026691+0.012978i,0.054068+0.026807i,0.05401+0.022179i,0.030446+0.010171i,0.018484+0.0062068i,0.019807+0.008753i,0.013886+0.0054353i,0.00015081-0.00074111i,-0.010895+0.0034542i,-0.015155+0.017963i,-0.013671+0.029127i,-0.01086+0.032078i
0.17639+0.046324i,0.3672+0.092964i,0.43287+0.11517i,0.26823+0.12211i,0.089412+0.14407i,0.058724+0.13575i,0.078603+0.069106i,0.073758+0.014409i,0.055185-0.01475i,0.031678-0.050056i,0.01539-0.080542i,0.0034608-0.091677i,-0.0073457-0.087045i,-0.012675-0.072908i,-0.023642-0.05176i,-0.037264-0.028239i,-0.034044-0.0044417i,-0.014835+0.018389i,0.0072166+0.032575i,0.020208+0.035156i,0.020437+0.028606i,0.018292+0.018159i,0.020694+0.0084372i
-0.15813+0.011667i,-0.3411-0.0039411i,-0.45617-0.082753i,-0.41285-0.16777i,-0.30311-0.17251i,-0.19886-0.12925i,-0.091995-0.098885i,-0.015526-0.075971i,0.023485-0.032569i,0.039848+0.0070425i,0.028287+0.023876i,0.001093+0.025222i,-0.029082+0.016284i,-0.043943+0.018826i,-0.023749+0.0341i,0.010018+0.033309i,0.032405+0.015195i,0.044281+0.0044727i,0.044302+0.0022563i,0.028355-0.0078392i,0.0043395-0.018846i,-0.013942-0.017703i,-0.020062-0.011404i
0.08209-0.013506i,0.22122+0.01587i,0.38361+0.10847i,0.46099+0.16055i,0.41564+0.084059i,0.28557-0.016644i,0.12992-0.028551i,0.013861+0.0090438i,-0.037591+0.020856i,-0.043835+0.0085874i,-0.03139-0.003696i,-0.016276-0.00099306i,0.0042864+0.017377i,0.026175+0.016543i,0.034399-0.0063169i,0.02817-0.020637i,0.011952-0.027338i,-0.0058221-0.03793i,-0.017136-0.036021i,-0.016161-0.017762i,-0.0073794-0.0049321i,-0.0015815+0.00040781i,0.0012686+0.0066326i
-0.08064-0.055058i,-0.23079-0.12951i,-0.4116-0.17865i,-0.4784-0.10952i,-0.38587+0.035337i,-0.23233+0.10894i,-0.1225+0.064248i,-0.074155-0.0099841i,-0.05119-0.031448i,-0.02297-0.011232i,0.013253-0.001471i,0.038497-0.016651i,0.038752-0.028188i,0.0221-0.017919i,-0.0015397-0.0034656i,-0.020081+0.0090575i,-0.028171+0.027604i,-0.038044+0.039086i,-0.039951+0.037121i,-0.019683+0.032658i,0.0030672+0.030372i,0.0072157+0.021873i,-0.0048499+0.01333i
0.14637+0.05088i,0.3398+0.093973i,0.4988+0.087432i,0.47221-0.017589i,0.29859-0.14408i,0.12779-0.17692i,0.034357-0.11004i,0.017632-0.038603i,0.01926-0.023937i,-0.0066908-0.016146i,-0.02558+0.015515i,-0.024216+0.030934i,-0.028317+0.017613i,-0.03417+0.0053873i,-0.030438+0.0096191i,-0.019968+0.018359i,0.0028303+0.026133i,0.034779+0.0341i,0.045563+0.024455i,0.02563-0.0026685i,0.008995-0.023068i,0.0088329-0.030028i,0.01129-0.024384i
-0.14376+0.043066i,-0.31084+0.07748i,-0.4066+0.099153i,-0.329+0.11496i,-0.1762+0.14583i,-0.057133+0.1687i,0.027199+0.15538i,0.076663+0.12105i,0.089359+0.091359i,0.078004+0.051094i,0.043719+0.01089i,0.012263-0.0012518i,0.0061511-5.3395e-05i,0.016028-0.0021072i,0.037912-0.006511i,0.054785-0.023722i,0.040582-0.057762i,0.0051589-0.073282i,-0.020171-0.041451i,-0.024146+0.0032121i,-0.023619+0.018541i,-0.0223+0.014662i,-0.0062825+0.0032494i
0.051405-0.073089i,0.12994-0.13988i,0.1806-0.1566i,0.15874-0.1238i,0.10764-0.098199i,0.043335-0.080204i,-0.035657-0.037779i,-0.088352+0.017513i,-0.088017+0.039267i,-0.061829+0.022725i,-0.036308+0.0049006i,-0.01023+0.0020364i,0.009542-0.00040677i,0.0044474-0.013496i,-0.025524-0.028276i,-0.057647-0.021477i,-0.070257+0.0027484i,-0.061762+0.0060264i,-0.039464-0.022597i,-0.017319-0.043699i,-0.004518-0.031306i,0.0033108-0.010256i,-0.0034514-0.0037044i
-0.011083+0.0086564i,-0.05886+0.0031116i,-0.14616+0.0018745i,-0.20727+0.03409i,-0.18874+0.080803i,-0.12592+0.079722i,-0.056195+0.031146i,0.0073761-0.021143i,0.035423-0.05043i,0.031655-0.041781i,0.023058-0.011856i,0.017219+0.010625i,0.015627+0.021224i,0.020897+0.031063i,0.035436+0.041572i,0.056805+0.04163i,0.071167+0.033089i,0.064961+0.028346i,0.038848+0.029309i,0.017038+0.032513i,0.013419+0.029425i,0.013089+0.019046i,0.0095434+0.016634i
0.068599+0.048761i,0.18292+0.088184i,0.30473+0.075816i,0.33068+0.0030727i,0.2784-0.049393i,0.23461-0.069241i,0.16104-0.084321i,0.061861-0.0612i,0.026938-0.02206i,0.01897-0.020306i,-0.01279-0.025701i,-0.036864-0.011817i,-0.036922-0.00031436i,-0.022552-0.0040761i,-0.013661-0.015495i,-0.017521-0.02886i,-0.016923-0.043232i,0.00090265-0.047258i,0.025234-0.042314i,0.030877-0.045083i,0.013153-0.048288i,-0.0039073-0.037743i,-0.00013958-0.02491i
-0.13636+0.022007i,-0.2986+0.064402i,-0.40129+0.12835i,-0.35658+0.16699i,-0.27113+0.15684i,-0.21152+0.13638i,-0.12146+0.11521i,-0.039827+0.073245i,-0.024384+0.050064i,-0.012331+0.052303i,0.023058+0.032387i,0.032867-0.0042383i,0.017233-0.017564i,0.0074812-0.0057384i,0.011106+0.013628i,0.017591+0.028984i,0.0084694+0.031029i,-0.019275+0.021501i,-0.043482+0.019782i,-0.044442+0.034882i,-0.027087+0.050295i,-0.0098144+0.050394i,-0.0040301+0.035498i
0.0754-0.1042i,0.16269-0.22472i,0.2189-0.30205i,0.21819-0.26025i,0.2197-0.17391i,0.20798-0.14272i,0.12142-0.14424i,0.014761-0.12933i,-0.040039-0.10299i,-0.058896-0.068097i,-0.057658-0.025224i,-0.033174+0.0060262i,-0.0093885+0.014645i,-0.0061837+0.0074163i,-0.016856-0.0096956i,-0.021889-0.021043i,-0.003035-0.012612i,0.027429-0.00038989i,0.046096-0.007715i,0.0511-0.025967i,0.049122-0.038019i,0.040321-0.04239i,0.022865-0.037148i
0.023553+0.060096i,0.0356+0.12517i,0.0011715+0.16056i,-0.082637+0.14792i,-0.15394+0.13007i,-0.15704+0.12516i,-0.084515+0.11567i,0.015134+0.087738i,0.075478+0.038092i,0.081132-0.0092221i,0.05877-0.033068i,0.032066-0.036389i,0.012479-0.025623i,0.003354-0.0019305i,0.0069296+0.025566i,0.012217+0.035742i,0.0028202+0.020724i,-0.015494+0.0031446i,-0.028278+0.0092561i,-0.034012+0.028057i,-0.037137+0.033336i,-0.036361+0.027278i,-0.025448+0.021694i
-0.012906+0.030577i,0.0020185+0.052307i,0.063474+0.027981i,0.12153-0.053833i,0.11257-0.089816i,0.074601-0.028062i,0.045096+0.025784i,0.010864+0.04506i,0.00076929+0.080644i,0.017403+0.086255i,0.014301+0.053148i,-0.0023369+0.028716i,-0.014189+0.0089157i,-0.02513-0.014072i,-0.03312-0.028369i,-0.032729-0.024028i,-0.019935-0.0057731i,0.00038753+0.0069099i,0.015525-1.2353e-05i,0.019344-0.01493i,0.017365-0.014414i,0.018303-0.002121i,0.020234+0.0055809i
-0.081073-0.032862i,-0.20647-0.039575i,-0.31491+0.024066i,-0.30312+0.12236i,-0.21993+0.12243i,-0.18018+0.051272i,-0.15682+0.048697i,-0.10365+0.065209i,-0.071933+0.027369i,-0.060948-0.00057518i,-0.033237+0.0015276i,-0.0051813+0.0021426i,0.01112+0.0074342i,0.021929+0.01657i,0.030506+0.020634i,0.035842+0.01603i,0.033767+0.001101i,0.023199-0.014188i,0.0031848-0.013826i,-0.014856+1.653e-05i,-0.021241+0.0072147i,-0.02219+0.0041688i,-0.018443-0.0042672i
0.099034-0.056768i,0.21976-0.17135i,0.27696-0.30384i,0.18449-0.31118i,0.082724-0.14487i,0.08777-0.0033912i,0.093756-0.018459i,0.052959-0.066729i,0.0321-0.060971i,0.029215-0.04463i,0.012207-0.033433i,-0.0033838-0.014171i,-0.0045517+0.00020092i,0.00075094-0.0046185i,0.0022816-0.020008i,-0.0033231-0.02992i,-0.011967-0.025506i,-0.011089-0.015624i,0.0022867-0.017169i,0.011743-0.024985i,0.010156-0.022507i,0.0055304-0.014829i,-0.0038166-0.010922i
0.0028022+0.11613i,0.013916+0.27727i,0.050548+0.40436i,0.07945+0.34229i,0.028258+0.13045i,-0.067446-0.027693i,-0.086971-0.039419i,-0.033382+0.00042246i,0.0083022+0.018331i,0.021829+0.032579i,0.031546+0.038113i,0.026626+0.022714i,0.005387+0.0090998i,-0.0083096+0.011808i,-0.0098042+0.025282i,-0.0044014+0.037972i,0.0035014+0.037958i,0.0053815+0.031167i,2.5518e-05+0.029651i,-0.0019077+0.02648i,0.0025169+0.014632i,0.0047189+0.0049379i,0.0058825+0.0067925i
-0.080026-0.038853i,-0.18164-0.090883i,-0.25725-0.12574i,-0.20761-0.093739i,-0.065078-0.018208i,0.051852+0.02698i,0.082009+0.0031136i,0.040103-0.029287i,-0.017153-0.014047i,-0.045924+0.011103i,-0.049188+0.017001i,-0.036297+0.010991i,-0.01658-0.0040599i,-0.0038837-0.020816i,0.00023949-0.035198i,-0.00070752-0.043226i,0.0022494-0.037989i,0.013649-0.027981i,0.021844-0.025211i,0.015115-0.026128i,3.5206e-05-0.020565i,-0.0078899-0.011971i,-0.0045278-0.0096378i
0.01951-0.055639i,0.043833-0.12371i,0.056729-0.15379i,0.045313-0.11598i,0.017493-0.09881i,-0.02814-0.12737i,-0.070839-0.10555i,-0.057753-0.052523i,-0.010892-0.060579i,0.0095317-0.085239i,0.015502-0.069835i,0.025911-0.045971i,0.026514-0.030551i,0.017767-0.0093919i,0.010423+0.015507i,0.0041609+0.029123i,-0.0080565+0.026914i,-0.022494+0.020464i,-0.024597+0.023537i,-0.01087+0.033687i,0.0074882+0.033496i,0.017555+0.018015i,0.015787-0.0022353i
0.079632+0.017451i,0.19083+0.031607i,0.26674-0.0049004i,0.20433-0.07096i,0.081822-0.052187i,0.043786+0.029838i,0.068084+0.051251i,0.072891+0.040954i,0.068016+0.056415i,0.066311+0.060391i,0.047597+0.045288i,0.024356+0.03547i,0.011788+0.026638i,0.0019902+0.012756i,-0.0032546+0.00031082i,0.0040877-0.005088i,0.019406-0.0031778i,0.030156-0.0015819i,0.0299-0.012021i,0.02101-0.03112i,0.010565-0.038009i,0.0075065-0.02669i,0.0076248-0.0085155i
-0.075757+0.077146i,-0.17565+0.20571i,-0.23131+0.33178i,-0.14911+0.3238i,-0.020369+0.16081i,0.017916+0.0044798i,-0.015134-0.019419i,-0.044116+0.017205i,-0.052287+0.029927i,-0.051719+0.020571i,-0.046465+0.01246i,-0.037362+0.0096752i,-0.026278+0.010081i,-0.015478+0.014038i,-0.010446+0.017208i,-0.013391+0.014712i,-0.016004+0.004046i,-0.015313-0.0057736i,-0.016793+0.0013108i,-0.01703+0.019878i,-0.01388+0.030429i,-0.0099608+0.030577i,-0.0022021+0.030372i
-0.032816-0.10929i,-0.086428-0.27529i,-0.15828-0.42418i,-0.20936-0.37917i,-0.19117-0.16074i,-0.10496+0.02538i,-0.018638+0.062318i,0.0065829+0.021357i,-0.010233+0.00011879i,-0.017024+0.00013494i,-0.013837-0.0047868i,-0.013221-0.0067445i,-0.0073958-0.0046824i,0.0062349-0.010872i,0.022113-0.020995i,0.03053-0.023457i,0.023696-0.01338i,0.011895-0.0017812i,0.0088798-0.0024519i,0.0097568-0.010621i,0.0073429-0.014201i,0.00081737-0.01242i,-0.0047781-0.010651i
0.094954+0.007935i,0.23145+0.040817i,0.36326+0.098853i,0.37606+0.12417i,0.2823+0.066378i,0.17499-0.02681i,0.082885-0.076074i,0.0251-0.068857i,0.01984-0.048615i,0.02575-0.031379i,0.019216-0.011717i,0.011161+0.0063959i,0.0049959+0.020068i,-0.0017775+0.028452i,-0.011505+0.032992i,-0.015281+0.030221i,-0.0087336+0.016785i,-0.0028561+0.0053346i,-0.0030808+0.0045319i,-0.0037891+0.0060104i,-0.0057942+0.0033527i,-0.0058653+0.0012715i,-0.00048174-0.0015091i
-0.012551+0.062761i,-0.061953+0.14584i,-0.14133+0.19423i,-0.19832+0.16174i,-0.17989+0.1237i,-0.10376+0.12635i,-0.019138+0.1058i,0.020629+0.063413i,0.0063898+0.049622i,-0.016073+0.053172i,-0.023328+0.043532i,-0.02489+0.023145i,-0.022338+0.0064308i,-0.014907-0.0046992i,-0.0096886-0.010857i,-0.0072104-0.009049i,-0.0047771-0.0045492i,-0.0019265-0.0043325i,-2.1809e-05-0.007244i,-0.0005182-0.0038837i,0.0004414+0.0069989i,0.0020533+0.013729i,-0.0059989+0.015575i
-0.067436-0.02559i,-0.14323-0.067833i,-0.15764-0.1017i,-0.051613-0.089067i,0.059371-0.060511i,0.064088-0.049482i,0.019339-0.03734i,-0.0035275-0.037432i,-0.012466-0.055026i,-0.019007-0.069399i,-0.017611-0.067406i,-0.0097106-0.05488i,-0.0057581-0.042484i,-0.0075388-0.028054i,-0.0071448-0.013454i,-0.0063763-0.0048568i,-0.0055737+0.00055281i,0.0013865+0.0053232i,0.012455+0.0096792i,0.023506+0.0080972i,0.027323-0.004973i,0.015084-0.018522i,-0.00081071-0.017259i
0.053096-0.063626i,0.1263-0.15119i,0.16039-0.21373i,0.083911-0.1801i,-0.019113-0.08764i,-0.05203-0.013421i,-0.033871+0.036025i,0.0051275+0.057753i,0.041498+0.038046i,0.052224+0.012024i,0.047529+0.0039663i,0.041262+0.0014743i,0.035388+0.001067i,0.029462+0.0031292i,0.022358+0.0067861i,0.020216+0.0096607i,0.019801+0.0054369i,0.011292-0.0048059i,-0.0064463-0.015305i,-0.027444-0.018226i,-0.04032-0.010328i,-0.034112+0.0019799i,-0.011348+0.0081919i
0.044363+0.077449i,0.096655+0.19127i,0.14322+0.28071i,0.14131+0.24021i,0.098624+0.13528i,0.061492+0.067453i,0.036009+0.018035i,0.0047944-0.0067732i,-0.0030131+0.0061461i,0.0085854+0.010044i,0.0052473-0.00075195i,-0.0077292-0.0014016i,-0.016953+0.0059893i,-0.020669+0.012622i,-0.021974+0.011112i,-0.026627+0.0042426i,-0.027171+0.0018736i,-0.018845+0.0049741i,-0.0063804+0.014309i,0.0097353+0.026795i,0.028995+0.032471i,0.045443+0.023344i,0.044015+0.00043641i
-0.081446-0.0040337i,-0.20853-0.017779i,-0.32782-0.04986i,-0.32751-0.079561i,-0.24015-0.088135i,-0.16889-0.066305i,-0.1137-0.010716i,-0.05714+0.029624i,-0.032987+0.026771i,-0.02976+0.019531i,-0.01882+0.016817i,-0.0099047+0.0061664i,-0.011194-0.0044819i,-0.010105-0.01075i,0.00066615-0.01579i,0.015004-0.017906i,0.02203-0.014604i,0.019787-0.010346i,0.01298-0.013958i,0.0036441-0.026666i,-0.0099241-0.037764i,-0.029816-0.037219i,-0.046503-0.018765i
0.019173-0.069551i,0.068246-0.15542i,0.14299-0.19944i,0.18274-0.12532i,0.15648-0.014483i,0.10715+0.018408i,0.061768-0.017025i,0.023076-0.048635i,0.0047654-0.043128i,0.0081553-0.028957i,0.010793-0.022003i,0.0089764-0.011211i,0.010534-0.0028298i,0.010336+0.0010665i,0.0075481+0.0061821i,0.0039109+0.0065652i,-0.0018622+0.0013436i,-0.0036126+0.00027609i,-7.7751e-05+0.008072i,0.001398+0.017073i,-0.0015961+0.020618i,-0.0026852+0.024166i,0.0073683+0.029002i
0.055399+0.020517i,0.10829+0.069289i,0.093839+0.11727i,-0.0091806+0.11272i,-0.077165+0.056504i,-0.060635+0.0072573i,-0.037995-0.0041324i,-0.029365+0.013939i,-0.012417+0.031716i,-0.0057495+0.042104i,-0.0065653+0.048623i,-0.0031492+0.041112i,-0.0012155+0.027048i,-0.0017265+0.015341i,-0.0067742+0.0085855i,-0.0091894+0.010405i,-0.0067042+0.013441i,-0.0069014+0.0086582i,-0.012642-0.001927i,-0.018539-0.0071667i,-0.011576+0.00035152i,0.0094022+0.0053948i,0.024323-0.0067261i
-0.031256+0.043182i,-0.07467+0.091335i,-0.078693+0.095434i,-0.015148+0.038247i,0.029309+0.01137i,0.02961+0.034539i,0.050953+0.023532i,0.050617-0.016394i,0.0092556-0.024071i,-0.014744-0.016762i,-0.017932-0.019594i,-0.016322-0.01912i,-0.012998-0.016966i,-0.014382-0.015188i,-0.013317-0.014231i,-0.008044-0.018212i,-0.0015592-0.020089i,0.0067624-0.014666i,0.016257-0.0034184i,0.027169+0.0058638i,0.029665+0.0018092i,0.015591-0.01162i,-0.010001-0.018033i
-0.026457-0.051236i,-0.072341-0.11748i,-0.10814-0.1413i,-0.082716-0.076359i,-0.0038799-0.030658i,0.033063-0.051236i,-0.0046967-0.022642i,-0.01442+0.035516i,0.016592+0.026118i,0.019483-0.0040194i,0.01034-0.0041209i,0.014147-0.0033818i,0.018674-0.010395i,0.019583-0.013096i,0.017138-0.0066634i,0.014881+0.0065648i,0.012929+0.012587i,0.0071742+0.0062221i,-0.0011694-0.0071776i,-0.01268-0.020393i,-0.025381-0.022303i,-0.035169-0.006861i,-0.035375+0.017848i
0.066727-0.0124i,0.15547-0.035172i,0.21899-0.06895i,0.15469-0.083543i,0.023542-0.026014i,-0.026394+0.05896i,0.0070532+0.060092i,0.021964+0.010753i,0.0073132-0.0011276i,0.0092414-0.0014595i,0.012003-0.013692i,0.0043538-0.012046i,0.0022033+0.001262i,0.0049138+0.010407i,0.0059888+0.0091501i,0.0017314+0.0019491i,-0.0045634-0.0015671i,-0.0063528+0.00033918i,-0.0059398+0.0079667i,-0.0019605+0.0202i,0.010939+0.026541i,0.033348+0.021139i,0.054878+0.0045188i
0.00062238+0.052983i,-0.023406+0.13492i,-0.0479+0.19679i,-0.034026+0.15276i,0.0086406+0.02393i,0.016569-0.061264i,-0.016479-0.048368i,-0.032825-0.0089287i,-0.017424-0.0018i,-0.010694-0.0071471i,-0.01268-0.00060302i,-0.012061+0.0044314i,-0.01526+0.0036944i,-0.017317+0.0029492i,-0.015797-0.00056874i,-0.011147-0.0041062i,-0.0048817-0.0048133i,-0.0003087-0.0052369i,-0.00051581-0.0079346i,-0.0058861-0.011828i,-0.011793-0.014356i,-0.018225-0.01779i,-0.025465-0.025043i
-0.044601-0.022868i,-0.099253-0.068361i,-0.12476-0.11437i,-0.10214-0.097003i,-0.087105-0.014156i,-0.072513+0.054741i,-0.019574+0.054102i,0.01292+0.012075i,0.0012232-0.0087866i,-0.0014778-0.0081833i,0.005222-0.013412i,0.0030875-0.014577i,0.0023974-0.011831i,0.0051739-0.011721i,0.010976-0.0085002i,0.016877-0.0064938i,0.016824-0.00746i,0.015143-0.005573i,0.017967-0.0021756i,0.02231-0.0016677i,0.017663-0.0011358i,0.0029058+0.0054362i,-0.012945+0.0175i
0.025518-0.034237i,0.061441-0.066889i,0.067657-0.057813i,0.032536+0.0067205i,0.031008+0.035529i,0.044561-0.013807i,-0.0086675-0.051868i,-0.049564-0.026459i,-0.023919+0.001307i,-0.0047247+0.0075083i,-0.0066481+0.017151i,-0.0028113+0.021513i,0.0023032+0.017098i,0.0017434+0.011719i,-0.0035358+0.0086329i,-0.0066875+0.011047i,-0.0070186+0.011202i,-0.010926+0.0057706i,-0.018401-2.4144e-05i,-0.023338-0.0041967i,-0.018875-0.0078342i,-0.0043435-0.0084927i,0.013826-0.0011897i
0.028082+0.033573i,0.069173+0.068015i,0.10417+0.053709i,0.078176-0.031136i,-0.01392-0.064823i,-0.067416-0.0033882i,-0.010146+0.029554i,0.039306-0.0025317i,0.014942-0.015703i,-0.0014196-0.0016642i,0.0033819-0.0018786i,-0.00029961-0.0050369i,-0.0045967-0.00027264i,-0.0054859+0.0053603i,-0.0032866+0.0091098i,0.0012278+0.0062795i,0.0051878-0.00079096i,0.0097492-0.0024659i,0.01498+0.002824i,0.017773+0.010038i,0.017724+0.01481i,0.018267+0.011429i,0.018795-0.004937i
-0.041029+0.01542i,-0.10228+0.055415i,-0.13575+0.12622i,-0.058168+0.18966i,0.077597+0.15481i,0.12286+0.046505i,0.056381-0.0017635i,0.0087274+0.014891i,0.02261+0.017941i,0.024633+0.0040713i,0.0082684+0.0024378i,5.7527e-05-0.00074392i,-0.0046607-0.010975i,-0.008956-0.01701i,-0.012769-0.015927i,-0.012014-0.0057362i,-0.0052104+0.0042275i,-0.0001243+0.0020734i,-0.0023416-0.0076607i,-0.0060027-0.0138i,-0.010044-0.012407i,-0.02025-0.0059471i,-0.03298+0.0019104i
-0.0049835-0.046248i,-0.0072092-0.13029i,-0.026284-0.23345i,-0.08991-0.26407i,-0.16162-0.17104i,-0.14914-0.034316i,-0.058222+0.034365i,-0.00051343+0.032564i,-0.0030295+0.019233i,-0.0045605+0.012208i,0.0060356+0.00085448i,0.010646-0.0062608i,0.013802-0.0032674i,0.019441+0.0020633i,0.021831+0.0040001i,0.018654+0.0012665i,0.014453-0.00076922i,0.011117+0.0018713i,0.01104+0.0074777i,0.014069+0.010899i,0.018418+0.0081431i,0.022277+0.0043892i,0.021539+0.0078149i
0.039208+0.010541i,0.10062+0.046012i,0.16357+0.10191i,0.19087+0.12516i,0.18503+0.08072i,0.13985+0.003238i,0.051676-0.041142i,-0.0064587-0.028652i,-0.0021695-0.013471i,0.0039997-0.016528i,-0.0053871-0.011635i,-0.0077305-0.0022041i,-0.0069748+0.0021966i,-0.0085593+0.0040847i,-0.010021+0.0026417i,-0.010422+0.0013648i,-0.0092216+0.0019798i,-0.0073668+0.00031123i,-0.0086539-0.0030587i,-0.013937-0.0064591i,-0.019005-0.0075767i,-0.015727-0.0055711i,-0.0019877-0.0058219i
-0.02364+0.027471i,-0.063615+0.054044i,-0.10959+0.050964i,-0.13103-0.00024372i,-0.13573-0.037678i,-0.11876-0.0063627i,-0.05013+0.041327i,0.0070756+0.035316i,0.0068283+0.0091376i,0.0018256+0.0048547i,0.010666+0.0029792i,0.011987-0.0022817i,0.0058396-0.0028497i,0.0022061-0.0025339i,0.0038738-0.001981i,0.0070731-0.0025109i,0.0079819-0.0039675i,0.007599-0.0027229i,0.0088685+0.0001066i,0.010323+0.0057125i,0.0099282+0.01403i,0.0058647+0.017034i,-0.0018071+0.0082514i
-0.021455-0.024698i,-0.047261-0.051837i,-0.067167-0.039936i,-0.044796+0.039031i,0.019405+0.094238i,0.04995+0.050098i,-0.0011554-0.019984i,-0.044584-0.02949i,-0.026081-0.0052307i,-0.0078647+0.0044823i,-0.011492+0.010422i,-0.0092047+0.012622i,-0.001442+0.0042378i,0.0011605-0.0045958i,-0.0014908-0.0090183i,-0.0065389-0.0079522i,-0.0098884-0.0041614i,-0.0096002-0.0015489i,-0.0073651-0.00065586i,-0.0043992-0.00515i,-0.0025763-0.014679i,-0.0054355-0.019141i,-0.010293-0.012811i
0.024856-0.012642i,0.068038-0.048239i,0.10091-0.11874i,0.057647-0.19686i,-0.039688-0.1994i,-0.078062-0.10855i,-0.028603-0.024629i,0.0079292-0.0078711i,-0.006096-0.012121i,-0.01522-0.0030748i,-0.0053799+0.0032227i,0.00085986+0.005694i,0.0025009+0.012278i,0.0046201+0.017874i,0.0087415+0.020512i,0.01459+0.017001i,0.016311+0.0084262i,0.011996+0.0012268i,0.0071385-0.0033946i,0.0027695-0.002344i,-9.8352e-05+0.0024702i,0.0039259+0.0059202i,0.011321+0.0088895i
0.0038271+0.029611i,0.012825+0.099969i,0.035669+0.20604i,0.085708+0.28264i,0.13495+0.25478i,0.12833+0.12982i,0.062163+0.016054i,0.01226-0.010998i,0.012719+0.00022597i,0.016336-0.0011745i,0.0028302-0.0038052i,-0.0097484-0.0012368i,-0.016857-0.002463i,-0.021882-0.0058584i,-0.023034-0.005418i,-0.019647-0.0007944i,-0.01145+0.0023837i,-0.0065467+0.0021756i,-0.0076778+0.0028488i,-0.00795+0.0046538i,-0.0054149+0.0051272i,-0.0035917+0.0036815i,-0.00015389-0.0014126i
-0.039548-0.0085879i,-0.097893-0.046471i,-0.17286-0.12006i,-0.21455-0.18426i,-0.1909-0.17223i,-0.12297-0.08513i,-0.046603+0.0043376i,0.0010255+0.033198i,0.0025272+0.021289i,-0.0042469+0.013545i,0.0024898+0.009226i,0.0065807+0.0023591i,0.0078222-0.0016226i,0.010987-0.0019153i,0.013481-0.00059781i,0.013721+0.00051822i,0.011889+0.00052469i,0.011584+0.00095429i,0.015639+0.00089069i,0.019822-0.0007317i,0.018056-0.0019038i,0.010474-0.0037701i,-0.0010206-0.007476i
0.012812-0.022211i,0.057841-0.042387i,0.12479-0.033983i,0.16687+0.021272i,0.15237+0.066956i,0.10319+0.041238i,0.046569-0.016241i,0.008451-0.029924i,0.0046877-0.012848i,0.0072429-0.0099365i,-0.002589-0.012659i,-0.0063786-0.0087333i,-0.0019785-0.0035353i,0.001204-0.0004751i,0.00032276-0.0019566i,-0.0031968-0.0056465i,-0.0048135-0.007676i,-0.00536-0.0078647i,-0.0090549-0.006368i,-0.015084-0.003508i,-0.015948-0.001523i,-0.0094538+0.00021446i,-0.004166+0.0069561i
0.0047641+0.01378i,0.0086605+0.038159i,-0.0039152+0.045894i,-0.029085-0.0037779i,-0.045872-0.066835i,-0.0359-0.044311i,-0.0024887+0.026471i,0.020911+0.040609i,0.016783+0.011311i,0.0072201-0.0029555i,0.0095926-0.0026602i,0.010679-0.0022123i,0.0046197+0.0022669i,0.00013554+0.0074195i,0.00013629+0.0081754i,0.0029439+0.0062915i,0.0040885+0.004917i,0.003094+0.0040172i,0.0053014+0.0016814i,0.008235-0.0015963i,0.0078904+0.0003589i,0.0085746+0.0054048i,0.014457+0.0056808i
-0.018137+0.0058285i,-0.044502+0.022387i,-0.07036+0.058101i,-0.06395+0.11643i,-0.03321+0.15115i,-0.011169+0.10245i,-0.016158+0.013646i,-0.024284-0.018986i,-0.0091221-0.0030994i,0.0067439+0.0043113i,0.0060171+0.0014284i,0.001578-0.0020739i,-0.0008676-0.0089321i,-0.0035175-0.014047i,-0.0056357-0.01355i,-0.0084837-0.0096188i,-0.0095268-0.0058769i,-0.0071028-0.0046587i,-0.0061595-0.0022918i,-0.0071103+0.0007685i,-0.0092077-0.0011488i,-0.012478-0.0063756i,-0.01341-0.011033i
-0.0062585-0.025096i,-0.012013-0.071778i,-0.019117-0.1486i,-0.028944-0.21329i,-0.034014-0.20395i,-0.027227-0.11874i,-0.014773-0.025578i,-0.0061692+0.010164i,-0.0098039+0.0055785i,-0.015976+0.0085087i,-0.010417+0.016009i,-0.00078723+0.016072i,0.0043576+0.013245i,0.0062447+0.011876i,0.0074752+0.012957i,0.0091225+0.011951i,0.0089125+0.0071128i,0.0063928+0.0024325i,0.0047263+0.0004375i,0.0055853+0.0013271i,0.0073567+0.0045299i,0.0080106+0.0070976i,0.0029298+0.0089331i
