-0.0030364-0.00040449i,-0.00093075+0.0002696i,0.00046444+0.00079574i,0.0015136+0.00073093i,0.0017255+0.00098218i,0.0010533+0.0010475i,0.00066333+0.00094708i,0.0007704+0.0012282i,0.00067072+0.001212i,0.0004142+0.00085714i,0.0010522+0.0012527i,0.00095716+0.00042642i,0.00046049-0.0011976i,0.00016844-0.0015092i,-0.00044356-0.0012707i,-0.0008058-0.001576i,-0.00047915-0.0011714i,0.00016595+2.5318e-05i,0.00033012+0.00034862i,-3.9587e-05+0.00048525i,-0.0003915+4.3523e-05i,-0.00041265-0.00045173i,-0.00064518-0.00066397i
-0.046865-0.016393i,-0.14221-0.084429i,-0.28488-0.2026i,-0.38058-0.25729i,-0.37074-0.17408i,-0.30141-0.087077i,-0.21393-0.092521i,-0.12081-0.10187i,-0.048622-0.064916i,-0.014187-0.031157i,-0.0068132-0.02586i,-0.014498-0.027934i,-0.022531-0.023407i,-0.019462-0.015203i,-0.0094347-0.0072584i,-0.0035306-0.0023637i,-0.006293-0.00058907i,-0.010503+0.00016946i,-0.0096191+0.0012407i,-0.0079193+0.0015188i,-0.0072424-0.00066188i,-0.0038507-0.0045194i,0.0013917-0.0089558i
0.042695+0.0057723i,0.14049+0.062559i,0.29479+0.16553i,0.40555+0.22148i,0.40021+0.16151i,0.32025+0.0922i,0.20951+0.091235i,0.10162+0.088759i,0.034861+0.051096i,0.0094879+0.025024i,0.0064586+0.025598i,0.013863+0.02868i,0.017061+0.020628i,0.0091999+0.011392i,4.9991e-05+0.0084618i,-0.0013016+0.0099963i,0.0028918+0.015464i,0.0078743+0.018857i,0.011485+0.015597i,0.012954+0.0098355i,0.011102+0.0063557i,0.005335+0.0047509i,-0.0032276+0.0017175i
-0.041685-0.0045108i,-0.13892-0.048613i,-0.2915-0.14279i,-0.40183-0.21619i,-0.39231-0.20172i,-0.29941-0.16494i,-0.17635-0.14961i,-0.071845-0.11382i,-0.025666-0.058842i,-0.014241-0.018829i,-0.0031811-0.0083814i,-0.00047258-0.012452i,-0.0068084-0.0086391i,-0.003378+0.0004697i,0.0062332+0.0026242i,0.010809-0.00040595i,0.010124-0.004195i,0.0068879-0.006881i,0.0033151-0.0078812i,-0.0014941-0.0093381i,-0.0057536-0.009887i,-0.0045359-0.0069216i,-0.00028419-0.00097211i
0.039599-0.0022464i,0.13395+0.031499i,0.28194+0.11156i,0.38105+0.18508i,0.34622+0.19207i,0.21918+0.17435i,0.085215+0.15234i,0.0010242+0.097605i,-0.022254+0.045738i,-0.012675+0.024883i,-0.0059697+0.018607i,-0.0055607+0.015672i,-0.0030374+0.01188i,-0.0013421+0.0060294i,-0.00010818-0.00047081i,0.0022464-0.004283i,0.006667-0.0032582i,0.010359-0.0007313i,0.0092412+0.00028658i,0.0064854+0.0017457i,0.0030077+0.0040464i,-0.0012101+0.0050109i,-0.0027657+0.0038078i
-0.027391+0.0027084i,-0.11692-0.023061i,-0.2614-0.095071i,-0.35935-0.17257i,-0.31846-0.19283i,-0.18341-0.17096i,-0.0498-0.12678i,0.021197-0.057106i,0.03075-0.0056123i,0.020091+0.0028509i,0.017453-0.0074716i,0.018509-0.015628i,0.017368-0.015139i,0.015914-0.010307i,0.011796-0.0072904i,0.0052017-0.0084799i,-0.00041991-0.012883i,-0.0041392-0.01594i,-0.0065694-0.012612i,-0.0076897-0.0067627i,-0.0057233-0.0020455i,-6.8875e-05+0.00069141i,0.0058765+0.00040322i
0.029067-0.0033272i,0.11285+0.014507i,0.2504+0.077127i,0.33858+0.15487i,0.28117+0.19001i,0.13767+0.1772i,0.016721+0.12474i,-0.035294+0.054374i,-0.028904+0.01709i,-0.0086328+0.014191i,-0.0063883+0.014791i,-0.01239+0.016132i,-0.011229+0.014991i,-0.0086361+0.0062894i,-0.0078882-0.00267i,-0.0075115-0.0050922i,-0.00701-0.0018585i,-0.0058369+0.0024069i,-0.0025274+0.0050453i,0.0033285+0.0078859i,0.0059445+0.0083233i,0.0022094+0.0037i,-0.0050671-0.0014642i
-0.026818+0.0061727i,-0.10297-0.0053978i,-0.22594-0.056999i,-0.29481-0.13007i,-0.21516-0.16416i,-0.062082-0.14414i,0.039702-0.086039i,0.064947-0.022272i,0.050032-0.00041193i,0.027602-0.0087809i,0.017369-0.014436i,0.01749-0.019401i,0.013001-0.022834i,0.0046312-0.017145i,-0.0016869-0.0081938i,-0.0053758-0.0031095i,-0.0077997-0.002934i,-0.0099253-0.0034609i,-0.0093847-0.003113i,-0.0056628-0.006065i,-0.0030063-0.0085845i,-0.00038629-0.0034954i,0.0046132+0.0060204i
0.024815-0.0056949i,0.095461+2.7824e-05i,0.21211+0.039298i,0.27966+0.096467i,0.20553+0.11351i,0.056025+0.075249i,-0.032863+0.015393i,-0.037501-0.028774i,-0.02101-0.031112i,-0.011588-0.0084827i,-0.0095669+0.0058544i,-0.013096+0.0098131i,-0.016303+0.0096966i,-0.014818+0.005893i,-0.010217+0.0028894i,-0.0059151+0.0039043i,-0.0034342+0.0076627i,-0.001777+0.010447i,0.00096506+0.010261i,0.0034541+0.0098386i,0.0054075+0.0088599i,0.0058763+0.0044127i,0.0043088-0.0032818i
-0.020874+0.010573i,-0.082255+0.0065169i,-0.18303-0.028453i,-0.23729-0.087515i,-0.1622-0.11082i,-0.030535-0.068663i,0.033974-0.0031537i,0.024114+0.031936i,0.0050699+0.02397i,0.00092961+0.0037484i,0.0058988-0.0044759i,0.011753-0.0065956i,0.010279-0.0066827i,0.0048966-0.001776i,0.0011484+0.0032943i,0.002396+0.0043996i,0.0058183+0.002463i,0.0067166+0.00078731i,0.0043646-0.0011759i,0.00028678-0.006486i,-0.004037-0.0091209i,-0.0048573-0.0057066i,-0.0039494-0.0019736i
0.013474-0.010363i,0.068601-0.0097546i,0.15991+0.017277i,0.20579+0.057501i,0.12668+0.055765i,0.004914+0.0046411i,-0.039408-0.045216i,-0.025063-0.060681i,-0.016282-0.037058i,-0.016324-0.002912i,-0.013411+0.0095868i,-0.014996+0.010833i,-0.016799+0.013239i,-0.01076+0.01079i,-0.0017928+0.0046711i,0.0014085-0.00022463i,-0.00045755-8.2169e-05i,-0.00010969+0.0031866i,0.0017112+0.0045399i,0.0016081+0.0061448i,0.0022342+0.0080738i,0.0035378+0.0057074i,0.002288+0.00035213i
-0.011771+0.0092251i,-0.059815+0.010526i,-0.14389-0.010643i,-0.19023-0.040485i,-0.13053-0.028391i,-0.034368+0.02692i,-0.00081065+0.067152i,-0.011349+0.068435i,-0.010566+0.045988i,0.0023671+0.020616i,0.013206+0.0055373i,0.021471-0.0031581i,0.022064-0.0076284i,0.01586-0.0058102i,0.0098484-0.0028872i,0.0073203-0.0031623i,0.0077401-0.0057782i,0.006632-0.0074843i,0.0033523-0.0079944i,0.0013353-0.0097465i,-0.00042813-0.010424i,-0.0034872-0.006344i,-0.0054915+0.0013607i
0.010376-0.0090692i,0.051022-0.011775i,0.12531+0.0041566i,0.17032+0.029577i,0.12562+0.018527i,0.051149-0.034327i,0.026453-0.066858i,0.029399-0.05267i,0.017667-0.022221i,0.0019477+0.0012729i,-0.0048601+0.010767i,-0.0084693+0.012064i,-0.0077796+0.010585i,-0.0018229+0.0047637i,0.0017285-0.0019568i,0.00037581-0.0055322i,-0.0018697-0.0054591i,-0.0020467-0.0024337i,-0.0016555+0.0028106i,-0.0021449+0.0093217i,-0.0021209+0.014108i,0.00057889+0.012644i,0.0041458+0.0058766i
-0.010581+0.0070935i,-0.044564+0.010902i,-0.10638+0.0025463i,-0.1422-0.012874i,-0.10364+0.0049402i,-0.048575+0.054124i,-0.035563+0.072626i,-0.032264+0.048363i,-0.0082813+0.022529i,0.012326+0.0070477i,0.014853-0.0036178i,0.013356-0.010676i,0.011783-0.013229i,0.0070345-0.011784i,0.00092206-0.0086126i,-0.0023057-0.0043507i,-0.0022077-0.0017085i,-0.0018004-0.0017668i,-0.00031915-0.0039876i,0.0036455-0.0080656i,0.0054922-0.011645i,0.0019077-0.010684i,-0.0039544-0.0070222i
0.0083805-0.0098139i,0.037815-0.014048i,0.095689-0.008974i,0.14073-0.0031656i,0.12706-0.0288i,0.088758-0.068291i,0.070326-0.065728i,0.054759-0.034294i,0.02725-0.01258i,0.0062707-0.0026147i,0.00051224+0.0013302i,-0.0021927+0.0012092i,-0.0061725-0.00056764i,-0.0067192-0.0030769i,-0.0037454-0.0049385i,-0.0025061-0.0061759i,-0.0044243-0.004509i,-0.0061178+0.00077107i,-0.0056899+0.0046355i,-0.0044998+0.0059249i,-0.004406+0.0078427i,-0.0017905+0.0093513i,0.0037042+0.010134i
-0.0044362+0.0041016i,-0.03113+0.0093106i,-0.080518+0.0036344i,-0.12277-0.0075857i,-0.11953+0.005219i,-0.093854+0.030186i,-0.076857+0.024888i,-0.055387+0.0033825i,-0.026138-0.0068064i,-0.0074612-0.0063783i,-0.0010937-0.0024193i,0.0025513-0.0013376i,0.0028181-0.0018656i,-0.00064762+0.001162i,-0.0034502+0.0046486i,-0.0037309+0.0054613i,-0.0023207+0.003473i,0.00051842-0.00047975i,0.0034656-0.0028916i,0.0066368-0.0038528i,0.0078161-0.0052396i,0.0056038-0.0069643i,0.0019103-0.0084169i
0.0063586-0.0061027i,0.026222-0.011408i,0.069242-0.010874i,0.10878-0.0096583i,0.10893-0.026355i,0.089391-0.043352i,0.072878-0.027168i,0.050113-0.0039119i,0.02068-0.0013639i,-0.0001682-0.0025559i,-0.0058696+0.0013905i,-0.0085412+0.0032654i,-0.010965+0.0024448i,-0.0084603+0.0013995i,-0.0034988-8.6557e-05i,-0.00051206-0.0007029i,0.00013739+0.0024233i,-0.0011077+0.0074631i,-0.0046269+0.0081689i,-0.0085181+0.0048431i,-0.010697+0.0032076i,-0.0087993+0.0050295i,-0.0033894+0.0055031i
-0.00031819+0.0030762i,-0.016219+0.0066898i,-0.054644+0.0046178i,-0.098783+0.0013048i,-0.11696+0.0098477i,-0.11001+0.020994i,-0.083247+0.0098246i,-0.04426-0.0059716i,-0.016906+0.00065932i,-0.002933+0.010004i,0.0050328+0.0060007i,0.0073468+0.00061497i,0.0068442+0.0025578i,0.005432+0.0065826i,0.0038181+0.0065963i,0.0017257+0.0032253i,0.00085226-0.00056943i,0.0017178-0.0029434i,0.0043195-0.0030542i,0.0069449-0.0019607i,0.0091706-0.0013985i,0.0092734-0.0036419i,0.0045341-0.0071916i
-0.0046205-0.0025019i,0.010335-0.0013502i,0.044158+0.0036044i,0.086091+0.010311i,0.10989+0.0094365i,0.10448+0.0079819i,0.072155+0.01616i,0.029514+0.017186i,0.00017792+0.0098472i,-0.0071894+0.0067954i,-0.0031395+0.0062951i,-0.00074974+0.0044895i,-0.00081135+0.00089871i,-0.00048779-0.0034531i,0.001339-0.005467i,0.0035979-0.0039354i,0.0043993-0.00035424i,0.001723+0.0030892i,-0.0034215+0.003581i,-0.0067876+0.0011985i,-0.0084491+7.1935e-06i,-0.0091151+0.0023225i,-0.0079517+0.0074888i
0.0050228+0.0039245i,-0.0053698+0.0022924i,-0.030865-0.0023474i,-0.065243-0.010002i,-0.087457-0.014099i,-0.082858-0.01854i,-0.052486-0.029889i,-0.018509-0.028018i,0.0027065-0.010699i,0.0090719+6.6355e-05i,0.0062892+0.00090765i,0.0036155+0.00059343i,0.0043754+0.00098258i,0.0050575+0.002371i,0.0032499+0.0022798i,0.0015913+0.00024982i,0.0022257-0.0028898i,0.0045676-0.0052755i,0.0057936-0.0037493i,0.0061094+0.00034325i,0.0068488+0.0046668i,0.0081403+0.0041515i,0.0081908-0.00097474i
0.00093313+0.001887i,0.011311-0.00069876i,0.038212+5.4565e-05i,0.075872+0.0050048i,0.10038+0.0095704i,0.091558+0.015593i,0.051214+0.025896i,0.014148+0.027514i,0.0026908+0.016573i,0.0036762+0.0064395i,0.0042024+0.001285i,0.0024733-0.0040666i,0.00044668-0.0088493i,-6.0533e-05-0.011008i,0.00067412-0.0097987i,0.00069355-0.0063468i,-0.0004811-0.0022452i,-0.0031888+0.0012487i,-0.005218+0.0014357i,-0.0046145-0.0016595i,-0.0047359-0.005153i,-0.0062439-0.0049883i,-0.0063609-0.0011317i
-0.0039315+0.0036405i,-0.010752+0.0050219i,-0.029939+0.0030233i,-0.056372-0.0098763i,-0.071419-0.030541i,-0.064072-0.046011i,-0.036141-0.042454i,-0.0077941-0.023192i,0.0014496-0.0054626i,0.0011881+0.0025753i,0.0041002+0.0036452i,0.0052901+0.0033306i,0.0022761+0.0037507i,-0.0015941+0.0034854i,-0.0032228+0.0020097i,-0.0030666-0.0017568i,-0.0024865-0.0057438i,-0.00054259-0.0059796i,0.0021163-0.0026703i,0.0030489+0.0016815i,0.0043635+0.0056126i,0.0068874+0.0070527i,0.0089084+0.0036759i
0.0054039+0.0003832i,0.012713-0.0021342i,0.029207-0.0031833i,0.051488+0.0020647i,0.061942+0.013815i,0.044619+0.027287i,0.016349+0.031473i,0.0024078+0.01625i,0.0010606-0.0021115i,0.0012525-0.0067436i,-0.00087433-0.0050114i,-0.0044126-0.0058194i,-0.0073105-0.0078004i,-0.0071674-0.0077996i,-0.0045374-0.0050262i,-0.0031088-0.0021509i,-0.0042954+0.0011606i,-0.0058616+0.0037218i,-0.0058517+0.0018875i,-0.0035161-0.0028003i,-0.0023137-0.0069866i,-0.004775-0.008225i,-0.0068093-0.0052766i
-0.0035077-0.00068737i,-0.0084794+0.00026532i,-0.023138-0.0017044i,-0.044817-0.012079i,-0.059013-0.029147i,-0.044406-0.037379i,-0.0095903-0.029812i,0.0089517-0.014011i,0.0054233+0.00030416i,0.0019137+0.0054118i,0.0038653+0.0044478i,0.0051072+0.0033408i,0.0038077+0.0044365i,0.0013654+0.0058955i,-3.9861e-05+0.0045545i,-0.0008672+0.0012885i,-0.0007745-0.00023661i,-3.5956e-05+0.00035996i,-0.0001711+0.0022449i,-0.00066491+0.0041074i,-0.00049368+0.0058512i,0.00097916+0.0079584i,0.0033563+0.0064848i
-0.0055021+0.00074807i,-0.0012736+0.0044876i,0.012119+0.011889i,0.03363+0.024072i,0.045992+0.039387i,0.035067+0.044571i,0.0097438+0.026221i,-0.00887+0.0019277i,-0.012395-0.0057329i,-0.0077099-0.00052145i,-0.0031748+0.0023735i,-0.0012871+0.00069004i,-0.0019698+0.00021049i,-0.0021231+0.00094278i,-0.00080013+0.0015757i,-0.00058783+0.0030241i,-0.0019868+0.0048534i,-0.0024054+0.0048888i,-0.0016555+0.0025094i,-0.00023101-0.00073887i,0.0019528-0.0046845i,0.0021971-0.0076i,-0.00025667-0.0071966i
0.00028806-0.0027249i,-0.002035-0.004087i,-0.010789-0.0098038i,-0.023914-0.019267i,-0.027928-0.029788i,-0.013112-0.036164i,0.0052388-0.027269i,0.0090229-0.0096496i,0.0027349+0.00053193i,-0.00082541+0.0042467i,0.0018178+0.0056789i,0.0031629+0.0057882i,0.0040459+0.0055601i,0.0059141+0.0023174i,0.0055071-0.0015464i,0.0051711-0.0026255i,0.006092-0.0022472i,0.0052818-0.00081709i,0.0034254+0.00053835i,0.0007429+0.0013678i,-0.0024097+0.0039773i,-0.0039583+0.0079823i,-0.0022065+0.0089057i
0.00037841+0.0025228i,0.0032921+0.0032839i,0.012913+0.0084181i,0.028231+0.017544i,0.0363+0.025786i,0.02176+0.024828i,-0.0013469+0.014704i,-0.0074088+0.0071704i,-0.0013138+0.007717i,0.003557+0.0089973i,0.003634+0.0046875i,0.001109-0.0020994i,-2.244e-05-0.006115i,0.00050528-0.0059354i,0.00054598-0.0042398i,0.00023511-0.0028893i,0.00084356-0.001483i,0.0016333-0.00068026i,0.0020779-0.0017449i,0.0026014-0.0027799i,0.0030039-0.0037356i,0.0035674-0.0055109i,0.001682-0.0054418i
-0.0029994-0.0035563i,-0.0052977-0.0038866i,-0.010889-0.0083795i,-0.016145-0.020525i,-0.014467-0.037185i,-0.0046279-0.039169i,0.0023161-0.019698i,6.1697e-05-0.0010424i,-0.0034747+0.0054214i,-0.0013044+0.0056994i,0.0041166+0.0047444i,0.0069265+0.003563i,0.0072366+0.0012422i,0.0057116-0.0021154i,0.0029917-0.0040603i,0.0019424-0.0044621i,3.8692e-05-0.0051606i,-0.0027241-0.0049846i,-0.0036515-0.0027532i,-0.0034889-0.00020161i,-0.003861+0.0022368i,-0.0054561+0.0050497i,-0.0051947+0.0060289i
0.0056656+0.00077709i,0.0075943+0.00070636i,0.012913+0.0012658i,0.017093+0.003986i,0.011805+0.00947i,-0.0024928+0.012499i,-0.0063561+0.0057037i,0.0034894-0.0047736i,0.010567-0.0084687i,0.0081914-0.0064477i,0.0027957-0.0045826i,-0.0025168-0.0053252i,-0.0066191-0.0064522i,-0.0088613-0.0049474i,-0.008615-0.0024841i,-0.0070338-0.0016421i,-0.0053577-0.0019703i,-0.0023346-0.0017128i,0.00055514+0.0001479i,0.0019701+0.0015201i,0.0031193+0.00048511i,0.0054531-0.0019355i,0.0060238-0.0033911i
-3.8464e-05-0.0023672i,-0.0038594-0.0029785i,-0.0096385-0.0064732i,-0.017365-0.014599i,-0.019458-0.020699i,-0.0078876-0.017294i,0.0042331-0.0048318i,0.0069538+0.0040499i,0.0057457+0.0035515i,0.0039579+0.0014219i,0.0039322+0.0015217i,0.0041502+0.0002264i,0.0029495-0.0011255i,0.0027728-0.00010086i,0.0027766+7.7411e-05i,0.0012892-0.0012172i,-0.00089228-0.001007i,-0.0028979+0.00042703i,-0.0025618+0.00083362i,-0.00056442+0.0010427i,-0.0012807+0.0015833i,-0.0049938+0.0020853i,-0.0068759+0.0023891i
0.0017523-0.00020628i,0.0047107+0.00038613i,0.0095535+0.0053197i,0.014983+0.012332i,0.013414+0.018795i,0.00042275+0.017015i,-0.0081662+0.0058747i,-0.0075179-0.0025718i,-0.0081372-0.0019676i,-0.0085867+0.0021998i,-0.0052348+0.0026261i,-0.0035358+0.0011082i,-0.0044903+0.0018288i,-0.0050345+0.0033882i,-0.0042337+0.0033642i,-0.0031583+0.0022871i,-0.0021996+0.0025096i,-0.00030069+0.0041018i,0.0021145+0.0045651i,0.0031449+0.0029551i,0.0039629+0.00052348i,0.0060943-0.00086053i,0.0073664-0.001941i
-0.0008518-0.0035524i,-0.0031123-0.0041837i,-0.0060953-0.0069548i,-0.0071176-0.01141i,-0.0020033-0.014315i,0.0078912-0.010673i,0.010043-0.0049342i,0.0023422-0.0062017i,-0.0053233-0.0060885i,-0.0060638-0.00065296i,-0.0022914+0.0021819i,0.0004759+0.002712i,0.0020543+0.0034165i,0.0030667+0.0029013i,0.0030546+0.0022338i,0.0023651+0.0022173i,0.0015562+0.0010796i,7.102e-05-0.00038817i,-0.0011965-0.0017209i,-0.0015866-0.0029855i,-0.0019524-0.0023279i,-0.0038013-0.0021292i,-0.0050451-0.0020635i
-0.00036533+0.0040696i,0.0034313+0.0057222i,0.0094714+0.0089325i,0.015784+0.010537i,0.017024+0.0080069i,0.011031+0.0023673i,0.0059742-0.00075495i,0.0054103+0.0022124i,0.0065159+0.007963i,0.0074005+0.0094153i,0.0054335+0.0047977i,0.0029967+0.00036861i,0.0021331-0.001486i,0.0019639-0.0032966i,0.0010807-0.0049409i,0.00030614-0.0047996i,0.0025803-0.0029906i,0.0047256-0.00098055i,0.0031333-1.1722e-05i,-3.4644e-05+8.3415e-05i,-0.00050034+0.00059174i,0.0013111+0.0018393i,0.0023719+0.001835i
8.3177e-05-0.0022971i,-0.0023609-0.0040745i,-0.0038752-0.0075125i,-0.0039462-0.014518i,-0.0016966-0.021i,0.0019451-0.01806i,-0.00071321-0.0072807i,-0.0065234+0.0023857i,-0.0045465+0.0074536i,0.0010503+0.0082691i,0.0033485+0.0061756i,0.003944+0.0032729i,0.003424+0.00041454i,0.0021147-0.0010253i,0.0017903-0.0006375i,0.0023841-0.00057536i,0.0018982-0.00069948i,0.00039409-0.0014963i,-0.00050443-0.0015693i,-0.00036365-0.00057083i,-0.00036819-0.00023223i,-0.0023038-0.0012286i,-0.0042421-0.0020738i
-0.001402-0.003708i,-0.001798-0.0028622i,-0.00048056-0.00011143i,0.0013027+0.0035052i,8.2109e-05+0.0034772i,-0.0025584-0.0013524i,-0.00039847-0.0054751i,0.0038671-0.005972i,0.0041279-0.005837i,0.0011316-0.0032726i,-0.00020326-0.00067985i,0.00059448-0.00056184i,-0.00014729-0.001394i,-0.0021709-0.0024084i,-0.0028589-0.0035036i,-0.002526-0.0037252i,-0.001999-0.0030488i,-0.0018574-0.0006663i,-0.001945+0.0020031i,-0.0015206+0.0022441i,-0.0001737+0.0020817i,0.0013901+0.0039625i,0.0026747+0.0042234i
-0.0035112+0.0021431i,-0.002884+0.0015569i,-0.0042187+8.8104e-05i,-0.0062973-0.0051821i,-0.0063014-0.0089668i,-0.0049875-0.0067144i,-0.0033382-0.0020039i,0.0015129-0.0011757i,0.0048858-0.0039216i,0.0041289-0.004088i,0.0020164-0.0022297i,0.00031495-0.0039553i,-0.0017133-0.0059792i,-0.0036571-0.0052819i,-0.0039522-0.0032472i,-0.0032053-0.0021839i,-0.0020056-0.0028357i,-0.0014939-0.0035005i,-0.00083853-0.0027379i,0.0016512-0.0007122i,0.0021228+0.0012059i,0.0005459+9.9821e-05i,-0.00071389-0.0015544i
0.00081186-0.0019523i,0.00082225-0.00097575i,0.0035725+0.00092718i,0.0059437+0.0042708i,0.0034527+0.0072451i,-0.0010345+0.0085062i,-0.0020735+0.0074557i,-0.0031881+0.0049146i,-0.0057756+0.0026862i,-0.0041174+0.0029893i,0.00084061+0.0027403i,0.0034913+0.0020839i,0.004097+0.0036727i,0.0043987+0.0049758i,0.0036895+0.0030081i,0.0023082+8.075e-05i,0.0012039+0.00041792i,0.00030564+0.0020691i,0.00079126+0.0026479i,0.0015836+0.00057083i,0.0017546-0.0015074i,0.0015318-9.1369e-05i,0.0011636+0.0015972i
5.6249e-05-0.0044479i,-0.0014902-0.0042906i,-0.0034177-0.0058073i,-0.0047838-0.0070745i,-0.0023173-0.0056169i,0.00227-0.0027135i,0.0031115-0.0045396i,-0.0013923-0.0093946i,-0.0058977-0.0060489i,-0.0053224+0.0020052i,-0.0030982+0.0042108i,-0.0036727+0.0024855i,-0.0036291+0.00070753i,-0.0018234-0.00058775i,-0.00013915+9.7508e-06i,-0.00037186+0.0012266i,-0.0021142+0.0013179i,-0.0024692+0.00066156i,-0.00057906+0.00022508i,0.0015731+0.00045256i,0.0020397+0.00089215i,0.0015177+0.00031854i,0.00079216-0.00027266i
0.0024985-0.00037718i,0.002921+0.00061307i,0.0054543+0.0017063i,0.0095619+0.0031417i,0.011441+0.0024607i,0.0097271+0.0010433i,0.0081088+0.0022369i,0.0059483+0.0045938i,0.0027763+0.0059407i,0.0017319+0.0062961i,0.0026492+0.0042504i,0.0036175+0.0018122i,0.0039027+0.0015272i,0.0032831+0.0012089i,0.0019229-0.00092721i,0.00026697-0.0028002i,-0.00038225-0.0019491i,-0.00099413-0.00035594i,-0.0011927-0.00032327i,-0.00097489-0.0018577i,-0.0011212-0.0029164i,-0.0011823-0.0016951i,-0.00037842+0.00019865i
-0.0021819-0.00075033i,-0.0016632-0.0026408i,-0.0029389-0.0059596i,-0.0035918-0.010328i,-0.0021779-0.012763i,-0.00082984-0.011726i,-0.002323-0.0069319i,-0.0023282+0.001374i,0.00050653+0.0069812i,0.0026487+0.0068715i,0.0026579+0.0031104i,0.0015844-0.0013895i,0.00086158-0.0049747i,0.001054-0.006302i,0.0024326-0.0043625i,0.0028374-0.0016538i,0.0018335-0.00066344i,0.0011807-0.00044486i,0.00075214-0.00041798i,-0.00021509+0.00025i,-0.00074785+0.0017623i,-0.00094876+0.0021236i,-0.0010412+0.00086778i
0.00075234-0.00072965i,0.0013135+0.00057614i,0.0049694+0.0023068i,0.0084206+0.003167i,0.006713-0.00051116i,0.0023181-0.005402i,-0.00012662-0.0068933i,0.00052905-0.0066533i,0.0020607-0.0049257i,0.003456-0.0020363i,0.0039805+0.00020747i,0.0037192+0.0019234i,0.0030622+0.0029026i,0.00061325+0.0022789i,-0.0012129-6.9884e-05i,-0.00076879-0.0013556i,-0.00017769-0.00050243i,-0.00068981+0.00040017i,-0.0017416+0.00042283i,-0.00067045+0.00019649i,0.00054176+0.00059562i,-0.00042974+0.00068165i,-0.00025163+0.00046334i
-0.0021872+0.00030525i,-0.0022214-0.00069363i,-0.003286-0.0025854i,-0.0045112-0.0050803i,-0.0041397-0.0077507i,-0.0037717-0.0064644i,-0.00012383-0.0039002i,0.0065654-0.0044526i,0.0076743-0.0052014i,0.0039159-0.003338i,0.0013112-0.0015256i,-0.00084537-0.0017847i,-0.003459-0.002583i,-0.0035413-0.0022706i,-0.0015117-0.00068459i,-0.00051525-6.1517e-05i,-0.00067624-0.00060387i,-9.7819e-05-0.00027426i,0.00060826+0.0013566i,0.00015689+0.0026653i,-0.00076935+0.0031026i,-0.00087441+0.0028246i,-0.00061448+0.001315i
0.002829+0.0013683i,0.0043858+0.00060752i,0.0067142-0.00078199i,0.0067606-0.0013061i,0.0011268+0.0014659i,-0.0037761+0.0049639i,-0.0050315+0.006793i,-0.0067055+0.0054208i,-0.0076807+0.0028622i,-0.0055709+0.0020836i,-0.0012578+0.0020668i,0.0018502+0.00088979i,0.0016845+0.00045949i,0.00065945+1.365e-05i,-2.5968e-05-0.0019813i,-0.00061508-0.0033734i,-0.0012531-0.0029386i,-0.0019559-0.0022518i,-0.0010727-0.0012226i,0.00053317-0.0001456i,0.0022328-0.00049046i,0.0032311-0.00061222i,0.002621+0.00022452i
0.0025154-0.00046889i,0.00092211-0.00090572i,-0.0012643-0.0018233i,-0.0028771-0.0033731i,-0.0018352-0.0044979i,0.00019523-0.0039518i,-0.0009461-0.0042292i,-0.0054671-0.0052658i,-0.0081696-0.0042011i,-0.0058934-0.00041172i,-0.0022433+0.0013171i,-0.0011019+0.00067387i,-0.0017497+0.00078895i,-0.00060817+0.0018216i,0.0016717+0.0029388i,0.0014011+0.0023076i,-2.5541e-05+0.00031912i,0.00021369+0.0004415i,0.0012275+0.0018249i,0.00159+0.0013925i,0.00070128+0.00045949i,-0.00055833+0.0009188i,-0.0014237+0.00034492i
-0.0021363-0.00032271i,0.00037567+0.0012439i,0.0044018+0.0029237i,0.0097042+0.0034319i,0.011966+0.0027072i,0.010614+0.00052601i,0.0094574-0.0011133i,0.0072083+0.0003271i,0.0040792+0.0037442i,0.0044167+0.005764i,0.0062304+0.0049566i,0.0050178+0.0023837i,0.0028321+0.00060705i,0.0012877-0.0014442i,-0.00073322-0.0035788i,-0.0015428-0.0029701i,-0.0019246-0.00090516i,-0.0019586-0.00011812i,-0.0011742-0.00158i,-0.00058603-0.0025715i,2.8434e-05-0.002363i,0.0010671-0.0012466i,0.0016697-0.00042966i
-0.0016389-0.0011847i,-0.0031494-0.001318i,-0.006491-0.0020368i,-0.0066169-0.0043687i,-0.00081939-0.0066346i,0.0041051-0.0040516i,0.0042662+0.0022655i,0.0031406+0.0076995i,0.0026543+0.010538i,0.00301+0.0098572i,0.0021832+0.0057781i,0.00042404+0.0015904i,-0.00081671-0.00027878i,-0.0013866-6.8941e-05i,-0.0015387+0.00090285i,-0.0011017+0.0016373i,-0.00047081+0.0024234i,0.00017254+0.0032573i,0.00049474+0.0032066i,-0.00054561+0.0014908i,-0.0016531+0.00017376i,-0.0020488+0.00026906i,-0.0020904-0.00023501i
