-2.3573e-05-0.0010412i,-0.00060705-0.002024i,-0.0017952-0.0019023i,-0.0019899-0.0013272i,-0.0020539-9.8519e-05i,-0.0010356+0.0014827i,0.00056695+0.0012595i,0.0015386+0.0015156i,0.001355+0.0010842i,0.00094289-8.1633e-05i,0.00050542-0.0003769i,-0.00055666-0.00071806i,-0.00068375-0.0011708i,0.00012444-0.0013297i,0.0002878-0.0010909i,-3.2565e-05-0.000578i,-0.00052139+0.00036686i,-0.00051424+0.00038374i,-0.00038922-0.00015368i,-0.00085371-6.1593e-05i,-0.00097283+0.00024076i,-0.00027641+0.00057065i,-1.6808e-05+0.00048453i
0.50133+0.17181i,0.64103+0.13728i,0.31875+0.055315i,-0.15598+0.086457i,-0.28141+0.14716i,-0.18431+0.093063i,-0.14683+0.024746i,-0.13191+0.023934i,-0.073792+0.042213i,-0.014089+0.034338i,-0.0053071-0.0014298i,-0.041287-0.023849i,-0.067818-0.027413i,-0.0721-0.031728i,-0.055464-0.021588i,-0.020862-0.0023761i,0.0089861+0.010872i,0.026655+0.013513i,0.033817+0.0046392i,0.030825+0.00063101i,0.022632+0.0090838i,0.012644+0.019579i,0.0043095+0.020629i
-0.36202+0.14913i,-0.47414+0.17593i,-0.33484+0.14602i,-0.086891+0.12536i,0.071142+0.091779i,0.13251+0.032903i,0.1229-0.0073115i,0.076602-0.035439i,0.012994-0.064369i,-0.04421-0.053715i,-0.034974-0.0023796i,0.02738+0.02807i,0.063607+0.027445i,0.058161+0.025667i,0.043959+0.021368i,0.031482+0.0080261i,0.014956-0.0043885i,0.0029065-0.0080838i,0.0013056-0.009182i,0.0023749-0.014266i,0.00036221-0.018218i,-0.0039329-0.018037i,-0.014115-0.012451i
0.066402+0.10695i,0.3115+0.19651i,0.54148+0.095024i,0.49568-0.16208i,0.25791-0.21849i,0.098339-0.062711i,0.065803+0.026917i,0.059403+0.031859i,0.054786+0.030436i,0.047802+0.031583i,0.032183+0.027547i,0.011915+0.0094456i,-0.005039-0.0096243i,-0.0059559-0.017806i,-0.0044483-0.01724i,-0.0039962-0.0085424i,0.0017288-0.00045813i,-0.0011611+0.0024525i,-0.0096232+0.0074752i,-0.010301+0.014309i,-0.0042349+0.011683i,0.0008522-0.0016393i,0.0038517-0.015067i
-0.44835-0.44915i,-0.92099-0.54317i,-1.1219-0.28185i,-0.8218+0.092579i,-0.37049+0.21002i,-0.11665+0.13832i,-0.021417+0.085815i,0.024132+0.053869i,0.039665+0.014858i,0.019751-0.027506i,-0.025243-0.032453i,-0.043179+0.010902i,-0.024983+0.0473i,-0.0094557+0.053161i,-0.0075761+0.041283i,-0.015407+0.021301i,-0.025775+0.0020661i,-0.028872-0.0034368i,-0.02115+0.0062284i,-0.006753+0.011861i,0.0041583+0.0088421i,0.0071733+0.0059185i,0.0055403+0.0028642i
0.62742+0.059852i,0.97729+0.064806i,0.94713+0.073819i,0.57505+0.097347i,0.20695+0.091467i,0.012309+0.057814i,-0.050436+0.040168i,-0.066559+0.037184i,-0.080111+0.051802i,-0.056668+0.077011i,-0.011018+0.049554i,-0.0041149-0.008923i,-0.018403-0.033474i,-0.017872-0.030303i,-0.00099965-0.022227i,0.022829-0.013996i,0.04103+0.0013357i,0.049414+0.014439i,0.042426+0.0087874i,0.022661-0.003055i,0.0091698-0.0069707i,0.0096557-0.00075572i,0.017551+0.011432i
-0.081301+0.073067i,-0.17282-0.081014i,-0.25242-0.37372i,-0.26518-0.5256i,-0.20358-0.40829i,-0.1061-0.20134i,-0.021511-0.074115i,0.019972-0.051084i,0.011473-0.076755i,-0.014013-0.080475i,-0.014556-0.051224i,0.0071869-0.022027i,0.024853-0.0067403i,0.025397-0.0030269i,0.011114-0.00069373i,-0.0083085+0.0026841i,-0.024614-0.0092109i,-0.035717-0.027397i,-0.035737-0.028918i,-0.02693-0.016165i,-0.020623-0.0030066i,-0.019256-0.00073705i,-0.022334-0.008323i
-0.076212+0.49375i,0.06144+0.88986i,0.24579+0.98838i,0.25096+0.68716i,0.10873+0.3122i,-0.0063817+0.077316i,-0.079357-0.034527i,-0.091982-0.03895i,-0.027017-0.011149i,0.023907-0.0083977i,0.026203-0.0052761i,0.0074424+0.0025745i,-0.010827+0.0060168i,-0.0090497+0.0049519i,0.00028568+0.0070986i,0.0047435+0.017615i,0.0093425+0.029411i,0.012557+0.032431i,0.011124+0.021126i,0.0043943+0.0078984i,-0.0020225+0.0037447i,-0.0051653+0.0057844i,-0.0034097+0.0086403i
-0.40683-0.55654i,-0.7174-0.83737i,-0.73909-0.71603i,-0.38273-0.29916i,-0.018513-0.032855i,0.091914+0.02193i,0.077854+0.025165i,0.056707+0.015093i,0.039232+0.0088224i,0.024544-0.011049i,-0.0069897-0.029675i,-0.023846-0.012883i,-0.015389+0.0087547i,-0.012868+0.023943i,-0.015705+0.023872i,-0.019134+0.0057658i,-0.011133-0.0098874i,0.005757-0.017893i,0.011909-0.013328i,0.012666-0.0062855i,0.012591-0.010006i,0.010385-0.01802i,0.0088371-0.02057i
0.37743+0.0044366i,0.60413+0.032301i,0.57447-0.0095187i,0.27586-0.10837i,0.018567-0.0878i,-0.0276-0.0011173i,0.016987-0.0034951i,0.017861-0.032792i,-0.014032-0.005425i,-0.012586+0.040871i,0.01952+0.036315i,0.031916-0.01688i,0.012977-0.059354i,-0.0052274-0.065809i,-0.0037236-0.043362i,0.0068259-0.0145i,0.0063037+0.0079951i,-0.0048267+0.026886i,-0.010893+0.032529i,-0.010039+0.025343i,-0.0054332+0.021484i,0.00076379+0.022921i,0.0033461+0.018641i
0.19025-0.050396i,0.19033-0.18625i,0.05033-0.22768i,-0.047663-0.076383i,-0.037462+0.053804i,-0.045518+0.051442i,-0.069811+0.057182i,-0.025758+0.055628i,0.02019-0.016147i,0.016729-0.066882i,0.0077257-0.045033i,0.011043+0.0065606i,0.020396+0.035032i,0.015121+0.025013i,-0.005097+0.0068062i,-0.017389-0.0044543i,-0.022423-0.01274i,-0.018205-0.01613i,-0.0038629-0.013812i,0.0086783-0.0064508i,0.01596+0.0029324i,0.017988+0.010679i,0.016341+0.013907i
-0.16928+0.5221i,-0.11887+0.90282i,0.13517+0.92948i,0.32615+0.51137i,0.24585+0.067052i,0.088968-0.10682i,0.020363-0.097274i,-0.0082489-0.028801i,-0.015053+0.026958i,-0.026147+0.042306i,-0.033256+0.050178i,-0.010096+0.042508i,0.0088865+0.017789i,0.017598+0.0069495i,0.023261+0.0049556i,0.022777+0.0056667i,0.027871+0.0040434i,0.028346-0.010477i,0.014507-0.025595i,-0.0010566-0.027001i,-0.0095644-0.021833i,-0.015717-0.019656i,-0.02134-0.019224i
-0.20243-0.39528i,-0.38871-0.75679i,-0.56311-0.89256i,-0.57016-0.635i,-0.32674-0.27067i,-0.044173-0.093158i,0.072481-0.057961i,0.081299-0.039295i,0.073856-0.0049283i,0.079441+0.013354i,0.061322-0.010803i,0.0052691-0.030026i,-0.02805-0.017437i,-0.026331-0.0076047i,-0.020532-0.011048i,-0.019491-0.01647i,-0.022036-0.015814i,-0.023019-0.0025777i,-0.018605+0.012891i,-0.013463+0.016345i,-0.013186+0.01052i,-0.013767+0.0049045i,-0.010981+0.0053814i
0.027829+0.0010082i,0.091264+0.18998i,0.2168+0.4422i,0.3136+0.46627i,0.24822+0.27489i,0.10752+0.14056i,0.040529+0.077556i,-0.0043863+0.014382i,-0.042421-0.016485i,-0.03943-0.028809i,-0.027571-0.033685i,-0.010412-0.021464i,0.0046802-0.014858i,-0.0010469-0.010015i,-0.0053569+0.0023234i,-0.0030587+0.017087i,-0.00053939+0.038392i,0.0071839+0.051146i,0.011746+0.041166i,0.010052+0.022805i,0.012002+0.011245i,0.019482+0.0041385i,0.023642-0.0061985i
0.31878-0.050299i,0.49328-0.20161i,0.42837-0.39715i,0.16256-0.40158i,-0.04465-0.19456i,-0.11268-0.024867i,-0.10476+0.053401i,-0.038675+0.080658i,0.011069+0.053219i,0.005783+0.042023i,0.016255+0.057924i,0.041884+0.050415i,0.051269+0.03696i,0.052518+0.024618i,0.040741+0.0056377i,0.02377-0.015794i,0.012584-0.043101i,-0.00024142-0.061794i,-0.0086751-0.052637i,-0.0085959-0.03202i,-0.010256-0.019176i,-0.013297-0.0038466i,-0.0098521+0.015358i
-0.20342+0.20396i,-0.41466+0.3964i,-0.50703+0.53808i,-0.37934+0.4869i,-0.17082+0.25598i,-0.02842+0.028843i,0.012154-0.085059i,-0.011844-0.098309i,-0.031725-0.04668i,-0.019014-0.0054387i,-0.021373-0.00932i,-0.0512-0.011209i,-0.065519-0.0036312i,-0.049787-0.0059972i,-0.025478-0.0058538i,-0.011772+0.0047663i,-0.011758+0.019844i,-0.01187+0.029549i,-0.006377+0.02207i,-0.0053521+0.0087437i,-0.0068241+0.0087758i,-0.0052052+0.010199i,-0.0033094+0.0021927i
0.019275-0.026264i,0.12793-0.13036i,0.25865-0.26788i,0.28495-0.30986i,0.21408-0.2087i,0.13627-0.081825i,0.051906-0.022762i,-0.013161+0.0071983i,-0.010995+0.0066309i,-0.0021206-0.025174i,-0.012028-0.022376i,2.2064e-05-0.00044033i,0.013579+0.0066371i,0.0079373+0.017711i,0.0044066+0.023562i,0.0080025+0.016725i,0.015968+0.0066517i,0.022204-0.0047396i,0.019068-0.0089823i,0.017314-0.0025695i,0.016902+0.0015319i,0.0078812-0.0034125i,-0.0049693-0.0080485i
-0.047655-0.1316i,-0.066158-0.18187i,-0.059448-0.11537i,-0.022985+0.0082965i,0.013142+0.091482i,0.026745+0.13866i,0.060676+0.14077i,0.085965+0.07015i,0.04654+0.006024i,0.0096653+0.0057191i,0.021804+0.0016952i,0.032835-0.03654i,0.022199-0.066468i,0.0058426-0.067649i,-0.0084032-0.046688i,-0.01692-0.024433i,-0.027014-0.011628i,-0.035701+0.0024422i,-0.026843+0.01388i,-0.01241+0.0084365i,-0.0090001-0.0045849i,-0.00296-0.0090128i,0.012133-0.0083504i
0.027731+0.091183i,0.0063483+0.19295i,-0.053322+0.23651i,-0.094906+0.18277i,-0.10515+0.090568i,-0.10056+0.00049429i,-0.080439-0.0468i,-0.038553-0.026993i,0.012564+0.010281i,0.034635+0.021471i,0.018419+0.028745i,-0.00020825+0.054825i,0.0010867+0.071137i,0.0046232+0.055099i,0.0050812+0.02643i,0.010547+0.0083084i,0.024802-0.0001387i,0.037343-0.0046743i,0.028962-0.0016739i,0.010287+0.0105i,0.0026927+0.018882i,-0.0013235+0.017478i,-0.011122+0.015563i
0.063945-0.071224i,0.12536-0.13117i,0.1545-0.15333i,0.1116-0.1387i,0.040467-0.13047i,-0.018927-0.094978i,-0.044395-0.017344i,-0.033488+0.033887i,-0.023243+0.017435i,-0.037411-0.016842i,-0.04502-0.020337i,-0.030567-0.013011i,-0.016386-0.011054i,-0.0080251-0.0057636i,-0.0011934+2.4217e-05i,0.00063582+0.0011963i,-0.0035522-0.0014559i,-0.010166-0.0063388i,-0.0053317-0.011131i,0.0099244-0.015831i,0.016376-0.019087i,0.01296-0.013805i,0.007703-0.0045093i
-0.073997+0.033992i,-0.17229-0.014437i,-0.23392-0.11943i,-0.178-0.15534i,-0.041912-0.080551i,0.072854-0.0262i,0.096769-0.037884i,0.047405-0.046163i,0.0024533-0.021357i,-0.00082048-0.0082528i,-0.00074311-0.024446i,-0.012206-0.035404i,-0.01525-0.025711i,-0.0061787-0.0092895i,0.0022938+0.0039546i,0.0011185+0.012037i,-0.0029623+0.015302i,-0.0020059+0.0099762i,-0.0064217-0.004669i,-0.019153-0.012025i,-0.025805-0.0048891i,-0.023082-0.00023922i,-0.017098-0.005471i
0.10931+0.092347i,0.26324+0.25415i,0.3699+0.43549i,0.30457+0.45474i,0.13869+0.3109i,0.012934+0.15819i,-0.040693+0.053818i,-0.042917+0.0008092i,-0.0092344+0.00095228i,0.033731+0.021243i,0.0557+0.02796i,0.053435+0.022547i,0.039223+0.0084891i,0.014524-0.0087684i,-0.0087888-0.01715i,-0.013673-0.018731i,-0.014739-0.019772i,-0.021882-0.012539i,-0.020614+0.0062143i,-0.0091236+0.020432i,0.0025945+0.020172i,0.010342+0.01536i,0.01563+0.014219i
-0.16991-0.085344i,-0.32869-0.24287i,-0.39695-0.42939i,-0.32968-0.44212i,-0.22007-0.25618i,-0.11063-0.070197i,-0.021105+0.015621i,0.016125+0.027993i,-0.0012541+0.011239i,-0.030515+0.0018074i,-0.031744+0.0081625i,-0.016526+0.021347i,-0.0012047+0.032311i,0.013662+0.032428i,0.017067+0.025042i,0.0121+0.020981i,0.017354+0.023487i,0.029603+0.025686i,0.029582+0.017751i,0.016556+0.0013804i,0.0059271-0.012918i,0.0013812-0.020922i,-0.0037394-0.022181i
0.070371+0.014238i,0.10055+0.14827i,0.088756+0.33699i,0.068339+0.34887i,0.052804+0.15297i,-0.0016832-0.016086i,-0.052748-0.049577i,-0.06045-0.016753i,-0.053459+0.0094158i,-0.053739+0.017959i,-0.060185+0.016797i,-0.062994+0.0050879i,-0.056453-0.0077333i,-0.040679-0.015414i,-0.022275-0.017753i,-0.010467-0.012594i,-0.007783-0.011671i,-0.013162-0.017361i,-0.017701-0.014631i,-0.016157-0.0033191i,-0.012468+0.0058292i,-0.0072399+0.011092i,-0.0020119+0.0091371i
0.083426-0.13199i,0.16887-0.34108i,0.24585-0.49316i,0.2468-0.40498i,0.17486-0.18799i,0.11344-0.040556i,0.073491+0.0038547i,0.045046-0.0037745i,0.052978-0.028741i,0.077529-0.056205i,0.075497-0.070779i,0.049574-0.063412i,0.023925-0.038068i,0.0040909-0.0070412i,-0.0045771+0.011411i,-0.0037704+0.0099525i,-0.003416+0.0054494i,0.0020152+0.0076935i,0.016109+0.0055639i,0.024686+0.00080757i,0.021041+0.00096157i,0.012744+0.00043338i,0.0071011-0.0037775i
0.008152+0.22895i,-0.058065+0.4542i,-0.21+0.57488i,-0.29071+0.4694i,-0.19426+0.24853i,-0.05911+0.068596i,0.0078984-0.026407i,0.020044-0.055484i,0.0020449-0.042022i,-0.022187-0.012332i,-0.018746+0.0098975i,0.0079959+0.014046i,0.025296+0.0016003i,0.025889-0.013453i,0.018406-0.01773i,0.010587-0.0124i,0.0099652-0.012562i,0.0089695-0.022642i,6.7295e-05-0.028034i,-0.0064036-0.024106i,-0.0067457-0.015754i,-0.0099459-0.0033752i,-0.011572+0.010837i
-0.079961-0.066551i,-0.020374-0.1893i,0.14568-0.34579i,0.2146-0.38725i,0.10679-0.24161i,0.0022182-0.032901i,-0.002931+0.089919i,0.029318+0.10689i,0.032474+0.081778i,0.012573+0.070304i,0.0038139+0.069624i,0.0044884+0.058846i,0.00080703+0.044311i,-0.0053968+0.029615i,-0.0088668+0.015609i,-0.0061992+0.013178i,-0.0029815+0.023108i,-0.0055796+0.035506i,-0.0086665+0.037376i,-0.0084186+0.026512i,-0.0047943+0.012378i,0.0037766-0.0004602i,0.0056894-0.010914i
-0.099438-0.042313i,-0.2271+0.016285i,-0.30997+0.13269i,-0.22511+0.18357i,-0.054843+0.10609i,0.027721-0.017044i,0.014213-0.077013i,-0.016928-0.071431i,-0.02389-0.058329i,-0.018511-0.068496i,-0.032006-0.073123i,-0.049257-0.051348i,-0.043866-0.025777i,-0.023298-0.0078584i,-0.0068165-0.0001684i,-0.0060369-0.0037238i,-0.0089273-0.0065197i,-0.0011427-0.0071635i,0.0079984-0.007726i,0.010742-0.0048752i,0.012776-0.00074214i,0.012105+0.0030311i,0.0076293+0.0046211i
0.17519-0.10915i,0.3249-0.18813i,0.39765-0.17307i,0.31361-0.073194i,0.14924-0.0087266i,0.013854-0.00092551i,-0.069901+0.00033231i,-0.085251+0.013986i,-0.044439+0.020713i,-0.0051539+0.013441i,0.017445+0.0042548i,0.03084-0.0070878i,0.026141-0.014537i,0.01103-0.012944i,0.00079036-0.0089486i,-0.0024412-0.0047992i,-0.0049629-0.0028174i,-0.0099961-0.0022566i,-0.0092247-0.00087202i,-0.0036327-0.0019164i,-0.0025425-0.003912i,-0.0013909-0.001332i,0.0042277+0.0019083i
0.010713+0.14285i,-0.090898+0.1975i,-0.27593+0.16386i,-0.36336+0.097814i,-0.23623+0.085342i,-0.017651+0.081118i,0.11682+0.033026i,0.12416-0.011378i,0.075826+0.0007019i,0.052077+0.036432i,0.050595+0.036318i,0.039059+0.012012i,0.024209-0.00538i,0.012161-0.012327i,0.0051299-0.0081644i,0.0098382-0.003083i,0.017359-0.0038579i,0.019549-0.004592i,0.014442-0.0032953i,0.0034388+0.0031608i,-0.0067114+0.0095577i,-0.013396+0.0076862i,-0.018143+0.004541i
-0.036397+0.05761i,0.071943+0.060732i,0.28044+0.0015674i,0.37783-0.084074i,0.23632-0.10852i,0.032606-0.062761i,-0.061418-0.016293i,-0.062848+0.010246i,-0.032873+0.015831i,-0.019065+0.0024557i,-0.031971+0.010292i,-0.032885+0.042464i,-0.013975+0.056252i,0.0022017+0.044064i,0.0047569+0.024295i,-0.006104+0.010762i,-0.020032+0.0077556i,-0.026229+0.0051358i,-0.022059-0.0014216i,-0.013134-0.0045006i,-0.0049107-0.0052968i,0.0013684-0.0066569i,0.005533-0.0094452i
-0.14704-0.065979i,-0.27819-0.068183i,-0.36606-0.015475i,-0.32648+0.051257i,-0.19329+0.067752i,-0.094012+0.049417i,-0.043941+0.050587i,-0.012688+0.039326i,-0.020359-0.0017464i,-0.043871-0.022741i,-0.039236-0.025189i,-0.02339-0.036525i,-0.015147-0.040239i,-0.007765-0.032033i,-0.0019799-0.022987i,0.0026765-0.013195i,0.0088808-0.0052959i,0.012745+0.0013295i,0.011336+0.0072599i,0.0048652+0.0059693i,-0.00080072+0.0011986i,0.00030939-0.00013131i,0.0055338-4.7046e-05i
0.1131-0.10075i,0.21518-0.10872i,0.27244-0.029249i,0.23934+0.057476i,0.15965+0.049386i,0.096185-0.022064i,0.055367-0.07074i,0.023766-0.066728i,0.016882-0.026113i,0.036637+0.0036759i,0.041479-0.003333i,0.0176-0.014119i,-0.0071984-0.0064711i,-0.017572+0.0061079i,-0.011307+0.011579i,0.0018316+0.0033889i,0.0059162-0.0098961i,0.0017953-0.013496i,-0.0012344-0.0066237i,0.00079366+0.0046306i,0.0058281+0.013614i,0.0072191+0.017863i,0.0027452+0.016721i
0.05654+0.043121i,0.0016529-0.0063842i,-0.13902-0.15258i,-0.23671-0.25367i,-0.18561-0.17189i,-0.056306-0.033504i,0.021852+0.020302i,0.038789+0.012248i,0.032995-0.014233i,0.012739-0.025041i,0.00568-0.0044612i,0.024601+0.011693i,0.037579+0.0020172i,0.032704-0.0085716i,0.02131-0.005817i,0.0098323+0.0049607i,0.005166+0.017671i,0.0065979+0.022421i,0.0072505+0.015938i,0.0076752+0.0059768i,0.0074133-0.00098858i,0.0033489-0.0040109i,-0.0031451-0.0026041i
0.0052624+0.12246i,0.088532+0.23044i,0.25112+0.3215i,0.3397+0.31106i,0.23284+0.18871i,0.056717+0.082321i,-0.036198+0.056649i,-0.04969+0.060609i,-0.046976+0.062389i,-0.042235+0.056827i,-0.034395+0.03922i,-0.029321+0.019648i,-0.026746+0.0086161i,-0.025342+0.0028505i,-0.024187+0.00019188i,-0.018461+0.0014841i,-0.010716-0.0029474i,-0.0069899-0.01482i,-0.0053477-0.022187i,-0.0061902-0.021803i,-0.0098303-0.017556i,-0.0092981-0.010833i,-0.0013597-0.0069943i
-0.14338-0.046653i,-0.25351-0.10421i,-0.30964-0.15692i,-0.2632-0.16414i,-0.15863-0.11995i,-0.066507-0.060877i,-0.0090865-0.024097i,0.021287-0.011942i,0.038564-0.011979i,0.0409-0.019691i,0.020456-0.02342i,-0.0011021-0.012989i,0.00043057+0.00043016i,0.0124+0.0050574i,0.014198+0.0025677i,0.0055941-0.0037824i,-0.0067662-0.0065413i,-0.013674+0.00062228i,-0.011892+0.0069792i,-0.0076092+0.0055225i,-0.0030109+0.00087998i,0.00030155-0.0024206i,-0.001222-0.00040219i
0.042522-0.086467i,0.064093-0.077275i,0.035881+0.039748i,-0.0061849+0.15584i,0.012026+0.11805i,0.031732-0.014255i,-0.0055027-0.096109i,-0.047228-0.093353i,-0.048956-0.062989i,-0.030212-0.041181i,-0.0055457-0.025712i,0.013587-0.017563i,0.013267-0.01477i,0.0048419-0.011529i,0.0009486-0.0079543i,0.0010156-0.0021781i,0.0077221+0.003632i,0.015222+0.0022284i,0.011835-0.0012853i,0.0040429-0.0010051i,-0.0011686+0.00051432i,-0.0028898+0.0018939i,-0.0015402+0.0027791i
0.099801-0.025104i,0.1594-0.11493i,0.17975-0.27381i,0.14509-0.35203i,0.073423-0.22228i,0.023411-0.014431i,0.033185+0.096813i,0.05554+0.10153i,0.05356+0.068474i,0.035117+0.04174i,0.015081+0.026205i,0.0061911+0.01644i,0.0057711+0.011643i,0.00057591+0.011044i,-0.0061765+0.013089i,-0.0060214+0.011726i,-0.007719+0.0057379i,-0.015706+0.0038439i,-0.019261+0.0070865i,-0.016069+0.011727i,-0.011404+0.01545i,-0.0063303+0.013088i,-0.0034917+0.0016434i
0.016831+0.13062i,0.022519+0.26808i,0.0095671+0.39397i,-0.023072+0.41149i,-0.031461+0.29056i,0.0022889+0.11995i,0.033273-0.010757i,0.024456-0.067297i,0.0020027-0.048975i,0.00072207-0.012219i,-7.0157e-06+0.0039708i,-0.0067178+0.01263i,-0.0031689+0.01278i,0.0043343+0.0034418i,0.0075627-0.0051031i,0.0061056-0.01029i,0.003391-0.0082922i,0.01029-0.0025706i,0.02164-0.00034733i,0.02307-8.735e-05i,0.017665-0.0015224i,0.0096919-0.0032104i,0.0052835+0.0018039i
-0.10614-0.0086806i,-0.1604-0.050121i,-0.13356-0.12521i,-0.050895-0.17818i,-0.018573-0.16838i,-0.067062-0.10138i,-0.11467-0.0027728i,-0.10001+0.061486i,-0.060193+0.053774i,-0.038328+0.020358i,-0.022208+0.0021768i,-0.0092067-0.0062675i,-0.0052895-0.0041475i,-0.00061268-9.5655e-05i,-0.0002457-0.0021241i,-0.0010039-0.001964i,0.0035809-0.0046421i,0.0029442-0.012614i,0.0004724-0.014805i,0.0043747-0.013173i,0.006278-0.01162i,0.0019184-0.009258i,-0.0025346-0.0059759i
-0.025727-0.07692i,-0.061153-0.10517i,-0.12661-0.079036i,-0.17237-0.018727i,-0.10953+0.031412i,0.022694+0.042359i,0.10618+0.01146i,0.10076-0.027052i,0.043728-0.038967i,-0.0031917-0.018092i,-0.012914-0.00070107i,-0.010159-0.0033392i,-0.011466-0.002793i,-0.0093931+0.0075914i,0.00047843+0.015464i,0.0099745+0.01354i,0.010319+0.012161i,0.0075398+0.016292i,0.0060071+0.014932i,0.0042627+0.0072106i,0.005723+0.0028426i,0.0084473+0.0011769i,0.0028206-0.0018231i
0.096972-0.042379i,0.2028-0.077639i,0.32623-0.094254i,0.38218-0.077257i,0.29275-0.042254i,0.12863-0.028121i,0.00080239-0.033709i,-0.045528-0.02259i,-0.01287-0.0042922i,0.028888-0.00807i,0.028209-0.011061i,0.016022-0.003995i,0.0070264-0.0073588i,-0.0037371-0.01029i,-0.0096827-0.0090831i,-0.014609-0.0077956i,-0.015287-0.0030651i,-0.010379-0.0042406i,-0.0088012-0.0090856i,-0.0099657-0.0070543i,-0.011263-0.0035311i,-0.0097097-0.00031621i,-0.00037895+0.00098617i
0.031495+0.094738i,-0.0070647+0.1759i,-0.12162+0.22426i,-0.23201+0.1862i,-0.23954+0.099093i,-0.16504+0.063174i,-0.064678+0.075922i,0.01727+0.059962i,0.031377+0.010721i,0.0027796-0.019544i,-0.0070593-0.022445i,0.0017165-0.017339i,0.0074973-0.011391i,0.0033134-0.0093531i,-0.0052444-0.0033734i,-0.0043579+0.0062364i,-0.0021151+0.0070701i,-0.007727+0.0067907i,-0.011046+0.010637i,-0.010811+0.0088241i,-0.010077+0.0053223i,-0.0075271+0.006318i,-0.0053347+0.0089158i
-0.065404+0.028268i,-0.086337+0.010345i,-0.049323-0.024557i,0.024401-0.027951i,0.061362-0.014983i,0.041329-0.032667i,-0.0024121-0.054552i,-0.040455-0.038119i,-0.046196+0.014364i,-0.020032+0.050584i,-0.0033537+0.043857i,-0.003896+0.028415i,0.0038755+0.020718i,0.016266+0.011912i,0.020435+0.0022886i,0.016391-0.0058298i,0.012071-0.0076233i,0.013536-0.0044818i,0.012482-0.0013072i,0.0076003+0.0033895i,0.0054302+0.0031884i,0.003884-0.0046654i,-0.0020746-0.0087035i
-0.046666-0.05023i,-0.064667-0.10268i,-0.072108-0.17365i,-0.07301-0.21643i,-0.041031-0.1744i,0.0096928-0.10081i,0.025992-0.056424i,0.023577-0.027231i,0.037678-0.029497i,0.038282-0.052225i,0.021225-0.041519i,0.0098579-0.012459i,-0.0029832+0.0041207i,-0.012723+0.010069i,-0.014054+0.0087842i,-0.013812+0.0075057i,-0.010593+0.0076441i,-0.0074915+0.0047374i,-0.0036635+0.0024099i,0.0037822+0.0022357i,0.0068067+0.0036001i,0.005844+0.0032141i,0.0046137-0.0049254i
0.058688-0.041781i,0.13372-0.0071481i,0.21895+0.11265i,0.23375+0.22875i,0.1442+0.22526i,0.046687+0.13578i,0.0097833+0.048937i,-0.0051896-0.006381i,-0.036777-0.012523i,-0.052635+0.010213i,-0.038892+0.012578i,-0.022744-0.0037333i,-0.014283-0.014199i,-0.012204-0.013754i,-0.008031-0.0074358i,-0.00043457-0.0047948i,0.0015331-0.003067i,0.0028296+0.0027721i,0.0076728+0.0035638i,0.0071753-0.00023169i,0.0045194+0.0012734i,0.0066705+0.0068495i,0.011554+0.008648i
0.029154+0.040798i,-0.024567+0.059718i,-0.12423+0.038134i,-0.16426-0.029285i,-0.11216-0.059717i,-0.037908-0.0045633i,0.01991+0.064031i,0.050421+0.089146i,0.067799+0.087222i,0.080119+0.064472i,0.063907+0.034514i,0.03321+0.016396i,0.015597+0.00066812i,0.0061801-0.014111i,-0.0013912-0.018229i,-0.0057595-0.014125i,-0.0067074-0.010951i,-0.0068647-0.010795i,-0.0068778-0.010462i,-0.00424-0.0094701i,-0.0033096-0.0078522i,-0.0073034-0.0039276i,-0.0101+0.0029228i
-0.015798+0.031198i,-0.032706+0.014907i,-0.056575-0.0084678i,-0.069464+0.0050695i,-0.049235+0.001623i,-0.022278-0.058818i,-0.030076-0.10243i,-0.046252-0.095942i,-0.052988-0.086144i,-0.057362-0.070091i,-0.039276-0.039321i,-0.012124-0.014272i,0.0045915+0.0045806i,0.016064+0.013976i,0.015662+0.012296i,0.0081529+0.010668i,0.0043354+0.0090616i,-0.0011957+0.0060783i,-0.0068129+0.0037787i,-0.0077273-0.00020965i,-0.005969-0.0030321i,-0.0045512-0.0024399i,-0.0068587-0.0017116i
-0.035019-0.016443i,0.0042885-0.064493i,0.099494-0.14367i,0.16827-0.18869i,0.13999-0.13418i,0.050016-0.024177i,-0.016808+0.052378i,-0.041276+0.0747i,-0.042476+0.074123i,-0.028879+0.067313i,-0.020257+0.044779i,-0.023037+0.017477i,-0.02658+0.0036453i,-0.02365+0.0029726i,-0.012653+0.0049078i,-0.0019874+0.0027259i,0.0028461+0.0016747i,0.0046525+0.00069857i,0.0050749-0.0010006i,0.0035286+0.0014708i,0.003987+0.002923i,0.0091184-0.0020036i,0.013462-0.010391i
0.014005-0.017945i,0.030792+0.047898i,0.014478+0.16869i,-0.044314+0.23443i,-0.056715+0.18579i,0.021135+0.096316i,0.10884+0.010875i,0.13561-0.055361i,0.11577-0.079272i,0.078014-0.072908i,0.040846-0.048797i,0.022057-0.0243i,0.012987-0.013764i,0.0037356-0.0063733i,-0.00025946+0.00022861i,-0.00047211+3.4185e-05i,-0.0020246-0.0022655i,-0.0042076-0.00061783i,-0.004939+0.0041185i,-0.0043434+0.0071911i,-0.0042962+0.0069148i,-0.0040081+0.0075474i,-0.00054897+0.011397i
