0.00068291+0.00064944i,0.0010579+0.00045996i,0.00084045-0.002054i,-0.00020781-0.003002i,-0.0016622-0.0014691i,-0.0011648+0.00067441i,-0.00032785+0.001993i,-0.00014808+0.0014365i,0.00096759+0.00013248i,0.0017018-0.00053208i,0.0012689-0.00076976i,-1.1941e-05-0.0010866i,-0.00093948-0.00078251i,-0.0013035-0.00022592i,-0.0008385+0.00020064i,-0.00075187-0.00022616i,-0.0010245-0.00021179i,-0.00023494-0.00040735i,0.0010368-0.00057424i,0.0010373-0.00013492i,0.00096858-0.000573i,0.00090045-7.1979e-05i,0.00051307+0.00037354i
0.072399-0.0046152i,0.14625-0.0092871i,0.17899-0.018371i,0.12263-0.046668i,0.037394-0.083455i,-0.0087799-0.084265i,-0.016974-0.050664i,-0.013005-0.023671i,-0.01212-0.018961i,-0.012821-0.013952i,-0.0038029+0.0054094i,0.0092246+0.017464i,0.013584+0.0079554i,0.011688-0.0080152i,0.0075743-0.016488i,0.0014355-0.017188i,-0.0058961-0.012272i,-0.0095938-0.0035054i,-0.0060819+0.0059481i,-0.0026102+0.010501i,-0.0025517+0.0087169i,-0.0007522+0.0052755i,0.0025658+0.0027704i
0.014432+0.058072i,0.021477+0.12477i,0.023733+0.16763i,0.030621+0.13894i,0.037375+0.069754i,0.035615+0.011433i,0.031025-0.018474i,0.025122-0.022337i,0.024444-0.014568i,0.018075-0.0062037i,0.00022284+0.0066479i,-0.0092758+0.019494i,-0.0035782+0.022443i,0.0033749+0.019763i,0.0055646+0.01724i,0.0076643+0.014044i,0.010966+0.0082265i,0.013569+0.00098834i,0.012326-0.0035587i,0.0072597-0.0034015i,0.0024123+0.00037814i,-0.0010234+0.0038675i,-0.0044334+0.00612i
-0.057406+0.017263i,-0.11875+0.022524i,-0.1539+0.016961i,-0.11314+0.0043127i,-0.030829+0.0015955i,0.023372+0.018886i,0.02777+0.041186i,0.011053+0.046076i,0.0020691+0.037884i,-0.00081842+0.019905i,-0.010712-0.0011375i,-0.018785-0.010317i,-0.013297-0.009723i,-0.002479-0.011518i,0.0029656-0.01615i,0.0016025-0.015714i,-0.002332-0.011191i,-0.0050195-0.0097637i,-0.0059409-0.008597i,-0.0045134-0.0044874i,-0.0031906-0.0011618i,-0.004578+0.00011164i,-0.0055284+0.00013279i
-0.0077364-0.046404i,-0.014698-0.10253i,-0.015157-0.12944i,-0.01646-0.08143i,-0.030711-0.0051922i,-0.049661+0.028274i,-0.052618+0.019944i,-0.042088+0.0070959i,-0.031377+0.0059276i,-0.017722+0.0061454i,-0.0025812-0.0031073i,0.0044769-0.010191i,0.00049549-0.0054202i,-0.0058399+0.0040548i,-0.0051837+0.011788i,-8.9036e-05+0.014149i,0.0036799+0.012062i,0.0041491+0.0077232i,0.0017699+0.0016835i,0.00026474-0.0054711i,0.0011822-0.0095192i,0.0037883-0.0097369i,0.0053719-0.0083476i
0.0428-0.014193i,0.094154-0.024796i,0.11961-0.031567i,0.083507-0.039012i,0.028468-0.052767i,-0.0027435-0.054995i,-0.014163-0.04208i,-0.018038-0.032542i,-0.020445-0.031208i,-0.016598-0.025749i,-0.0029373-0.012435i,0.0073701-0.0029739i,0.008167-0.0037678i,0.0068361-0.0089683i,0.0051516-0.012555i,0.00042668-0.013113i,-0.0059338-0.0096839i,-0.010177-0.002636i,-0.010674+0.0032887i,-0.0085387+0.0046596i,-0.0051977+0.0024024i,-0.0017736-6.2733e-05i,0.00080638-0.0005228i
0.018964+0.033121i,0.032648+0.078857i,0.035749+0.10919i,0.031224+0.08831i,0.029751+0.038808i,0.029961-0.0021902i,0.029412-0.022459i,0.026346-0.025288i,0.02444-0.020773i,0.018787-0.010929i,0.0072465+0.0038364i,7.4267e-05+0.013945i,-0.00019636+0.013729i,-0.00030013+0.012803i,-0.00011072+0.015866i,0.0053342+0.015671i,0.011547+0.010726i,0.014828+0.0077318i,0.016451+0.0065491i,0.012962+0.0043343i,0.0065571+0.0042854i,0.0027088+0.0057986i,0.00041651+0.0064584i
-0.02855+0.016753i,-0.068195+0.030051i,-0.093685+0.029778i,-0.068319+0.016606i,-0.013202+0.013146i,0.021664+0.024049i,0.023204+0.029851i,0.015304+0.022436i,0.012758+0.014368i,0.0095025+0.0078488i,-0.00054363+0.0011803i,-0.0069871-0.0027079i,-0.0025683-0.0055754i,0.003846-0.010526i,0.005192-0.014073i,0.0012721-0.012771i,-0.0028252-0.009431i,-0.0048084-0.0082127i,-0.0043152-0.007448i,-0.0024076-0.0052827i,-0.0026306-0.0042296i,-0.0052377-0.0039253i,-0.0071413-0.0035982i
-0.015747-0.026604i,-0.029092-0.060056i,-0.030709-0.077234i,-0.02447-0.047797i,-0.027612+0.00015862i,-0.036179+0.020552i,-0.033056+0.015816i,-0.020781+0.010927i,-0.012445+0.014811i,-0.0076845+0.016004i,-0.0033444+0.0063168i,-0.00054415-0.0018369i,-8.908e-05+0.0016011i,0.00070502+0.0092739i,0.0028542+0.014781i,0.0041895+0.016087i,0.0053787+0.011422i,0.0064129+0.004074i,0.0068016-0.0029368i,0.0069247-0.0073701i,0.0055804-0.007179i,0.0045348-0.0047356i,0.0039295-0.0034632i
0.023702-0.015212i,0.051937-0.029696i,0.065872-0.035046i,0.045404-0.031263i,0.011911-0.032185i,-0.0049712-0.033188i,-0.0085029-0.02787i,-0.010355-0.022106i,-0.014107-0.019293i,-0.012502-0.015512i,-0.0030202-0.010258i,0.0044748-0.0065183i,0.004411-0.0052433i,0.0039022-0.0059682i,0.0039224-0.0076592i,-0.0007693-0.0081755i,-0.0076417-0.0058173i,-0.012048-0.0029231i,-0.013232-0.0020537i,-0.01032-0.0012175i,-0.0041946-9.2415e-05i,0.0015345+0.00044656i,0.0022702+0.00058483i
0.017104+0.019812i,0.031215+0.044875i,0.034976+0.060629i,0.02675+0.046316i,0.020244+0.014712i,0.021422-0.0093405i,0.023904-0.016613i,0.021414-0.015348i,0.016286-0.013884i,0.010817-0.0092553i,0.0056604+0.00038566i,0.002386+0.0073693i,-0.0011004+0.0076778i,-0.0058752+0.009758i,-0.0062588+0.014546i,-0.00046698+0.014729i,0.0050927+0.0098588i,0.0071232+0.0083265i,0.0068743+0.010783i,0.0048353+0.010027i,0.0024394+0.0070236i,0.00098173+0.0063447i,0.00031532+0.0061808i
-0.013714+0.016108i,-0.034201+0.028502i,-0.048466+0.03036i,-0.035055+0.019027i,-0.0031451+0.012993i,0.016742+0.01832i,0.017945+0.019588i,0.016852+0.011183i,0.017779+0.0029669i,0.013494-0.00044547i,0.00339-0.00065994i,-0.0025722-0.0010037i,0.00060334-0.0054571i,0.0043957-0.01183i,0.0023904-0.015406i,-0.0019008-0.013231i,-0.0038981-0.0071949i,-0.0033267-0.003735i,-0.0011375-0.0026177i,-0.00021529-0.001094i,-0.0010321-0.0011038i,-0.0025377-0.0022246i,-0.0035703-0.0028308i
-0.011149-0.013989i,-0.023854-0.032078i,-0.028635-0.042293i,-0.022873-0.025798i,-0.0208+0.0016582i,-0.024246+0.013682i,-0.019716+0.013104i,-0.0085182+0.013427i,-0.0014613+0.016584i,-0.00015879+0.014852i,-0.0010822+0.0066264i,-0.0019182+0.0027258i,0.0010206+0.0066287i,0.00418+0.01199i,0.0049679+0.013979i,0.0059531+0.012114i,0.007528+0.0073258i,0.0096402+0.0025535i,0.011406-0.00041667i,0.0095515-0.0015846i,0.0051392-0.0025234i,0.0010583-0.0022732i,-0.00021918-0.0027363i
0.012325-0.014683i,0.026295-0.028181i,0.033616-0.03339i,0.021425-0.026312i,0.0016267-0.019442i,-0.0078337-0.017123i,-0.0083949-0.013473i,-0.0075246-0.0077434i,-0.0088967-0.0040107i,-0.0074781-0.0033599i,-0.00092326-0.0048189i,0.003609-0.0048598i,0.0041225-0.0022816i,0.0037449-0.00085161i,0.002284-0.0023839i,-0.0018609-0.0035206i,-0.0055015-0.0025642i,-0.0068963-0.0035471i,-0.0071412-0.0059312i,-0.0055242-0.0056334i,-0.0020103-0.0029897i,0.000908-0.0005256i,0.0014551+0.00094224i
0.016422+0.0077196i,0.028572+0.018352i,0.031294+0.024799i,0.02169+0.015378i,0.013044-0.0026847i,0.011396-0.012874i,0.010464-0.010181i,0.0069018-0.0053797i,0.0035697-0.0049836i,0.0015842-0.0032417i,0.0019076+0.0021349i,0.0016945+0.0060169i,-0.0035421+0.0069409i,-0.0084212+0.0099575i,-0.0067384+0.013479i,-0.00077014+0.011713i,0.0019334+0.0062586i,-0.00017991+0.0034644i,-0.0024424+0.0041698i,-0.0028375+0.0036421i,-0.0017064+0.0020949i,-0.00012368+0.0020043i,0.00039132+0.002887i
-0.004532+0.014632i,-0.013218+0.027282i,-0.019203+0.03128i,-0.01159+0.021021i,0.0048937+0.010226i,0.013146+0.0102i,0.010128+0.011608i,0.0087042+0.0071053i,0.010969+0.00072749i,0.008634-0.0016336i,0.0021786+0.00023233i,-0.0021918+0.00051279i,-0.002867-0.0045669i,-0.0028196-0.011769i,-0.0035693-0.014231i,-0.0050341-0.010509i,-0.0046228-0.004915i,-0.0021235-0.0018999i,-0.0022159-0.00085587i,-0.0036765+0.00016936i,-0.0039306-0.00063761i,-0.0038166-0.0017936i,-0.0029942-0.0016134i
-0.0045106-0.0062246i,-0.016248-0.013511i,-0.02253-0.019272i,-0.017847-0.012761i,-0.013346+0.0011869i,-0.013243+0.008558i,-0.010562+0.0095259i,-0.0040306+0.010013i,0.0016845+0.010982i,0.0015794+0.0084114i,-0.0024791+0.0028899i,-0.0050598+0.00035164i,-0.0033288+0.002316i,0.00095343+0.0041494i,0.0037222+0.0043383i,0.0047896+0.0041783i,0.0059792+0.0040572i,0.0070926+0.004484i,0.0081722+0.004672i,0.0064836+0.0030965i,0.0025896+0.00095254i,-0.00010028-0.00082038i,0.00021078-0.0015188i
0.0042053-0.011448i,0.009603-0.021788i,0.013963-0.025537i,0.0099346-0.019416i,-0.00087486-0.013504i,-0.0077866-0.012104i,-0.0084132-0.0079961i,-0.0063609-0.00082953i,-0.0041673+0.002571i,-0.0019139+0.00080756i,0.00059174-0.003023i,0.0023751-0.0049257i,0.0033205-0.0033219i,0.0025363-0.0024295i,-0.00037396-0.0031111i,-0.0046729-0.0023499i,-0.0055779-0.0017166i,-0.0020819-0.0026918i,0.00085063-0.0037213i,0.0022322-0.0029793i,0.0023825-0.0021279i,0.0018923-0.0019224i,0.0011747-0.00068305i
0.013755+0.0021308i,0.023963+0.0043533i,0.027416+0.0054907i,0.019801+0.002067i,0.011362-0.0062808i,0.0075642-0.012089i,0.0048528-0.0092758i,0.0010896-0.0034575i,-0.0010583-0.0015854i,0.00046634-0.00035036i,0.0033188+0.0027809i,0.0041139+0.0044456i,0.0014672+0.0056004i,-0.0019014+0.0084007i,-0.0012543+0.0099324i,0.0016029+0.0080346i,0.0017388+0.0044173i,-0.00067278+0.0014831i,-0.0025991-0.00014209i,-0.0014191-0.0012339i,0.0011437-0.0011732i,0.0012856+0.0010514i,-0.00079483+0.0029486i
0.0022205+0.0099465i,0.0020796+0.018692i,-0.00065735+0.020673i,0.00037055+0.012359i,0.0069988+0.0044716i,0.0093706+0.0043061i,0.0065384+0.0056744i,0.0047489+0.0041205i,0.0050575+0.0014343i,0.0035878+0.0010647i,-0.00048373+0.0036574i,-0.0031288+0.0042802i,-0.0032459+4.6115e-05i,-0.0043121-0.0046946i,-0.0073878-0.0050873i,-0.0080303-0.00289i,-0.0051117-0.0013299i,-0.0024623-0.001582i,-0.0021339-0.0027656i,-0.0029133-0.0037589i,-0.002767-0.0038198i,-0.0018699-0.0040164i,-0.0017899-0.0041611i
-0.0065457-0.0006896i,-0.014135-0.0017656i,-0.017952-0.0031053i,-0.012882+0.00027134i,-0.0048289+0.0066193i,-0.0017716+0.0084931i,-0.0019507+0.0054203i,-0.00059069+0.0039003i,0.0015595+0.0045763i,8.7261e-05+0.0033475i,-0.0047439+0.00056405i,-0.007223-0.00088056i,-0.0056158-0.0014492i,-0.0011233-0.0028678i,0.0024325-0.0029199i,0.0024246-0.0014929i,0.00014023+0.0010012i,-0.0022006+0.00395i,-0.0019328+0.0042896i,-0.0021025+0.0026652i,-0.0034337+0.00074364i,-0.003779-0.0003014i,-0.0026108-0.0010466i
-0.002264-0.0026439i,-0.00017834-0.0091563i,0.0033127-0.0126i,0.0033233-0.0096341i,-0.00079376-0.0059668i,-0.0036432-0.0046417i,-0.0039719-0.0038079i,-0.0030073+0.00035127i,-0.0018567+0.0035642i,-0.00056712+0.00038608i,0.00099695-0.0053927i,0.0024769-0.0091231i,0.0020336-0.0084772i,0.00087117-0.005791i,-0.00043826-0.0048142i,-0.0017539-0.0037021i,-7.2029e-05-0.0031021i,0.0034481-0.0020626i,0.0054059+0.00026774i,0.005059+0.0012654i,0.0038838-0.00069639i,0.0032883-0.0020836i,0.0028211-0.001617i
0.0063673-0.00074066i,0.012848-0.00082239i,0.01493+0.00019577i,0.011135+0.00032687i,0.0073421-0.002679i,0.0053827-0.006739i,0.0035464-0.0059586i,0.00034192-0.0018364i,-0.0011746+0.00025449i,0.0018817+0.00099211i,0.006864+0.0018368i,0.010345+0.0011813i,0.0092082+0.00012899i,0.006029+0.00094589i,0.0048267+0.0016825i,0.0038935+0.0012659i,0.001494+0.001621i,-0.0011835+0.0025666i,-0.0015224+0.002291i,6.2569e-05+0.0017116i,0.00089259+0.0028087i,0.0010671+0.0041978i,-8.0207e-05+0.0047739i
0.000222+0.0050239i,0.0018594+0.011098i,0.00090247+0.013731i,0.0011934+0.010021i,0.0057224+0.0040569i,0.0076268+0.0012077i,0.003517+0.0016311i,0.00011963+0.0014715i,0.0012682+0.002062i,0.0020267+0.0049105i,0.00096515+0.0087547i,0.0011831+0.0099906i,0.0018956+0.0070933i,7.688e-05+0.0032554i,-0.0034992+0.00079144i,-0.0047049+0.00039969i,-0.0023591+0.00060176i,0.00067383-0.00095226i,0.001572-0.002836i,0.0004799-0.0036566i,0.0002138-0.0030875i,0.0012659-0.0022855i,0.0007373-0.0028068i
-0.00089415+0.00079047i,-0.0036732+0.00057989i,-0.0050154+0.00069554i,-0.0016072+0.0027881i,0.0023767+0.0057656i,0.0020287+0.0062568i,0.00028125+0.0040436i,-0.00023451+0.0022717i,-0.00013012+0.0022606i,-0.0022872+0.0018681i,-0.0062859+0.00031943i,-0.0084977+0.00059934i,-0.0074725+0.00083869i,-0.0042983-0.0012159i,-0.0016608-0.0035288i,-0.0014006-0.0039021i,-0.0032605-0.002006i,-0.0045724-0.00088652i,-0.0048095-0.0012194i,-0.0045912-0.001933i,-0.0041776-0.0023994i,-0.0029335-0.0021668i,-0.00073133-0.00091103i
-0.00071131-0.00047141i,-0.0032903-0.0038111i,-0.0035529-0.0051375i,-0.0023794-0.0026949i,-0.0018834-0.00047938i,-0.0017339-0.00045851i,-0.0010421+0.00036561i,-0.00094305+0.0034801i,-0.0015419+0.0040962i,-0.0020245-0.00088438i,-0.001167-0.0081426i,-0.00027654-0.012365i,-0.00055407-0.011471i,-0.00031561-0.0078549i,0.00027636-0.0044928i,0.0016879-0.0019887i,0.0044591-0.00051269i,0.0062453+0.00025767i,0.0052618+0.0018058i,0.0039232+0.0020832i,0.0041937+8.5161e-05i,0.0043609-0.001507i,0.0037653-0.001468i
0.0042213-0.00084417i,0.0077374-0.0035128i,0.0098268-0.0041994i,0.0072345-0.0034235i,0.0044357-0.0027661i,0.0030475-0.0026873i,0.00097568-0.00088802i,-0.00092177+0.00088848i,-0.0010637+7.7841e-05i,0.0023625-0.0016876i,0.0090829-0.001811i,0.01362-0.0016976i,0.013408-0.0027322i,0.0099287-0.0034706i,0.0066163-0.0027352i,0.0035763-0.00087006i,-0.00043378+0.0011481i,-0.0030477+0.0025147i,-0.0033701+0.0022681i,-0.0026118+0.0028441i,-0.0021742+0.0045309i,-0.00147+0.0051263i,-0.0014073+0.0047077i
0.0030818+0.002164i,0.0064289+0.0043527i,0.0041532+0.0064919i,0.0015671+0.0060863i,0.0032268+0.0040284i,0.0050362+0.0030416i,0.0033055+0.0033491i,-5.8954e-05+0.0032589i,-0.00024448+0.0028668i,0.0018682+0.004948i,0.0031165+0.009292i,0.0048365+0.013027i,0.0063644+0.012995i,0.0052112+0.0099128i,0.0025444+0.006215i,0.002039+0.0035406i,0.0026793+0.0022724i,0.0028525+0.0010069i,0.0026413-0.0007303i,0.001136-0.0010651i,0.00032437-9.9062e-05i,-0.00098537+0.00061325i,-0.0021417-0.00065536i
0.00052893+0.0021207i,-0.00049131+0.0031582i,-0.0012509+0.0022185i,-0.00084063+0.0029432i,0.00043291+0.0043741i,0.00075176+0.0049046i,-7.4395e-05+0.0037419i,-0.00097829+0.0036329i,-0.00027296+0.0047538i,-0.00068189+0.004152i,-0.0048709+0.0033495i,-0.0089787+0.0048806i,-0.0091518+0.0055114i,-0.0063601+0.0028747i,-0.0040769-0.00040803i,-0.0039114-0.0027947i,-0.0048439-0.0030648i,-0.0043558-0.0025037i,-0.0026336-0.0036829i,-0.0014102-0.005212i,-0.0011725-0.0048254i,-0.0015645-0.0027918i,-0.0012249-0.0012797i
-0.0039459+0.00075924i,-0.0045686+0.00057553i,-0.0039151-0.0012287i,-0.0017042-0.00063771i,-0.00050745+0.0013897i,-0.00084914+0.00081553i,-0.0020796+0.00050197i,-0.0035068+0.001721i,-0.0036999+0.0029004i,-0.0025481+0.00063108i,-0.0020671-0.0048794i,-0.0027424-0.0091937i,-0.0031094-0.010268i,-0.0024183-0.0075709i,-0.0012439-0.003004i,0.00085218-3.2346e-05i,0.0027901+0.00025606i,0.0028363-0.00018269i,0.001917+0.00028789i,0.0021883+0.00011937i,0.0028766-0.0012431i,0.0029011-0.0017163i,0.0027954-0.0010078i
-0.00042914-0.0052055i,0.000475-0.0047475i,0.00025052-0.0049243i,-0.00099624-0.0033434i,-0.0010982-0.00061707i,-0.00096306+0.00078217i,-0.0023824+0.00065722i,-0.003981+1.7852e-05i,-0.0032371+0.00030644i,0.00063002-0.00022744i,0.0067725-0.0011295i,0.01111-0.0017876i,0.011929-0.0035339i,0.0092132-0.0048078i,0.005014-0.0042179i,0.00064234-0.0022804i,-0.0027123-0.00036419i,-0.0033606+0.0010208i,-0.002456+0.0013936i,-0.0016795+0.00082457i,-0.0013048-0.00012632i,-0.0011586+0.00061682i,-0.0017343+0.0017223i
0.0038465-0.0012984i,0.0065215-0.0011275i,0.0074241+0.0012485i,0.0051228+0.0017567i,0.0025027+0.00093797i,0.00031959+0.0012293i,-0.0015059+0.0021733i,-0.0029376+0.0014849i,-0.0015685+0.00098916i,0.001836+0.0039041i,0.0035952+0.0087623i,0.0051776+0.013228i,0.0071438+0.013865i,0.0072061+0.010869i,0.0048184+0.0072667i,0.0044195+0.0039809i,0.0047927+0.001607i,0.0029464+0.00073548i,0.00095897+0.0014157i,0.00011457+0.0016722i,-4.1664e-05+0.0010404i,-0.00057881+0.00012579i,-0.00099922-0.00016737i
0.0046199-0.00034762i,0.0056722-0.0012994i,0.0031266-0.00063465i,0.00079441+0.00097236i,0.001443+0.0017927i,0.0008419+0.0020944i,-0.0023332+0.0015466i,-0.0046127+0.0014123i,-0.0030889+0.0029242i,-0.0013515+0.0047021i,-0.0038661+0.0055655i,-0.0074951+0.006297i,-0.0078118+0.0069193i,-0.0062985+0.0043607i,-0.0043847-6.032e-05i,-0.0033621-0.0017907i,-0.0025483-0.00088889i,-0.00032029+0.00031178i,0.000763-0.00062724i,0.00019666-0.0019421i,-0.00058838-0.0011133i,-0.0020512+0.000353i,-0.0031433+0.00086858i
0.0014454+0.0043347i,0.0017865+0.0028706i,0.0025537+0.00094797i,0.0029991+0.00039802i,0.0019058+0.00064623i,-0.00048615+6.6195e-05i,-0.0022711-0.00067266i,-0.0038065+0.00059242i,-0.0040765+0.0036659i,-0.0031138+0.0042957i,-0.0030393-5.8781e-05i,-0.0039764-0.0050142i,-0.0046805-0.0061052i,-0.0042857-0.004443i,-0.0021496-0.0020467i,0.0010954+3.5714e-05i,0.0026626+0.00016573i,0.0018625-0.00052959i,0.0016946-0.0006846i,0.0023969-0.00043399i,0.0025701-0.00075904i,0.0027771-0.0011248i,0.0023862-0.001057i
0.0010312+0.0017949i,0.0033936+0.001154i,0.0034615+0.00074741i,0.0011208+0.0013879i,-0.00027765+0.00071967i,-0.00092904-0.00056977i,-0.0018085-0.0017966i,-0.0032439-0.0028383i,-0.0056082-0.00091341i,-0.0044957+0.0013773i,0.00084307+0.0014201i,0.0054409-0.00051737i,0.0058956-0.0040053i,0.0030801-0.0058868i,0.00059467-0.0049148i,-0.0017062-0.0024119i,-0.0034214+0.0001259i,-0.0025974+0.0017452i,-0.0012366+0.0012372i,-0.00025738-0.0005183i,0.00045688-0.0011685i,0.001211-0.0011094i,0.0013186-0.00063076i
-0.00058951-0.00097248i,0.0021839-0.00072092i,0.0026225+0.00068126i,0.001385+0.0015806i,0.00095787+0.0014666i,0.00068949+0.00014937i,-0.00085725-0.0011497i,-0.0029285-0.0017649i,-0.0038843-0.0010625i,-0.0020649+0.0015544i,0.00067886+0.005466i,0.0019116+0.0078297i,0.0038584+0.0073336i,0.0054984+0.004711i,0.0061346+0.0024862i,0.0061795+0.0019513i,0.0040638+0.00036754i,0.0008834-0.00058105i,-0.0010006+0.00035529i,-0.0013857+0.00046889i,-0.001612-0.00034428i,-0.0011418-0.00090051i,-3.1082e-06-0.0010763i
0.0016268+0.0020127i,0.0042827+0.0011902i,0.004942+0.001521i,0.0038857+0.0023383i,0.0022755+0.00088514i,-0.00016513-0.0013731i,-0.0027819-0.0016352i,-0.00393-0.0021126i,-0.0028117-0.0012881i,-0.0015286+0.0011409i,-0.0025361+0.0017569i,-0.0045563+0.0019472i,-0.0045011+0.0034944i,-0.003268+0.0028436i,-0.0029711-4.1946e-06i,-0.0026757-0.0011262i,-0.0026341+0.00042437i,-0.0025987+0.0022287i,-0.0016873+0.0019287i,-0.0017773+0.00093238i,-0.0021358+0.00043473i,-0.002177+0.00028625i,-0.0019334+0.00018362i
0.0026973+0.0037879i,0.003519+0.0047531i,0.0035745+0.0030206i,0.00243-1.469e-05i,1.1666e-05-0.0013512i,-0.0018229-0.0017214i,-0.0019112-0.0020558i,-0.001511-0.0020851i,-0.0024665-0.00097735i,-0.0029847+0.00071055i,-0.0027426+0.00095576i,-0.0033175-0.0012884i,-0.0036987-0.0025107i,-0.002808-0.0015384i,-0.0010962-7.4085e-05i,0.0011199+0.00057939i,0.0026294+0.0003722i,0.0028894+0.0002311i,0.0019669+0.00055886i,0.0013203+0.00096519i,0.0012674+0.00048844i,0.00044093-0.00065623i,-2.2772e-05-0.0015895i
0.00016718+0.0058628i,0.0025739+0.0065824i,0.004639+0.0067753i,0.0053169+0.0051504i,0.0046179+0.0019034i,0.0023174-0.0014593i,-0.00031988-0.0031977i,-0.002597-0.0036144i,-0.0045749-0.002707i,-0.0041047-0.0003439i,-0.00088507+0.0013504i,0.0011127+0.00070282i,0.0002674-0.0027559i,-0.0012994-0.0057839i,-0.0023242-0.0055096i,-0.0023848-0.0034457i,-0.0020205-0.0011531i,-0.0017996-3.8226e-05i,-0.0010813-0.0002599i,0.00057534-0.00044781i,0.002219-0.00042589i,0.002605-0.00065852i,0.001713-0.00051136i
0.0013817+8.5359e-05i,0.0025461+4.6931e-05i,0.0012332+0.00057848i,-0.00069928+0.0008297i,0.0004439+0.00081048i,0.0027267+0.00038615i,0.0026707-0.00067703i,0.0010854-0.0020903i,-0.0011998-0.003225i,-0.00246-0.0021018i,-0.0026137+0.00071006i,-0.0013541+0.0025164i,0.0014944+0.0016456i,0.0037829-0.00038962i,0.0034748-0.00036279i,0.0027421+0.00061702i,0.0030314+0.00029337i,0.0018792-0.000229i,-0.00042691-0.00024903i,-0.00056247-0.00062773i,0.0003633-0.00045271i,0.00024726+4.6608e-05i,0.00025356-0.00028002i
0.00085151+0.0018634i,0.0012576+4.7655e-05i,0.0003761-0.0012516i,0.00050314-0.00044626i,0.002059+0.00014399i,0.0024711-0.00055235i,0.0015237-0.0017568i,0.0004624-0.0032035i,-0.00016848-0.0039591i,-0.00064834-0.0036875i,-0.001667-0.0025801i,-0.0021494-0.00058639i,-0.00037426+0.0015224i,0.00084635+0.0016026i,-0.00024329+0.00050881i,-0.001565+0.00096186i,-0.0021079+0.002006i,-0.0016623+0.0021758i,-0.001769+0.0016492i,-0.0026272+0.00052578i,-0.0032749+0.00050238i,-0.0029006+0.00090204i,-0.0012327+0.00079586i
-0.00053711+0.0030773i,0.00079266+0.0050156i,0.0010542+0.0065886i,0.00077866+0.0063653i,0.0011917+0.0040571i,0.0017427+0.00074847i,0.0020915-0.000614i,0.0025789-0.00046039i,0.0032316-0.0010407i,0.0026741-0.00047683i,0.001851+0.0011757i,0.0011862+0.0016618i,0.00016125+0.0015609i,0.00081299+0.0015418i,0.0018945+0.0019466i,0.0021978+0.0012337i,0.0026636-0.00018i,0.0022025-0.00048792i,0.0010426-0.00038169i,0.00064189-0.00074357i,0.0005031-0.00087218i,0.00062172-0.0011862i,0.00045174-0.001155i
-0.00029179+0.00081515i,0.00078524+8.1362e-05i,0.0024997-0.00039042i,0.0032721-0.00011201i,0.0027519+0.00099348i,0.0029302+0.00057189i,0.0035019-0.00037684i,0.0029184+2.1788e-05i,0.0014848+0.0005314i,-0.00045281+0.0011551i,-0.00088746+0.002587i,-0.00055074+0.0028469i,-0.0010935+0.00091114i,-0.0017416-0.0008405i,-0.0021588-0.0019952i,-0.0025617-0.0014936i,-0.0027458-7.2229e-05i,-0.001184+0.00026563i,0.00047721+0.0001601i,0.00076267+0.0002092i,0.00066707+0.00012925i,0.0010026+5.3418e-05i,0.0010839+9.5461e-06i
-0.00051335-0.0012463i,0.00045615-0.00064594i,0.00026755+0.0019598i,0.00012959+0.0036558i,0.0014829+0.0035229i,0.0031546+0.002135i,0.0032109+0.00043849i,0.0024776-0.00037275i,0.0014976-0.00019594i,-0.00049416+0.00014504i,-0.0022711+0.00033917i,-0.0017334+0.00028202i,-0.00024336-0.0016298i,0.00091817-0.0037306i,0.0016536-0.0030042i,0.0013069-0.0012535i,0.0017018-0.00062029i,0.002046-0.00070191i,0.0013028-0.00040499i,0.0011281-0.00042295i,0.0015444-0.0011212i,0.0013561-0.00087213i,0.00069838-0.00031625i
0.0052505-0.00071439i,0.0054945-0.0014494i,0.0047458-0.0013697i,0.0028133+7.1121e-05i,0.001901+0.0014309i,0.0018398+0.0018885i,0.0015328+0.0022373i,0.0010159+0.0022587i,0.0010157+0.00045092i,0.00092475-0.0018553i,0.00053786-0.0028343i,0.0013113-0.00227i,0.0023812-0.00066143i,0.0021855+2.3246e-05i,0.0003333-0.00057425i,-0.0022408-0.00017681i,-0.0039243+0.00048321i,-0.0035859+0.00068763i,-0.0028901+0.00044298i,-0.0023132+0.00023368i,-0.0019427+0.00078998i,-0.0015438+0.00057524i,-0.00058527+0.00018432i
0.0039525+0.00014939i,0.0049667+0.00095878i,0.0052487+0.0012552i,0.0030511+0.0014986i,0.00036571+0.0014743i,-0.00018368+0.0011936i,0.00047204+0.0023957i,0.0018392+0.0033742i,0.0033981+0.0028772i,0.0040237+0.001737i,0.0035318+0.0016986i,0.0024428+0.0031404i,0.001218+0.0043685i,0.0013267+0.0036716i,0.0016265+0.0013288i,0.0014445-0.00074023i,0.0012672-0.00074341i,0.00014745-0.0011828i,-0.0012041-0.0010574i,-0.0012588-0.00027945i,-0.00038291-0.00052908i,-6.4289e-05-0.00033692i,-0.00077033+2.7419e-05i
