-0.003493+0.00029932i,-0.0018104+0.0014205i,-0.0015097+0.0038076i,-0.0012269+0.004122i,-0.0011626+0.0033541i,-0.001263+0.0020911i,-0.00034241+0.00066147i,0.00075198+0.00039572i,0.00045935+0.00078141i,-7.1353e-05+0.00051363i,-9.6839e-07-4.0784e-05i,4.017e-05-5.6235e-05i,4.0386e-05-9.8786e-05i,-4.2418e-05+6.295e-05i,-0.00022205-0.00032128i,0.0002847-0.00051726i,0.00076213-0.00034962i,0.00031905-0.00065164i,0.00025621-0.00085687i,0.00073313-7.8042e-05i,0.00072801+0.00021373i,0.0011128-0.0010552i,0.0010601-0.0014245i
-0.00013537-0.0022129i,-0.0012226-0.0027108i,-0.0018485-0.0018483i,-0.00089197-0.00037566i,-9.1097e-05-2.1311e-05i,2.3664e-05-7.8342e-05i,0.00091442+0.00022652i,0.0011206+0.00022185i,0.0004974-0.00048663i,-0.0004047-0.00022894i,-0.00066567+0.00071384i,-0.00051312+0.00054587i,-0.000557+0.00076326i,-0.00022356+0.0011521i,0.00022586+0.0010229i,-0.00057213+0.0012252i,-0.00099701+0.00026959i,-0.00015766-0.00088871i,0.00025801-0.0005548i,0.00026008-0.00038662i,0.00023572-0.00015001i,0.00018557+0.00046597i,-0.00025425-2.1991e-05i
-1.2355e-05+0.0013463i,0.0023124+0.001308i,0.0031784+0.00091937i,0.0034392+0.00033254i,0.0023168+0.00026657i,0.0012691-0.00033089i,0.0011016-0.00026415i,0.00065815+0.0003709i,0.00021566+0.00014371i,-0.00031471-0.00012214i,-0.00063185-0.00021708i,-0.0014861-0.00051837i,-0.00082625-0.00053562i,0.00050916+0.0002919i,-0.00027131+0.00011757i,-0.0011904-0.00049272i,-0.0014895-0.00030895i,-0.0010513-0.00022596i,-0.00066067-0.00044496i,-0.00020563-0.00084359i,0.00023998-0.00059076i,0.00018256+0.00024105i,-0.00071429+0.00014792i
0.00058425+0.00037679i,0.00054224+8.4636e-05i,0.00053012+0.00034252i,0.00018136-0.0013265i,0.00054044-0.0026716i,0.00064979-0.001703i,0.00028963-0.0006193i,0.00025413+0.00048103i,0.00022909+0.00067565i,0.00032588-0.00038579i,0.00069731-0.0012118i,0.00042511-0.00099469i,-8.6918e-05-0.00045795i,0.0003097-0.00038585i,6.2319e-05-0.0005462i,-0.00075504-0.00068698i,-0.00067191-0.00058742i,-0.00080673+0.00063532i,-0.0011281+0.00051188i,-0.00093085+0.00011207i,-0.00071509+0.001215i,0.00033629+0.0012429i,0.0011499+0.00045695i
-0.00097781+0.00097165i,-0.00026959+0.0014689i,0.00115+0.0022121i,0.0022707+0.0023459i,0.0020664+0.00098487i,0.001285-0.00026505i,0.0012079+2.209e-05i,0.0010683+0.00043974i,0.0011401-1.3185e-05i,0.0010023-1.5848e-05i,0.00054256-0.0003775i,1.0122e-05-0.00074887i,-0.00062816-0.00015718i,-0.0011836+0.00013985i,-0.0011269-0.00041727i,-0.00031682-0.00077737i,2.3662e-05-0.00026561i,8.4109e-05+0.00067847i,0.00028767+0.0009191i,0.00022262+0.0006292i,9.1243e-05-0.00049227i,0.00038137-0.00068115i,0.00064465+0.00012209i
0.0020658-0.0010057i,0.0014772-0.0011262i,0.0017853-0.0020561i,0.0020687-0.002708i,0.0013219-0.0017551i,0.00082884-0.0010283i,0.00058996-0.00066893i,0.00013719+0.00018073i,0.00048836+0.00018414i,0.0002453-0.00061913i,-0.00090852-0.00096555i,-0.00063642-0.00028304i,5.0845e-05+0.00023918i,-0.00012245-0.0005764i,-0.00046316-0.00034317i,-0.00029817+0.00020598i,0.00020642-0.00044347i,0.00046803-0.00063868i,0.00050796-0.00044782i,0.00046583-0.00082523i,0.00021583-0.0014005i,-0.00032253-0.00085858i,-0.00099855-3.1604e-05i
0.00019683+5.343e-05i,-0.00075261+0.00057587i,-0.00088226+0.0016716i,-0.00036802+0.0015532i,-0.0002207-0.00011703i,6.45e-05-0.00060403i,0.0010592+0.00024751i,0.0010947+0.0009431i,0.00033103-1.8894e-05i,5.4622e-05-0.0011011i,-0.00056974-0.00032655i,-0.00096838+0.00090238i,-0.0003442+0.0005531i,0.00056487+0.00030334i,0.00042526+0.00066262i,0.00025119+0.0006912i,-5.3888e-05+0.00057194i,-0.0004977+0.00040614i,0.00015383+0.00040365i,0.00042527+0.00042982i,0.00012591+7.8721e-06i,0.00022011-0.00048882i,0.00062171-0.00031648i
-0.00039419-6.967e-05i,-0.00045326+0.0013521i,-0.00072326+0.0034162i,-0.00043832+0.0041061i,3.374e-05+0.0024318i,0.00098682+0.00064077i,0.0011444+0.00014863i,0.00063443-0.00011557i,0.00059098-0.00084997i,0.00059738-0.00065147i,0.00011342+0.00029369i,0.00036529+0.00068905i,0.0011733+0.0006264i,0.0014947+0.00060224i,0.00051747+0.00094964i,-0.00039221+0.0012448i,-0.00032037+0.0010263i,-0.0002962+0.00089335i,-0.00021855-0.00020165i,0.00084296-0.00076488i,0.0013203+0.00024005i,0.00054744+0.00031566i,-0.00013323-5.2019e-06i
0.0026186+0.000752i,0.0024508-0.00063084i,0.0029952-0.002255i,0.0035906-0.0025262i,0.0035511-0.0013234i,0.0023776-0.00080177i,0.0015238-0.00086349i,0.0006851-0.00041291i,-0.00042816-0.0007479i,-0.00098222-0.00077472i,-0.00086959+0.00023379i,-0.00068248+0.00062486i,-0.00046678+0.00036169i,-0.0004767-0.00064368i,0.00043908-0.00099809i,0.00041053-0.00041415i,-0.00027194-0.00064134i,-0.00045776-0.00051503i,-0.00063434+0.00012639i,-0.00067491+0.00070524i,-0.00044905+0.00063554i,-0.00021537+0.00059894i,-0.00055707+0.0010673i
-0.0023477-0.00099535i,-0.0027467-0.00075822i,-0.0014731+0.0002964i,0.00088015+0.00029495i,0.0021911+0.00022633i,0.0021253-0.00042159i,0.0012448-0.0010587i,0.00097603+0.00024353i,0.00097514+0.00060186i,-3.3593e-05+0.00055896i,-0.00062533+0.00034609i,-0.00021717-0.00035564i,-0.00040177-0.0013285i,-0.00022951-0.0014987i,0.00061583-0.00015491i,0.00016795+0.00067385i,-0.00048106+0.00035957i,-0.0004762+4.9808e-05i,-0.00032753-0.00022054i,-2.1424e-05-0.0011816i,0.00039635-0.0010882i,0.00059675-0.00039012i,0.00049563-0.00013308i
0.0015414+0.00064945i,0.0006484+0.0014129i,0.00071584+0.0025653i,0.00096312+0.0012423i,0.00084963-0.00074383i,0.00097348-0.00079756i,0.0011662-0.00010362i,0.0010036-0.00011886i,0.00013149-0.0006826i,-0.0004113-0.00012696i,9.4264e-05+0.00053943i,0.00056086+0.00044948i,0.00022327-4.1854e-05i,-0.00017236-0.00093493i,-0.00066343-0.00051999i,-0.0008476-9.7362e-05i,-0.0010045+8.4161e-05i,-0.0013955+0.0004475i,-0.00061176+0.00046746i,5.0643e-05+0.00070903i,-0.00015174+0.00031152i,-0.00012468-0.00054004i,-0.00045859-0.00025176i
0.00020372-0.001224i,-0.00047083-0.0012641i,0.00014522-0.0034591i,0.0010816-0.003361i,0.00052797-0.002026i,-0.0001982-0.0012468i,9.1892e-05-0.00011866i,0.00097971+0.00020303i,0.00094134-8.6346e-05i,-5.2566e-05-1.5312e-05i,-0.00043849-0.00027019i,-0.00069364-0.00042722i,-0.0015989-0.00035196i,-0.0019554-0.00070942i,-0.00048428-0.00065299i,0.00055281+0.00030098i,-8.853e-05+0.0014568i,-0.00077675+0.0015504i,-0.00045345+0.00024546i,0.0004721-0.00050335i,0.00049446+8.2311e-06i,0.00022298+0.00043971i,0.00069485-3.1403e-05i
0.00099477+0.00037078i,-0.00044468+0.0011488i,-0.00079864+0.0014163i,0.00027888+0.00078155i,0.0010349-3.1982e-05i,0.0010693-1.3013e-05i,0.00049412+0.00026663i,0.00040261+0.00079101i,0.0004161+0.00038226i,-0.00015092-0.0013189i,-0.00071258-0.0020346i,-0.00096838-0.0014905i,-0.0011003-0.00058055i,-0.00076828+0.00053027i,-0.00066604+0.00044946i,-0.00076222+0.00032144i,-0.00042168+0.00050353i,-0.00012721-0.00021213i,-0.00016879-0.00055931i,-0.00081965-0.0002379i,-0.00068189-5.7178e-05i,-0.00012324+0.00017435i,-0.00027477+0.00059602i
-0.00115+0.0018493i,0.00036962+0.0016221i,0.0015735+0.0020435i,0.0026711+0.0014633i,0.0016993+0.00087018i,0.00041486-0.00044397i,-0.00029258-0.0009158i,-0.0010415-9.0722e-05i,-0.00047049-0.00012122i,0.00047579-0.00089996i,-8.635e-05-0.00070539i,-0.0011347+0.00048155i,-0.00090754+0.0012076i,-7.9594e-05+0.00094579i,-0.00018716+0.00019006i,-0.00053662+0.00016169i,-0.00027637+0.00041985i,-0.0003363+0.00069138i,-0.00025081+0.00072644i,0.00051564+0.00062255i,0.0011095-4.4939e-05i,0.0012926-0.00029492i,0.0011762+0.00049668i
0.0014574-0.0025751i,-0.0004553-0.0021561i,-0.001032-0.0014802i,-0.00076605-0.00082676i,0.00015008-0.0013411i,0.00011752-0.00065258i,0.00038868+0.00031716i,0.00031715+0.00012617i,-6.3779e-05-0.00046875i,-0.00089677-0.0014525i,-0.0019068-0.0012343i,-0.0012634-0.00015862i,0.00018024+0.00029527i,0.00027142+0.00039028i,-0.00016797-0.00036748i,0.00046541-0.00087431i,0.00046132-0.00054009i,-0.00017123-9.7063e-05i,-0.00044248+7.9782e-05i,-0.0014282-0.00024392i,-0.0012011-0.00052038i,-0.00021736+7.7492e-05i,0.00013274+0.00040257i
-0.00086783+0.0013495i,-4.7421e-05+0.0015527i,0.00088678+0.0015255i,0.0023043+0.00043259i,0.0018522+0.00036886i,0.001213-0.00021648i,0.0014883-0.00066454i,0.00097571+0.00017734i,0.00036157+0.00073616i,-0.00076518+0.0005433i,-0.0011396+0.00081925i,-0.00034604+0.0007502i,-0.0001305-0.00017179i,-0.00084098-0.00093777i,-0.0007399-0.00035044i,-0.00013532+0.00027025i,-0.00026815+0.00035634i,-0.00030174+0.00027968i,-5.1729e-05+0.00039922i,0.0005934+0.0011236i,0.00080898+0.0012874i,0.0007521+0.00076938i,0.0012888-0.00023952i
0.00040855+0.0009937i,0.0021083+0.0005024i,0.0021507+0.00051597i,0.0017937+0.00011418i,0.0014849-0.00037556i,0.0013959-0.001162i,0.0013398-0.0012852i,0.00095557-0.00076076i,0.00061673-3.1597e-05i,0.00050403+0.00047036i,0.00074187+0.00018136i,0.00043415-7.5737e-05i,-0.00014493+1.8551e-05i,-0.00061582-0.00011581i,-0.00070306+0.00030295i,-0.00099769+0.0007689i,-0.0011147+0.0002201i,-0.00047959+0.00010454i,0.00019169+0.0012335i,0.00012082+0.00097973i,-0.000308-0.00010791i,-0.00010316-0.00015252i,0.00013755+0.00028409i
0.0013176+0.0010597i,0.0020404+0.0014248i,0.0033139-7.0323e-05i,0.0036335-0.00091746i,0.0025059-0.0007255i,0.0013225-0.00086397i,0.00086519-0.00079748i,0.00028826-0.00047024i,0.00077569-0.00020144i,0.0014844-0.00057338i,0.0011661-0.0008664i,0.00034878-0.0011334i,-3.6526e-05-0.00073818i,0.00065139+0.00032934i,0.00028981-0.00017747i,-0.00072846-9.3499e-05i,-0.0011891+0.00032355i,-0.0010828+0.00031277i,-0.00047827+0.00039574i,-5.7842e-05+0.0002161i,0.00036223-9.1346e-05i,0.00060062-0.00038546i,0.00036418+2.6513e-05i
-0.0022462+6.9694e-05i,-0.0025943-0.00024878i,-0.00133+0.0016915i,0.0011235+0.0022143i,0.0023599+0.0013899i,0.0010011+0.00029986i,0.00020075-0.00047136i,0.00091105-0.00074653i,0.00066663-0.00093838i,0.00057909-0.0011555i,0.00026351-0.0010783i,-0.00084118-0.00014021i,-0.00050784+0.00062332i,-0.00042911-0.00066336i,-0.00091953-0.001246i,-0.0014596-0.00012962i,-0.0019603-0.00019953i,-0.00084613-7.0846e-05i,0.0004817+0.00030914i,0.00071974-7.4319e-06i,0.00086522-0.00029302i,0.00042296-1.0472e-05i,3.5382e-05-0.00011689i
-0.00035317-0.0023505i,-0.00035751-0.00030884i,-0.00058347+0.00089623i,-0.00033205+0.00066973i,-0.0006561+0.00072453i,-0.00058525-1.7839e-05i,-8.3412e-05-6.4986e-05i,0.00056762+0.00028367i,0.00022115-0.00089878i,-0.00058912-0.0015409i,-0.0012204-0.0011792i,-0.0012431-0.00053491i,-0.00059922-6.7746e-05i,-0.0001555+0.00048584i,-0.00045064+0.00027042i,-7.3943e-05-8.0253e-05i,0.00045496-0.00027862i,-5.3784e-05-0.00081158i,-0.00027177-0.00076895i,-4.9523e-05-0.00063723i,4.6413e-05-0.00079968i,-5.5686e-05-0.00022162i,-0.00018568+0.00063848i
0.00011587-0.0042584i,-0.00074679-0.0039327i,-0.0015301-0.0028069i,-0.001783-0.0016107i,-0.0012622-0.0017018i,-0.00058233-0.00085066i,-0.00015902+0.00018607i,-0.00011522-0.00012929i,-0.00029743-0.00090295i,-0.0013794-0.0013473i,-0.0020914-0.00088439i,-0.00076308+0.00058235i,0.00015169+0.0010114i,4.6968e-05+0.00011932i,-7.9793e-05+0.00016784i,-0.00068213+0.00025089i,-0.00083859+0.00011546i,-0.00012834+0.00011695i,1.8008e-05-1.5132e-05i,-0.00019761+0.00011341i,-0.00013627-0.00017293i,0.00060537-5.9909e-05i,0.00024276+0.0004835i
-0.00014631-0.00043629i,-0.00085404-0.00024118i,0.00028124-0.00085142i,0.002029-0.0015075i,0.0031033-0.00074263i,0.0027796-0.00037398i,0.0014933+9.891e-05i,0.00048152+0.00041693i,-9.528e-05-0.00012008i,-0.0011928-0.00056145i,-0.0013754-0.00055666i,-0.00019965-0.00054112i,0.00029812+0.00010643i,0.00022009+0.00092661i,0.0003398+0.0008159i,0.0001093-0.00010968i,-0.00060954-0.00036773i,-0.0016438-2.3e-05i,-0.0016248+6.1581e-05i,-0.00082609-0.00029419i,-0.0005786-0.001011i,-0.00046541-0.0015515i,-0.00045889-0.0006897i
0.0015097-0.0014169i,0.0015839-0.00094079i,0.0010579-0.0010439i,-0.00026355-0.0018055i,-0.00066505-0.0025499i,0.00024659-0.0016714i,0.00068699+0.00016427i,0.00092663+0.00042545i,0.0010846-2.0847e-05i,-9.8478e-05+0.0008335i,-0.00021308+0.0016687i,0.0004477+0.0013437i,0.00045887+0.0005015i,0.00041945-0.00083704i,-0.00033634-0.0010196i,-0.00066479-0.00032632i,-0.00034191-0.00061853i,-0.00018656-0.00058353i,-0.00094164+0.00028289i,-0.0010058+0.00022457i,-2.6547e-05-0.0001576i,-0.00010827+0.00020644i,-0.00030712+0.00015257i
-0.0024645+0.0010728i,-0.0009686+0.00281i,-6.6664e-05+0.0039976i,0.0009626+0.0027982i,0.0024862+0.00088704i,0.0024334-0.00021619i,0.0021189-0.00017461i,0.0022163+8.4788e-05i,0.0013909+0.00051799i,0.00031017+0.001231i,-7.308e-06+0.001582i,-0.00041514+0.00079164i,-0.00052271-0.00038489i,-0.00098808-0.00092171i,-0.0012711-0.00029249i,-0.0011161+0.0004639i,-0.0011153-6.7442e-05i,-0.00046138-0.00093378i,-9.1518e-05-0.0003641i,-0.00036847+0.0002495i,-0.0001763+0.00050026i,3.8171e-05+6.2583e-05i,-0.00061803-0.00015128i
0.00014825-0.0011736i,5.7835e-05-9.2271e-06i,-0.00015175+5.1259e-05i,-0.00030658-0.0006021i,-0.00012204-0.00068634i,-0.0001298-0.00022232i,0.00060549-0.00040083i,0.0012759-0.00052597i,0.001542+0.00018699i,0.0016541-0.00014591i,0.0015714-0.00062378i,0.00072518-0.00086668i,1.7513e-05-0.0011792i,-0.00044055-0.00096417i,-0.00089753-0.00099666i,-0.00098442-0.00099626i,-0.00071853-6.7579e-05i,-0.00074705+0.00022061i,-0.00068706+0.00010194i,-0.00060574+0.00025144i,-0.00043634+0.00044873i,-8.2172e-05+0.00040041i,-0.00015994+0.0003331i
-0.00083131+0.0021284i,8.7792e-07+0.0033468i,0.00077528+0.0042293i,0.0017778+0.0029139i,0.0020641-0.00049002i,0.0017261-0.0016772i,0.001295-0.00067203i,0.0010108-0.00078263i,0.0010197-0.00058168i,0.00044836-0.00037592i,-0.00043438-0.00021508i,-0.00094098-8.6701e-05i,-0.00044924+0.00013121i,0.00017777+0.00053097i,-0.00018339+0.00042422i,-0.00040404-0.00014728i,0.00013381-0.00033112i,0.00027224+0.00014444i,0.00043061+0.0004222i,0.00090228+0.00068974i,0.00062967+0.00053707i,0.00022667-0.00019632i,0.00021383-0.00057805i
0.00061684-0.0040725i,-0.00073709-0.0031558i,-0.0014633-0.0028324i,-0.0011164-0.0032402i,-0.0013581-0.003018i,-0.001047-0.0014475i,-0.00024409-0.00044378i,-0.00044831-0.0009921i,-0.00063855-0.0017425i,-0.00064789-0.0016614i,-0.0017388-0.00096515i,-0.0022414-0.00019735i,-0.0016294+0.0002029i,-0.00148-0.00048713i,-0.0010422-0.00043691i,9.7788e-06-0.00025599i,0.0002504-2.7807e-05i,-0.00046438+0.00025361i,-0.00088219-0.00025181i,-0.00065312-0.00071399i,-0.00022345-3.5296e-05i,-0.00019299+0.00068038i,0.00020192+0.00086421i
0.0012712+0.002017i,0.00072913+0.0023404i,0.0015396+0.0024036i,0.00285+0.0019657i,0.0025237+0.0016997i,0.00072783+0.0010276i,-0.00077907+0.00075589i,-0.00097623+0.0011574i,-0.00011681+0.00038271i,-0.00055661-0.0005568i,-0.0014831-0.00018564i,-0.0011939-8.8037e-05i,-0.00092941-0.00099549i,-0.00018057-0.00055194i,-0.00029719+0.00059211i,-0.0004695+0.00055132i,0.00019207-0.00013158i,3.6695e-05-0.0010328i,-0.00021532-0.0014758i,-0.00076134-0.0011179i,-0.00058313+0.00018245i,-8.3541e-05+0.00025593i,-0.00019249-0.0011953i
0.0029683-0.0012772i,0.0012291-0.0016685i,0.0013073-0.0010533i,0.00061568-0.0014363i,-3.6808e-06-0.00236i,8.7489e-05-0.0010819i,0.00039822+0.0010189i,0.00077898+0.001487i,0.00090107+0.0009337i,0.00016074+0.00093884i,0.00034761+0.00087183i,0.0012395+0.00030567i,0.00028916-0.00032135i,-0.00039076-0.0009502i,9.2678e-05-0.0011487i,5.2825e-05-0.00086321i,-0.00050056-0.00046242i,-0.00074084+0.00026189i,-0.00089204+0.00074988i,-0.00089565+0.00016618i,-0.00096799+0.00016127i,-0.00041458+0.00047743i,-0.00040078+0.00019571i
0.0049793-0.0011239i,0.0039294-0.0022187i,0.0028544-0.003218i,0.0027414-0.0035544i,0.0021089-0.0037855i,0.00085765-0.0021582i,0.0011107+0.00014798i,0.0011608+0.001181i,0.00077851+0.001958i,0.00025869+0.0016643i,-0.00091364+0.00032101i,-0.00066325-0.00034413i,-0.00090191-0.00075367i,-0.0007684-0.0011353i,-0.00054357-0.0012927i,-0.0010637-0.00057539i,-0.00018787-7.5108e-05i,0.00052825+5.0526e-05i,0.00016828+0.00047521i,-0.00023035+0.00087517i,-0.0001502+0.00080825i,2.4772e-05-7.544e-05i,0.00014502-0.00010771i
-0.0014022+0.0017639i,-0.00045653+0.003859i,0.00093595+0.0051771i,0.0014769+0.0044225i,0.0020012+0.0026991i,0.0012755+0.0013581i,0.00090698+0.0015131i,0.0016299+0.0012711i,0.0012177+0.00063592i,0.001005+0.00033125i,0.0005762-0.00018437i,0.00023586-0.00047887i,-7.6082e-05-0.00031464i,-0.00034283+5.807e-05i,-0.00068551-0.00013171i,-0.00080881-0.00032631i,-8.9054e-05+0.00021478i,0.00032025+0.00078954i,-5.9372e-05+0.0010886i,-9.3695e-05+0.000796i,0.00056116+0.00048917i,0.00049352+8.8796e-05i,-0.00015806-0.0003022i
0.0014709-0.00081791i,0.0023484-0.00050124i,0.0018743+0.00012007i,0.00052888+0.00013568i,0.00042884-0.00011901i,0.0015533-0.00014467i,0.0016938-0.00011863i,0.0016885-0.0005196i,0.0023313-0.00082005i,0.0021752-0.00099034i,0.0012047-0.00080992i,0.0001066-0.00032833i,-0.00060901-0.0001176i,-0.00056667+6.4792e-05i,-9.8922e-05-8.3635e-06i,-0.00015154-0.0002318i,-0.00047942-0.00030964i,-0.0008198+5.2404e-06i,-0.00060786+0.00078563i,-0.00013054+0.001335i,-0.00056362+0.0010568i,-0.00023673+0.00027974i,0.00048299+0.00011399i
0.00020412+0.0019759i,0.0011748+0.0011159i,0.0020656+0.0012452i,0.0029891+0.0004341i,0.0031065-0.0011231i,0.0010647-0.0012938i,-2.0767e-05-0.0006054i,0.0012828-0.00097943i,0.0013178-0.0016817i,8.7231e-05-0.0018996i,-0.0007743-0.0012722i,-0.0011245-0.00019027i,-0.00047369+6.9321e-05i,-4.1915e-05+0.00062155i,-0.00038754+0.0010301i,-0.00027963-0.00017247i,5.1428e-05+0.00022293i,-7.477e-05+0.000725i,-0.0003029+0.00030199i,-0.00012742-0.00014306i,0.00075324-0.00072361i,0.00073134-0.001192i,-0.00041797-0.00094855i
-0.00085566-0.0015288i,-0.0016504-0.00068999i,-0.001037-0.00018468i,4.9279e-05+0.00037682i,-7.4092e-05+0.00076794i,-0.0006575+0.00078385i,0.00011789+0.00060576i,0.00017841-0.00020716i,-0.001242-0.0015815i,-0.0017402-0.0022828i,-0.0013495-0.0016593i,-0.0011295-0.00042282i,-0.00096656+0.00091511i,-0.00025528+0.0013254i,-0.00064507+0.00087717i,-0.0015204-0.00025269i,-0.0014342-0.00094683i,-0.00067119-0.00095614i,8.5457e-05-0.00062677i,-0.00015879-7.4176e-05i,-0.00089233-0.00049014i,-0.00012039-0.00070992i,0.00080433-0.0004219i
-0.0024741-0.0028359i,-0.0025776-0.00059927i,-0.0040977+0.00028339i,-0.0042314-2.77e-05i,-0.0018494+0.00034746i,-0.0003356+0.00014322i,2.643e-05-0.00049671i,-0.00027792-0.00079664i,-0.0014839-0.001073i,-0.0025726-0.00050966i,-0.0017659+0.0010032i,-0.00087862+0.0016001i,-0.00055474+0.0011463i,-0.00047897+0.00029865i,-0.00094092-0.00023054i,-0.0017404-0.00041777i,-0.0012161-0.00025848i,-0.00023711+0.00026727i,0.00013358+0.0001401i,-8.9897e-05+0.00017389i,-0.00034782+0.00055i,-0.00075984+0.00051078i,-0.00082043+0.00034196i
0.00052603-0.00032131i,-0.00012947-0.00077983i,0.00040487-0.00037731i,0.0011858+0.00063439i,0.0010847+0.00010624i,0.00063504-0.00035764i,0.00060475+0.00036153i,0.00080523+0.0016342i,7.4157e-05+0.002438i,-0.0008677+0.0020064i,-0.0014349+0.00030492i,-0.0011524-0.00083453i,1.6063e-06-0.00076342i,0.00041373-0.00072474i,-0.00027158-0.0005276i,-0.00077295+3.5634e-05i,-0.00055655+6.4052e-05i,-0.00020969-0.00018627i,7.7815e-05-0.0003362i,-0.00034119-0.0001532i,-0.000702+0.00060613i,-0.00069258+0.00062333i,-0.00074422+0.00027934i
0.0011557+0.0020952i,0.0015915+0.0019167i,0.0028407+0.0017944i,0.0037217+0.00098968i,0.0035084-0.00036338i,0.0013227-0.0011388i,0.00049791-0.00080901i,0.0010366-5.5922e-05i,0.00084994+0.00033782i,0.00089805+0.00049635i,0.00056894-2.7088e-05i,0.00016452-0.0010748i,-0.00012674-0.0013081i,-0.00093059-0.0015068i,-0.0010002-0.0014482i,-0.001002-0.0011567i,-0.0010889-0.001065i,-0.00075591-0.00052345i,-0.0010068+0.00028315i,-0.00074125+0.00039559i,-0.00035804+7.5926e-05i,-0.00044108+0.00045731i,-0.00051701+0.0011121i
-0.00017566+0.00064619i,-0.00049131+0.00074674i,0.0005399+0.00027696i,0.0013979+2.3248e-05i,0.0015066-0.00078925i,0.001022-0.00071553i,0.00068802-0.00030731i,0.0019069+0.00023998i,0.0026677+0.0015493i,0.0024921+0.0014645i,0.0016966+0.00041789i,0.00063384+0.00016429i,-4.1378e-05-3.386e-05i,-0.00020095-0.00044247i,-0.00063956-0.00064402i,-0.00064684-0.00059268i,-0.00037481+0.00028551i,-0.00071561+0.00060686i,-0.0010476+3.1443e-05i,-0.00064931-9.3057e-05i,0.00011208+0.0007564i,0.0007599+0.0013063i,0.00070048+0.00065725i
-0.00079855+0.0015296i,0.00046983+0.0018687i,0.0017623+0.00126i,0.0018253+0.00056716i,0.0020439-0.00017765i,0.0024989-0.0013418i,0.002702-0.00086996i,0.0023898-0.00089438i,0.0021814-0.0011219i,0.0011437-0.0011321i,-4.9684e-05-0.00074252i,-0.00052196+0.00037614i,-0.00064283+4.8319e-05i,-0.00023786-0.00065007i,-0.00023506-0.00017218i,-0.00027366-8.4992e-05i,9.4785e-05-0.00010317i,-0.00069252-0.00026661i,-0.00089202-0.00029303i,-0.00092756+0.00061371i,-0.0014224+0.00072954i,-0.00061623+9.7233e-05i,-0.00019624+0.0003447i
0.00015158+0.0013008i,0.0010949+0.0024081i,0.001918+0.0017423i,0.0029507+0.0011972i,0.0025785+0.0013511i,0.0012583+0.00095563i,0.0010825-0.00016785i,0.0010674-0.0017002i,0.00038142-0.0028368i,1.9171e-05-0.0027886i,-0.00036723-0.001503i,-0.00022495-3.5195e-05i,0.00012514+0.00069783i,-4.9381e-05+0.00061753i,-0.00026425-0.0001175i,-0.000304-0.00023176i,-0.00019203-6.7196e-05i,-0.00029626-0.00058453i,-0.00075465-0.00058535i,-0.00051095-0.00030368i,-0.00013367-0.00033267i,0.00053668-0.00052032i,0.00034142-0.00052185i
8.1898e-05-0.0028831i,-0.001003-0.0026181i,-0.0011942-0.0019303i,-0.0011707-0.0020041i,-0.0012877-0.0023888i,-0.0010974-0.001236i,-0.0013811-0.00040843i,-0.0017059-0.0011955i,-0.0017906-0.0020127i,-0.0016994-0.0023627i,-0.00096061-0.0011989i,0.0003088+0.00045069i,0.00017589+0.00056653i,-0.00039493+6.6591e-05i,-0.00044709-0.00010766i,-0.00084742-0.00021544i,-0.00090639+0.00013123i,-0.00061216+0.0004042i,-0.00026252+0.00031381i,0.00024935+0.00027218i,0.0004723-0.00041203i,2.164e-05-0.00076712i,-0.00045498-0.00087033i
-0.0017164-0.00021292i,-0.0012235+0.00083389i,-0.00129+0.0021038i,-0.00036965+0.0022405i,0.0010338+0.0014593i,0.0012602+0.00087333i,-0.00018773+0.0010133i,-0.0017043+0.0003423i,-0.0024679-0.00066772i,-0.0029005-0.00034696i,-0.0021958-3.9209e-06i,-0.00084911-0.0003143i,-0.00042915-0.00023622i,-0.00092859+0.0005081i,-0.00070042+0.00094528i,-0.00044429+0.00096193i,-0.0006225+0.0012045i,-0.00044411+0.0011827i,0.00054901+0.00019823i,0.00034392+0.00032909i,3.2263e-05+0.0011089i,0.00049736+0.00050503i,-0.0003201+0.00022143i
0.0029004+0.00048528i,0.0031738+0.00051673i,0.0039588+0.00013744i,0.0039503-0.00045613i,0.0030861-0.00028949i,0.0013412-0.00043316i,-0.00018053+0.00027311i,-0.00067636+0.0012046i,-0.0006909+0.0016937i,-0.00066486+0.0017187i,-0.00054219+0.00044243i,-9.4697e-05-0.0011093i,1.4333e-05-0.0017291i,-0.00043248-0.0018785i,-0.00080115-0.0012589i,-0.0010608-0.00027816i,-0.0012971-0.00062845i,-0.0004662-0.00075893i,0.00031775+0.0002341i,-2.1212e-05+0.00010346i,0.00028355-0.000255i,-2.5634e-06-0.00027142i,-0.00092948-6.3419e-06i
9.0586e-05-0.0012992i,-0.00053674-0.00063165i,-0.0009631-0.00078045i,0.00045996-0.0015693i,0.00067318-0.0022893i,0.00079398-0.0012679i,0.0011699+0.00087971i,0.001508+0.0018274i,0.0012032+0.0022914i,0.0012844+0.0018157i,0.00081274+0.00053992i,-0.0012265+8.6623e-05i,-0.0012257+0.0002724i,-0.00060775+8.3294e-05i,-0.0012418+0.00012946i,-0.00065384+0.00061955i,0.00042625+0.0011996i,1.5072e-05+0.0011125i,5.3056e-05+0.00013315i,0.00092577-0.00010833i,0.0014174-0.00025609i,0.00082616-0.00047371i,-0.00066114-9.054e-05i
